collided,completed,episode,episode_length,hitch_angle_variance,jackknifed,label,max_abs_cte_tractor,max_abs_cte_trailer,max_abs_hitch_angle,max_inference_ms,max_progress,mean_abs_cte_tractor,mean_abs_cte_trailer,mean_abs_heading_err_tractor,mean_abs_heading_err_trailer,mean_abs_hitch_angle,mean_inference_ms,mean_min_lidar,min_clearance_m,p95_inference_ms,rms_cte_tractor,rms_cte_trailer,speed_variance,steering_rate_rms,steering_rate_variance,total_reward,truncated
False,True,1,222,0.00638871432381636,False,forward/lidar_24/guided,0.8504554358361666,0.7156973402728734,0.13708841808197306,0.5048950115451589,1.0,0.4759412071315933,0.4484602478769187,0.03214245075789272,0.02904794544398965,0.06949989061179287,0.20445673411863075,0.2979954968433122,nan,0.21313799952622503,0.5182696465711212,0.47671732248188625,1.750330834255772e-05,0.0909625559552531,0.008272155690622686,617.3039450109125,False
False,True,2,220,0.0020494337211960645,False,forward/lidar_24/guided,0.526591326558847,0.4804341037205801,0.07331918032968435,0.5094759981147945,1.0,0.3339578799137175,0.32922759213323327,0.024831994207918758,0.017865748557597406,0.04009760632680598,0.20111134951796636,0.30773863805965945,nan,0.20783049694728106,0.3648105771126095,0.34593520306033776,7.115972875022297e-06,0.11147042206059,0.012421792071401778,619.7250908904944,False
False,True,3,221,0.0038979070386109325,False,forward/lidar_24/guided,0.6794401645108987,0.6793160261122372,0.09459935301528591,0.5012660112697631,1.0,0.40181764326873176,0.38956281781555674,0.02145347491685138,0.024062814425261418,0.05717140631210078,0.19992765125331818,0.30218325993594003,nan,0.2053079952020198,0.4231788772274228,0.41107754001505603,5.04234366154319e-06,0.09789205692683707,0.009578993446792573,629.6676948954446,False
False,True,4,222,0.008750561152452272,False,forward/lidar_24/guided,1.175784854163179,1.1557067659385758,0.1926597294684245,0.5046659935032949,1.0,0.5434998399896653,0.5104411920932254,0.04651132951952473,0.034294787792350255,0.08215920843604133,0.2001013058402391,0.29328828727876816,nan,0.20611244763131253,0.5979382179779126,0.5663308828113915,7.579733432765373e-05,0.08674447197057285,0.00752161256857872,620.9378518342787,False
False,True,5,224,0.01110700497365459,False,forward/lidar_24/guided,1.205797898632901,1.1243932402760526,0.19390020972522892,0.5077059904579073,1.0,0.5826871146804262,0.5521806680118873,0.04573807828247454,0.036705292067268705,0.08984090461298806,0.20107630825805245,0.29188616134758505,nan,0.2052313408057671,0.6591393429521556,0.6208232886661939,6.677704756703794e-05,0.08215968612505863,0.006749590276285198,624.8830205791503,False
False,True,6,222,0.009342870204691794,False,forward/lidar_24/guided,1.4443731729839349,1.2145784172304515,0.2430911918764096,0.5660949973389506,1.0,0.5054142512660473,0.49177540662883845,0.057594193175859544,0.0330141934503792,0.07216446729099421,0.2004841038682456,0.297364866075752,nan,0.20488199515966699,0.6063141951787595,0.5658405365847247,0.0001588534686351001,0.1030119252219947,0.010606394698125948,627.8311836514171,False
False,True,7,225,0.012090669545308947,False,forward/lidar_24/guided,1.5310145993969675,1.2917604507794875,0.2721135039794237,0.5099260015413165,1.0,0.5687732045357324,0.5191449625945553,0.042204799023036664,0.030485938457872404,0.07999939641242824,0.19951497819015962,0.2932888892624113,nan,0.20396700128912926,0.6976955439410659,0.624430348413148,0.00020036208111079477,0.10175389648456255,0.010332241713959734,609.9365292546322,False
False,True,8,226,0.01441967075636996,False,forward/lidar_24/guided,1.4043092123131107,1.2249666545301763,0.25163886341135694,0.519346009241417,1.0,0.6399637618932712,0.610513225635795,0.04929228042950686,0.041143300247673056,0.09802683228867601,0.1990818227327066,0.2878429184840844,nan,0.20380124988150783,0.7314319742307447,0.6770984220031199,0.000128093453399435,0.08148776101474135,0.0066360265861456595,628.1803206915845,False
False,True,9,223,0.01493981188563853,False,forward/lidar_24/guided,1.6059865323390878,1.3611511802648872,0.27373869571782017,0.5207060021348298,1.0,0.6198569100260632,0.6018830895624766,0.05978369906564202,0.043269748299351526,0.09740868523853387,0.19948385632910134,0.290067266789787,nan,0.2080390026094392,0.7387023982234372,0.693945686851857,0.00034273409118106886,0.09054619255729113,0.008197445738332556,632.0539210671864,False
False,True,10,224,0.016438964825058845,False,forward/lidar_24/guided,1.6805191181970227,1.4565551371056165,0.2902168579244193,0.5211759998928756,1.0,0.6496758544534098,0.6077556587130911,0.05801674163539107,0.04243796137401736,0.0985639676862321,0.19979778517154045,0.28944196372425984,nan,0.20273314366932027,0.7855484244504896,0.7198261814000226,0.00043168304566659755,0.1067041577813239,0.011383046663946569,623.634500704454,False
False,True,11,221,0.005884684468433752,False,forward/lidar_24/guided,0.9649973901262263,0.9656321816657584,0.1479586236760344,0.5093450017739087,1.0,0.44583577968345595,0.43053243555190346,0.04635548427151813,0.02673798516354086,0.06382508063622254,0.19895839387692124,0.30015837350582103,nan,0.20317900634836406,0.4977875067606024,0.4752759828749497,3.566714138400626e-05,0.09476871349309261,0.008980365667949564,622.4501422479916,False
False,True,12,222,0.009517605914842396,False,forward/lidar_24/guided,1.0569649941320296,1.040936166854679,0.18076426261773682,0.523675000295043,1.0,0.5605954374517763,0.523598382747936,0.04176223883684988,0.03378690537741361,0.08412558369299537,0.2178803781364197,0.29218468526462177,nan,0.32104954952956166,0.6214607541129357,0.5822375225388629,4.282268545276466e-05,0.09431082853201161,0.008886832064329121,628.7126172233559,False
False,True,13,228,0.026391817821928416,False,forward/lidar_24/guided,2.3929980745487835,2.017544226874788,0.40469766828355297,0.5059260001871735,1.0,0.7847055051062088,0.7316878356054896,0.07762421135306943,0.05250692186287495,0.1229880393275856,0.19715247330359967,0.28085526386112497,nan,0.20341984782135114,0.9841264725042278,0.894692345243245,0.0012638745389680832,0.10204034133525318,0.010411608495479003,621.7498429653642,False
False,True,14,223,0.009242553139605227,False,forward/lidar_24/guided,1.1232704135405878,1.1363362123277463,0.18081196060797217,0.5038059898652136,1.0,0.5731068488224158,0.5367778351597612,0.05050603969577411,0.03554064571314766,0.08598667447296388,0.19561995512277572,0.2909753358684848,nan,0.19938009208999574,0.6223040975460056,0.5865131486642696,6.984181399100979e-05,0.08977834657147368,0.008055812201048831,625.0848972963984,False
False,True,15,226,0.023190029360064923,False,forward/lidar_24/guided,1.8473251473505894,1.8295230426710103,0.3038008736040965,0.5214359989622608,1.0,0.7762301495138788,0.7434827933568124,0.07332430375725178,0.05466465334509612,0.12530514280426122,0.1960043804163723,0.2797013261413152,nan,0.20035300622112118,0.9199039756216644,0.8726987581603147,0.0006855286458450732,0.09461587068702892,0.00894853558958115,618.9300054406597,False
False,True,16,230,0.03312843040696095,False,forward/lidar_24/guided,1.982499788240088,1.8777307404806678,0.3409440920887631,0.5053460045019165,1.0,0.9639508564054885,0.8851466059775307,0.07585388598973658,0.05958506731176646,0.1508251071240721,0.1963181174410831,0.2679021726483884,nan,0.2004059475439135,1.0968304521240742,1.0132477085106737,0.00042829748250010813,0.07232515387004244,0.005196164290345249,613.7141502452552,False
False,True,17,220,0.004847863395993152,False,forward/lidar_24/guided,0.8487661518707782,0.8711370758723831,0.12580389246031387,0.5116760003147647,1.0,0.43080737615123427,0.4262512101161373,0.035420526823784514,0.026545662456407767,0.05902804986108913,0.2020417311789722,0.30126136460087516,nan,0.206888990214793,0.47535168368168734,0.462319562579551,4.557916158831626e-05,0.1091323044921325,0.011902189334347153,620.646645254564,False
False,True,18,222,0.006372482895262397,False,forward/lidar_24/guided,0.8344681218022624,0.8095245290431401,0.14287835915417815,0.5173750105313957,1.0,0.47921086764413723,0.4659063339110708,0.031104377664490403,0.029388139815333184,0.06976629900832146,0.1999521352060198,0.2968130621824179,nan,0.20472801115829498,0.5155165869319885,0.499096506926411,1.2371780739890221e-05,0.08709460269747764,0.007582326924674308,631.9150782399641,False
False,True,19,221,0.006406205283360834,False,forward/lidar_24/guided,0.8186007626538826,0.804353728505354,0.13718625924154398,0.49723598931450397,1.0,0.4642610153313022,0.46396504206706884,0.03484847986748981,0.029538099524110954,0.06830448245397727,0.20006267353628943,0.29944570220973155,nan,0.20541800768114626,0.5073753632198694,0.5024468954101845,1.7410003913666782e-05,0.09616203880117123,0.009245182817373564,623.8507329836283,False
False,True,20,222,0.008327265843215758,False,forward/lidar_24/guided,1.316291301070968,1.1706129877826559,0.21030066945100476,0.525584997376427,1.0,0.517601322497897,0.5182560390971869,0.05350749528504426,0.033876944319126245,0.07218332071933954,0.20072261218415774,0.29603603884980484,nan,0.20717305087600832,0.5968761260966295,0.5779371496267158,0.00010479175614981347,0.0990612357778947,0.009810610264142964,622.1739808383683,False
False,True,21,223,0.012719096497118642,False,forward/lidar_24/guided,1.2970079142243744,1.2683463896944474,0.2222034237836702,0.5054759967606515,1.0,0.6358189153577751,0.587274122808356,0.052249729931726156,0.03804658345558014,0.09766742851221205,0.1987798647530118,0.28684977659195526,nan,0.201892908080481,0.7039724863232779,0.6576720203341627,0.00011454883391238512,0.08265353544474247,0.006818450869340742,627.2006224294265,False
False,True,22,221,0.00434229773229201,False,forward/lidar_24/guided,0.8176245376825542,0.6880244785185573,0.13625188715007966,0.5137959960848093,1.0,0.4028821941654461,0.38614821284999284,0.029970921420696465,0.023565673762363605,0.05606878275623839,0.20106135751910895,0.30351809799940876,nan,0.20553798822220415,0.45705603119482646,0.4279856815495221,1.6785669556073477e-05,0.12016269207424249,0.014435736708897725,609.5573689353074,False
False,True,23,222,0.006338943318868691,False,forward/lidar_24/guided,0.7525912788309549,0.7074748725584625,0.11873589334181028,0.5025160062359646,1.0,0.48824102628204125,0.4525219273511512,0.02338744757323463,0.028698352743758693,0.07262159889087992,0.19851348239368433,0.29628378327365396,nan,0.20118604879826307,0.5125887421278614,0.47348804289761676,6.340993468206451e-06,0.08268635992803543,0.006833489781403009,622.3222713976162,False
False,True,24,236,0.059240270282432506,False,forward/lidar_24/guided,2.7737040696639537,2.460950895781733,0.476484792906955,0.5169649957679212,1.0,1.2415949989874608,1.153087486499826,0.11374510375586556,0.08171878884304071,0.201606587779333,0.1959374491534772,0.25495762662109683,nan,0.2014104975387454,1.4641820608911074,1.3411884344415785,0.003150718388047267,0.10461634025837697,0.010943033960124306,615.5278095199653,False
False,True,25,224,0.013423149336905386,False,forward/lidar_24/guided,1.454344480667944,1.2778644995039383,0.2578645203362447,0.508246012032032,1.0,0.6174477594585189,0.5647471238193511,0.05295163020333884,0.037715102846832944,0.09147805133263,0.19551979396835253,0.28886160819924306,nan,0.19947914479416795,0.7094877242677139,0.6377999450123362,0.00020415037096911863,0.09528871017918047,0.009069753280911188,606.3206080235557,False
False,True,26,233,0.03704937618993718,False,forward/lidar_24/guided,2.1391836023043536,1.9985232307730896,0.364857539742082,0.4934959870297462,1.0,1.004753504057347,0.9225437131330144,0.08118672332930285,0.06205890391749022,0.15760750922821887,0.19958249325494287,0.26634120199301725,nan,0.2049069997156039,1.1606572344270882,1.0700371428382534,0.0006021430632004405,0.07670820099121509,0.005855780619320809,610.4973608439334,False
False,True,27,222,0.012953281319375282,False,forward/lidar_24/guided,1.2821580613562251,1.259039326381814,0.2197236887843224,0.5012859910493717,1.0,0.6230716058110787,0.5913325506025227,0.05613679056389811,0.041104945766196936,0.09747410271743683,0.19843024261996384,0.2892680164124515,nan,0.2052529867796693,0.6951664989195996,0.6560291597056792,0.0001445619454067269,0.08951952450473206,0.008010422681240498,626.0703615457385,False
False,True,28,223,0.01274618035205166,False,forward/lidar_24/guided,1.3170511025175107,1.2659508893362774,0.23020318499319528,0.49228599527850747,1.0,0.6061147832919886,0.5756135940476895,0.05079471240889114,0.03862634136871484,0.0953569723620009,0.19538618441234706,0.2908408085861548,nan,0.20186400070087984,0.6836183100459386,0.6432383177591078,0.00011176746864087516,0.0902400208216166,0.008142866811783937,625.0668967998456,False
False,True,29,227,0.030111939145352706,False,forward/lidar_24/guided,2.0047015986264705,2.0170181297933745,0.33439363508422965,0.4997159994672984,1.0,0.9006715878317887,0.8371975629870717,0.08294328459691828,0.06022268240587001,0.14429744505539496,0.1959242115780867,0.2719713673980226,nan,0.2035030018305406,1.0412365716775154,0.9738466411015833,0.0007962450561158288,0.08764617926969318,0.007669746090461409,610.3582059671974,False
False,True,30,221,0.005086503226033665,False,forward/lidar_24/guided,0.9535354379512495,0.9425529141393089,0.14497937681249207,0.5193959950702265,1.0,0.43262828428885014,0.4259726879925897,0.033244537865759295,0.026168172039498182,0.0593187819780288,0.20045304492619562,0.3023303172707018,nan,0.20579798729158938,0.4936519175901443,0.473690788177816,4.1447508410783394e-05,0.12052040996821206,0.014523919831706153,619.4115138087271,False
