collided,completed,episode_length,jackknifed,label,max_abs_cte_trailer,max_abs_hitch_angle,mean_abs_cte_tractor,mean_abs_cte_trailer,mean_abs_hitch_angle,mean_inference_ms,n_episodes,p95_inference_ms,rms_cte_trailer,total_reward
0.9666666666666667,0.0,33.5,0.03333333333333333,reverse/state/dense,3.2713342751206307,0.7735800493820815,0.9107348821688389,1.5156566769762645,0.21967817511762738,0.23467069646630162,30,0.3529873245861381,1.7848281831278745,-749.4204562018889
1.0,0.0,33.43333333333333,0.0,reverse/state/dense,3.083938763725603,0.7792031363968644,0.9071770102457564,1.456696250168095,0.2215544372122111,0.48772240018710084,30,1.4301529570608773,1.7073407798817621,-756.2714469656383
1.0,0.0,33.833333333333336,0.0,reverse/state/dense,3.057016553099127,0.7930810405621174,0.931972750356977,1.4241262354422224,0.22531073984994526,0.20320414543496892,30,0.21914591600458758,1.6703775768443203,-764.0528082730875
