t_ns,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
1785939483011510805,-0.0,-0.005150214768946171,-0.1596648097038269,-0.0705081969499588,0.4037039577960968,0.06536877900362015,8.513899956597015e-05,-5.1138398703187704e-05,0.07249999791383743,0.07750000059604645,0.08250000327825546,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.22750000655651093,0.32499998807907104,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483110450536,-0.0,-0.005150214768946171,-0.15964612364768982,-0.07034862786531448,0.40322473645210266,0.06521126627922058,8.510479528922588e-05,-5.489751492859796e-05,0.07249999791383743,0.07750000059604645,0.08250000327825546,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.22750000655651093,0.32499998807907104,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483209464543,-0.0,-0.00784811656922102,-0.15964612364768982,-0.07034862786531448,0.39624035358428955,0.06251336634159088,8.510479528922588e-05,-5.489751492859796e-05,0.07249999791383743,0.07750000059604645,0.08500000089406967,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.23000000417232513,0.33250001072883606,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.375,0.2775000035762787,0.22750000655651093,0.19249999523162842,0.16500000655651093,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11500000208616257
1785939483311557470,-0.0,-0.006121409125626087,-0.15964822471141815,-0.07052651792764664,0.4011242687702179,0.06441619992256165,9.01180537766777e-05,-5.426608186098747e-05,0.07249999791383743,0.07750000059604645,0.08500000089406967,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.23000000417232513,0.32749998569488525,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483418683881,-0.0,-0.006121409125626087,-0.15964822471141815,-0.07052651792764664,0.4011242687702179,0.06441619992256165,9.01180537766777e-05,-5.426608186098747e-05,0.07249999791383743,0.07750000059604645,0.08500000089406967,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.23000000417232513,0.32749998569488525,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483514441584,-0.0,-0.0061018140986561775,-0.15967164933681488,-0.07043647766113281,0.4008828103542328,0.06434576213359833,8.450954192085192e-05,-5.427511496236548e-05,0.07249999791383743,0.07750000059604645,0.08500000089406967,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.23000000417232513,0.32749998569488525,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483609313785,-0.0,-0.007010430563241243,-0.15967164933681488,-0.07043647766113281,0.3985287547111511,0.06343714892864227,8.450954192085192e-05,-5.427511496236548e-05,0.07249999791383743,0.07750000059604645,0.08500000089406967,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.23000000417232513,0.33000001311302185,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16500000655651093,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483710010953,-0.0,-0.004898226819932461,-0.15970876812934875,-0.07018891721963882,0.40327078104019165,0.06530150771141052,8.568355406168848e-05,-5.552440416067839e-05,0.07249999791383743,0.07750000059604645,0.08250000327825546,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.22750000655651093,0.32499998807907104,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483813866052,-0.0,-0.004898226819932461,-0.15970876812934875,-0.07018891721963882,0.40327078104019165,0.06530150771141052,8.568355406168848e-05,-5.552440416067839e-05,0.07249999791383743,0.07750000059604645,0.08250000327825546,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.22750000655651093,0.32499998807907104,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
1785939483909111674,-0.0,-0.0056488364934921265,-0.15970395505428314,-0.07016230374574661,0.40126001834869385,0.06452443450689316,8.506485028192401e-05,-5.6138709624065086e-05,0.07249999791383743,0.07750000059604645,0.08500000089406967,0.08749999850988388,0.09749999642372131,0.10999999940395355,0.12250000238418579,0.14499999582767487,0.17749999463558197,0.22750000655651093,0.32749998569488525,0.4724999964237213,0.4724999964237213,0.4749999940395355,0.48500001430511475,0.3774999976158142,0.2800000011920929,0.22750000655651093,0.19249999523162842,0.16750000417232513,0.14749999344348907,0.13500000536441803,0.12250000238418579,0.11749999970197678
