collided,completed,episode,episode_length,hitch_angle_variance,jackknifed,label,max_abs_cte_tractor,max_abs_cte_trailer,max_abs_hitch_angle,max_inference_ms,max_progress,mean_abs_cte_tractor,mean_abs_cte_trailer,mean_abs_heading_err_tractor,mean_abs_heading_err_trailer,mean_abs_hitch_angle,mean_inference_ms,mean_min_lidar,min_clearance_m,p95_inference_ms,rms_cte_tractor,rms_cte_trailer,speed_variance,steering_rate_rms,steering_rate_variance,total_reward,truncated
False,True,1,227,0.016349996003484024,False,forward/lidar_32/tractor_focus,0.5416458859563159,0.960015233599879,0.25666481957783427,0.5016560025978833,1.0,0.2707966736966952,0.4931762746759236,0.018883775038772668,0.06540662169428237,0.10330807124705521,0.20162947860542307,0.31414096759804544,nan,0.2055090037174523,0.29896333953808585,0.5407290506328264,0.00012592806540732854,0.35787091768779533,0.1280495642378044,643.9267663852145,False
False,True,2,221,0.004435735225360399,False,forward/lidar_32/tractor_focus,0.513502683495804,0.6762343741773776,0.11295109800157453,0.5283649952616543,1.0,0.26065426133196606,0.3485611894096437,0.010804752661333272,0.0368408549183576,0.05715589233306033,0.20473356493295705,0.31463800701080946,nan,0.21266900876071304,0.29226834156721676,0.37284942530091375,2.2259518323472482e-05,0.370550224643505,0.13730304863968318,631.5640481254147,False
False,True,3,221,0.00433129154306799,False,forward/lidar_32/tractor_focus,0.5031443147107663,0.6220755036790193,0.17859823065214497,0.5182659951969981,1.0,0.25812733701853424,0.3197875322537071,0.01083134245232225,0.031836853174888664,0.05196066041870722,0.20084163288341422,0.314739816868467,nan,0.20613799279090017,0.3001651262490612,0.3442414386515461,3.4369410213354607e-05,0.3583464616488214,0.12839802153013105,630.2011859866732,False
False,True,4,223,0.012120834264373138,False,forward/lidar_32/tractor_focus,0.5165291428395354,0.8503915290295669,0.18729269304062762,0.5283259961288422,1.0,0.28020207058863017,0.45840470362904856,0.017367995657420567,0.06661762255903479,0.09983733821039295,0.20547712969827578,0.31227578496719155,nan,0.2099760007695295,0.31055192886835037,0.4911246735575469,6.77155847508262e-05,0.3444391206902534,0.11862696942535442,633.4919957316,False
False,True,5,221,0.008185857430883103,False,forward/lidar_32/tractor_focus,0.5056462967390256,0.7559319615572376,0.18005645357511044,0.5127360054757446,1.0,0.2708580454234317,0.4041795000191651,0.01322068311907154,0.052727992183380104,0.07606728662208291,0.19929218057245943,0.31388008918158067,nan,0.20619800488930196,0.3169693781879522,0.43684546902572907,4.4140010790813116e-05,0.37218742644342345,0.13851976401610785,628.108179245477,False
False,True,6,222,0.0034296168868110603,False,forward/lidar_32/tractor_focus,0.5038852814433521,0.7585593298701602,0.1070061780377059,0.524686009157449,1.0,0.2634201499753987,0.31210818385303896,0.011356665274134784,0.030929622691268123,0.05233214023518894,0.2015252886832952,0.31503378136737925,nan,0.20690499659394845,0.31134383377715547,0.3512139347168379,7.445828115848088e-06,0.37586664408577614,0.14127567177375994,631.1028589564705,False
False,True,7,221,0.0037382060085525888,False,forward/lidar_32/tractor_focus,0.502345950699146,0.7084487929151062,0.12967027155793748,0.5008160078432411,1.0,0.2591417315075225,0.30390892620713456,0.009955429872953394,0.02997171020332941,0.04924279533886835,0.20142505860653584,0.3152941149823806,nan,0.20507800218183547,0.2807930935312041,0.3283442216622382,1.1685031148500001e-05,0.3561538193351009,0.12684508058095295,632.644366909884,False
False,True,8,222,0.003175459753028431,False,forward/lidar_32/tractor_focus,0.5264615428188908,0.6800647510341302,0.16837573727290295,0.516836007591337,1.0,0.26065357502866426,0.3062183173622415,0.010729007607905077,0.02938908638993341,0.04896283777802786,0.2007072934092165,0.31493243011268407,nan,0.20493550910032354,0.28446136024340896,0.32548722551972686,2.284200652266743e-05,0.35278492564824154,0.12443224111502732,634.5651187566112,False
False,True,9,223,0.010553139610100598,False,forward/lidar_32/tractor_focus,0.5116639965065626,0.7954886964106684,0.1925184244740835,0.5110859929118305,1.0,0.2718290874440879,0.43188429183207244,0.014300637581012092,0.056076398722430476,0.08952254099950019,0.20100167720691373,0.3139910299681762,nan,0.2053649935987778,0.3113341017639633,0.46576565407951365,6.124969749503034e-05,0.3658835097421268,0.1338650658873154,633.2847622667718,False
False,True,10,224,0.014374645717579257,False,forward/lidar_32/tractor_focus,0.5160297604897478,0.8673178393093895,0.21908587496363735,0.5134050006745383,1.0,0.2654600035019857,0.4836386596088145,0.01600065994651811,0.06722298886782359,0.10052396771774763,0.1997677231884154,0.3149553548012461,nan,0.2069161564577371,0.29807694941553314,0.5255763012436713,0.00010728507049764768,0.34339702474642897,0.11787190557612133,637.1472594377001,False
False,True,11,221,0.005216084667867601,False,forward/lidar_32/tractor_focus,0.5034925145052,0.5986197894902233,0.13983706032922055,0.5064249999122694,1.0,0.26998304936076867,0.3397758270228458,0.013883403367382372,0.03671476438035553,0.06307391919263877,0.19902774646121807,0.31306561032031993,nan,0.20226799824740738,0.31503705550263456,0.3634765692459089,2.7019097727445575e-05,0.36353204736537703,0.1321479963440907,628.6432769068389,False
False,True,12,222,0.004857494716765395,False,forward/lidar_32/tractor_focus,0.5109009219189089,0.6974834736832171,0.11674609542900671,0.5165249895071611,1.0,0.26841549215649635,0.3310737325553073,0.013261945314326104,0.03330005028083762,0.0601805347011461,0.20189705904707447,0.31387387256364563,nan,0.20870850930805315,0.2982713051174224,0.3610168344956309,8.209211150909964e-06,0.37395937382352,0.13984441649345633,632.8520819582468,False
False,True,13,223,0.012021515549879805,False,forward/lidar_32/tractor_focus,0.5332933217093063,0.9070857102326173,0.22195489188609613,0.5067159945610911,1.0,0.27493397858889523,0.4482727384163818,0.015558379065666145,0.06272648432500175,0.09027233123707763,0.20068742520428542,0.3128923763074148,nan,0.20928300655214116,0.3105029420590893,0.48682110533161876,0.00011231303768871541,0.35777198375428304,0.12797415844410595,633.2994573383858,False
