collided,completed,episode,episode_length,hitch_angle_variance,jackknifed,label,max_abs_cte_tractor,max_abs_cte_trailer,max_abs_hitch_angle,max_inference_ms,mean_abs_cte_tractor,mean_abs_cte_trailer,mean_abs_heading_err_tractor,mean_abs_heading_err_trailer,mean_abs_hitch_angle,mean_inference_ms,mean_min_lidar,min_clearance_m,p95_inference_ms,rms_cte_tractor,rms_cte_trailer,speed_variance,steering_rate_rms,steering_rate_variance,total_reward,truncated
True,False,1,41,0.00011203303369430311,False,reverse/bev/dense,1.0548189590310346,4.168920082502259,0.03638770228692856,1.2188889959361404,0.3657180010399001,1.6795918277767836,3.1957044719479013,3.3448178821594343,0.009808287794399169,0.9861764137451423,nan,nan,1.0823209886439145,0.43934998112419776,2.0696942717036544,3.921610257784115,0.001669129193149611,4.169074936556495e-08,-796.1250457763672,False
True,False,2,26,1.0067701225532273e-05,False,reverse/bev/dense,0.6971859745615105,4.088870003455232,0.01050393953620965,1.3249480107333511,0.3010665234833748,1.9428560913927428,3.193211563392102,3.428678499465494,0.002998184489929936,1.0047276916268926,nan,nan,1.1731677514035255,0.3565846361265747,2.231360872126016,5.910151157644666,0.0017188057431057366,8.800144195733065e-08,-697.9880204200745,False
True,False,3,37,4.804236616521966e-05,False,reverse/bev/dense,1.329243970891948,4.334911673712281,0.023193667509028515,1.3750579964835197,0.4277112423263601,1.8488395812425718,3.072098599267058,2.9238779863367768,0.006664016985385924,0.9920361374718817,nan,nan,1.151062006829306,0.5426326133690292,2.2357731654345945,4.525831941212917,0.0010112027826909907,1.4924807089283324e-07,-744.85294008255,False
True,False,4,33,2.3063697656030385e-05,False,reverse/bev/dense,1.1532251564028644,4.399209481386675,0.015854854856487854,1.1177209962625057,0.4120575763859744,1.9458454786390162,3.0714531552003748,2.899222779634975,0.0046797365636863245,0.9901889072463029,nan,nan,1.0461669997312129,0.5084035187045384,2.307983106567154,5.070595042582238,0.0009338224385639867,1.5174542974034476e-07,-721.2480511665344,False
True,False,5,32,1.963118861598351e-05,False,reverse/bev/dense,1.3699161958235344,4.350786897163803,0.014596752275350067,1.060760987456888,0.4711039417664841,2.1030196017421185,3.060436511963898,2.909741019446657,0.004344930486357937,0.9825058714341139,nan,nan,1.0341205037548207,0.5876520500828251,2.4269056076985787,5.277929707218948,0.0009115557416914251,1.4106838871694172e-07,-725.6038932800293,False
True,False,6,83,0.01887085788297617,False,reverse/bev/dense,0.9137500783489063,4.328593341642165,0.5215703816129511,1.161129999672994,0.48391684616150554,0.914037382980649,3.1281681064069717,3.258712147195577,0.1061521934873089,0.9832488553856601,nan,nan,1.0405040084151551,0.5390670375196894,1.3980994878832371,2.195659737530154,0.001762081088532027,2.1834869571953773e-07,-981.8249545097351,False
True,False,7,28,1.00831308514674e-05,False,reverse/bev/dense,0.7394245180461221,4.36267967908743,0.010337542320087323,1.2026600015815347,0.32341500493494085,1.9104742647497996,3.0865655914494257,2.855647112013455,0.0031031153595460254,0.9865024268427598,nan,nan,1.0424868378322572,0.38689100383346736,2.2767939511937554,5.799357891911378,0.000986270722321899,1.3586241304208713e-07,-681.9788994789124,False
True,False,8,49,0.0004419017522489257,False,reverse/bev/dense,1.2576086555221875,4.154539985596576,0.07395078790279053,1.1044709826819599,0.4099035317200569,1.565492885162471,3.1940113807887065,3.30338704748267,0.018825452918928686,0.9731039569988771,nan,nan,1.0163170052692294,0.5161272433832301,1.9920842172013267,3.612022913159098,0.0016311219299888205,4.6879311098221546e-08,-845.7574281692505,False
True,False,9,52,0.0004688003693963321,False,reverse/bev/dense,2.0912794634398124,4.352591466840957,0.07573140336142758,1.1648100044112653,0.6022433943527017,1.6985475121823703,3.065677228760605,2.986938707942751,0.01968017605932894,0.9694754603865127,nan,nan,1.0305835414328612,0.8172042106508592,2.146452422282921,3.4111880698610495,0.0010265502333325152,1.899564974678953e-07,-857.7017478942871,False
True,False,10,73,0.005693605564682349,False,reverse/bev/dense,1.4333667359880613,4.285634999214932,0.2810146443314929,1.211390015669167,0.7986905311905271,1.091556130436876,3.122488100344603,3.27606388941287,0.06125085530770691,0.9820657656272899,nan,nan,1.0704070038627829,0.9214471794043005,1.4109580998663893,2.4597575770854863,0.0016399095606141792,1.9337962235212389e-07,-966.9442467689514,False
True,False,11,48,0.00022131164192760715,False,reverse/bev/dense,2.26144079120957,4.235265863434464,0.05134897558548124,1.2754189956467599,0.7332714141586805,2.0060140588921267,3.051485009137038,2.9885628627344794,0.013905563509392418,0.984822917113585,nan,nan,1.0602424954413436,0.9663474528277401,2.356173408644058,3.613859729855008,0.0009296172437279944,1.8488976145770846e-07,-863.3064360618591,False
