t_ns,steer_angle_cmd,steer_rate_cmd,vel_cmd,accel_cmd
1785938877810897084,0.0,-0.34464767575263977,0.0,0.0
1785938877910777968,0.0,-0.34549519419670105,0.0,0.0
1785938878011839724,0.0,-0.34549519419670105,0.0,0.0
1785938878110727902,0.0,-0.3454169034957886,0.0,0.0
1785938878211201959,0.0,-0.34536272287368774,0.0,0.0
1785938878310576777,0.0,-0.3451094329357147,0.0,0.0
1785938878410817705,0.0,-0.3449404537677765,0.0,0.0
1785938878511104747,0.0,-0.3449404537677765,0.0,0.0
1785938878609947771,0.0,-0.34487035870552063,0.0,0.0
1785938878711695695,0.0,-0.34487035870552063,0.0,0.0
1785938878810039406,0.0,-0.34404343366622925,0.0,0.0
1785938878912329525,0.0,-0.34404343366622925,0.0,0.0
1785938879013980805,0.0,-0.3443725109100342,0.0,0.0
1785938879110637675,0.0,-0.34458303451538086,0.0,0.0
1785938879211753321,0.0,-0.3444048762321472,0.0,0.0
1785938879310065351,0.0,-0.3442857563495636,0.0,0.0
1785938879410277990,0.0,-0.3439704179763794,0.0,0.0
1785938879510884339,0.0,-0.34382522106170654,0.0,0.0
1785938879609561118,0.0,-0.34436315298080444,0.0,0.0
1785938879711639805,0.0,-0.3447009325027466,0.0,0.0
1785938879810239237,0.0,-0.3447009325027466,0.0,0.0
1785938879909867408,0.0,-0.3442210853099823,0.0,0.0
1785938880011399900,0.0,-0.3442210853099823,0.0,0.0
1785938880111518808,0.0,-0.3441273868083954,0.0,0.0
1785938880212113252,0.0,-0.3440770208835602,0.0,0.0
1785938880312895639,0.0,-0.3440770208835602,0.0,0.0
1785938880414690988,0.0,-0.34519025683403015,0.0,0.0
1785938880510832897,0.0,-0.34519025683403015,0.0,0.0
1785938880611340778,0.0,-0.3452666401863098,0.0,0.0
1785938880721681891,0.0,-0.3452926576137543,0.0,0.0
1785938880809645696,0.0,-0.3452926576137543,0.0,0.0
1785938880911999816,0.0,-0.34607288241386414,0.0,0.0
1785938881010695475,0.0,-0.34607288241386414,0.0,0.0
1785938881109941970,0.0,-0.34589993953704834,0.0,0.0
1785938881210447195,0.0,-0.34589993953704834,0.0,0.0
1785938881315235542,0.0,-0.345944344997406,0.0,0.0
1785938881411287239,0.0,-0.345944344997406,0.0,0.0
1785938881510115095,-0.034585315734148026,-0.34585314989089966,0.6000000238418579,2.0
1785938881614448003,-0.0689009428024292,-0.3431563079357147,0.6000000238418579,2.0
1785938881716897935,-0.09768614917993546,-0.287852019071579,0.6000000238418579,2.0
1785938881811791672,-0.11859375983476639,-0.2090761363506317,0.6000000238418579,1.859668254852295
1785938881917088645,-0.13219738006591797,-0.13603626191616058,0.6000000238418579,1.8592345714569092
1785938882012731816,-0.13927333056926727,-0.07075942307710648,0.6000000238418579,0.9254462718963623
1785938882112687679,-0.1419370174407959,-0.02663685567677021,0.6000000238418579,0.25098100304603577
1785938882212700759,-0.1373777538537979,0.04559260979294777,0.6000000238418579,-0.27320337295532227
1785938882323638085,-0.12531626224517822,0.12061496078968048,0.6000000238418579,-0.21375501155853271
1785938882412353723,-0.10065782070159912,0.24658438563346863,0.6000000238418579,-0.06384177505970001
1785938882512156460,-0.0674431249499321,0.33214691281318665,0.6000000238418579,-0.011689892038702965
1785938882612443982,-0.029400108382105827,0.3804301917552948,0.6000000238418579,0.1007552221417427
1785938882716293194,0.011172119528055191,0.4057222902774811,0.6000000238418579,0.08225798606872559
1785938882813405247,0.049878187477588654,0.38706067204475403,0.6000000238418579,0.13407249748706818
1785938882912238831,0.0789840966463089,0.29105907678604126,0.6000000238418579,0.014509856700897217
1785938883012791994,0.1011299341917038,0.22145836055278778,0.6000000238418579,-0.0461028628051281
1785938883117470002,0.11434143781661987,0.13211509585380554,0.6000000238418579,-0.08655288815498352
1785938883212059857,0.12262459099292755,0.08283153921365738,0.6000000238418579,-0.024699654430150986
1785938883315442876,0.1248941570520401,0.022695640102028847,0.6000000238418579,0.01290977094322443
1785938883426037918,0.12360463291406631,-0.012895245105028152,0.6000000238418579,0.07200032472610474
1785938883511547495,0.11289539933204651,-0.10709231346845627,0.6000000238418579,0.07500197738409042
1785938883614205146,0.10293514281511307,-0.099602609872818,0.6000000238418579,0.023103000596165657
1785938883712233806,0.09122240543365479,-0.11712733656167984,0.6000000238418579,-0.03312208876013756
1785938883812786265,0.072111114859581,-0.19111290574073792,0.6000000238418579,-0.046197958290576935
1785938883912145915,0.04649634659290314,-0.25614771246910095,0.6000000238418579,-0.01885795406997204
1785938884012444349,0.022565124556422234,-0.23931221663951874,0.6000000238418579,0.03304852545261383
1785938884111983526,-0.00034868792863562703,-0.22913812100887299,0.6000000238418579,0.06339862197637558
1785938884212921918,-0.021402955055236816,-0.21054266393184662,0.6000000238418579,0.02885691076517105
1785938884312302208,-0.04018183797597885,-0.18778884410858154,0.6000000238418579,-0.02879045344889164
1785938884416229246,-0.05681576207280159,-0.16633924841880798,0.6000000238418579,-0.020263606682419777
1785938884512171724,-0.07027241587638855,-0.1345665156841278,0.6000000238418579,-0.008723759092390537
1785938884627992992,-0.07717488706111908,-0.06902475655078888,0.6000000238418579,0.005702178925275803
1785938884713621005,-0.0769767090678215,0.00198180740699172,0.6000000238418579,0.0446198396384716
1785938884811527454,-0.06987489759922028,0.07101810723543167,0.6000000238418579,0.05718448385596275
1785938884911492116,-0.05801853537559509,0.11856365203857422,0.6000000238418579,-0.018973834812641144
1785938885024152093,-0.04229499772191048,0.15723535418510437,0.6000000238418579,-0.02600538358092308
1785938885111542886,-0.026645705103874207,0.1564929336309433,0.6000000238418579,-0.0011550390627235174
1785938885211749573,-0.013606972061097622,0.1303873360157013,0.6000000238418579,0.009081673808395863
1785938885313273233,-0.005624261684715748,0.07982710003852844,0.6000000238418579,0.030223382636904716
1785938885415730205,0.027929147705435753,0.33553409576416016,0.6000000238418579,0.018743034452199936
1785938885511641737,0.06284982711076736,0.3492067754268646,0.6000000238418579,-4.192819233139744e-06
1785938885632690544,0.09443869441747665,0.3158887028694153,0.6000000238418579,0.015802009031176567
1785938885711364207,0.11883197724819183,0.243932843208313,0.6000000238418579,0.020155858248472214
1785938885811544717,0.13532178103923798,0.16489794850349426,0.6000000238418579,0.010084131732583046
1785938885923940941,0.14157643914222717,0.06254658102989197,0.6000000238418579,0.004299689084291458
1785938886011987532,0.1330971121788025,-0.08479320257902145,0.6000000238418579,0.013285642489790916
1785938886115494204,0.11902100592851639,-0.1407610923051834,0.6000000238418579,0.0030966727063059807
1785938886216316528,0.09642833471298218,-0.2259267121553421,0.6000000238418579,0.002485558157786727
1785938886314255586,0.07412667572498322,-0.22301658987998962,0.6000000238418579,0.018687693402171135
1785938886412624450,0.051287151873111725,-0.22839520871639252,0.6000000238418579,0.03456351161003113
1785938886512908548,0.02745930477976799,-0.23827847838401794,0.6000000238418579,-0.0028532282449305058
1785938886613940095,0.0017419954529032111,-0.257173091173172,0.6000000238418579,-0.00868930947035551
1785938886714172703,-0.02571558766067028,-0.2745758295059204,0.6000000238418579,0.023017961531877518
1785938886814363389,-0.05089648440480232,-0.2518089711666107,0.6000000238418579,0.008646318688988686
1785938886927118889,-0.07029549032449722,-0.19399002194404602,0.6000000238418579,0.028782622888684273
1785938887014106084,-0.08555834740400314,-0.15262863039970398,0.6000000238418579,-0.01150699332356453
1785938887111610567,-0.0913858413696289,-0.058274947106838226,0.6000000238418579,0.007136985193938017
1785938887212957645,-0.08795038610696793,0.034354619681835175,0.6000000238418579,0.014376037754118443
1785938887328241039,-0.07836458086967468,0.09585801512002945,0.6000000238418579,0.024472620338201523
1785938887413470126,-0.06444929540157318,0.1391528844833374,0.6000000238418579,0.0028872645925730467
1785938887512675787,-0.04057151824235916,0.238777756690979,0.6000000238418579,-0.00435664551332593
1785938887617335394,-0.016184082254767418,0.24387435615062714,0.6000000238418579,0.01147228479385376
1785938887712209835,0.008125506341457367,0.24309587478637695,0.6000000238418579,-0.0057801357470452785
1785938887812139585,0.030197542160749435,0.22072036564350128,0.6000000238418579,0.010029046796262264
1785938887922886440,0.051334477961063385,0.2113693654537201,0.6000000238418579,0.028784971684217453
1785938888013679269,0.0692344531416893,0.17899976670742035,0.6000000238418579,0.028822384774684906
1785938888114945544,0.08132470399141312,0.12090248614549637,0.6000000238418579,0.02882242202758789
1785938888213106465,0.08653353154659271,0.05208827555179596,0.6000000238418579,0.01585947908461094
1785938888312130104,0.07256703823804855,-0.13966494798660278,0.6000000238418579,0.004299260675907135
1785938888415224186,0.055048372596502304,-0.1751866638660431,0.6000000238418579,-0.017315788194537163
1785938888514601148,0.034844838082790375,-0.2020353227853775,0.6000000238418579,0.01000633742660284
1785938888612505549,0.015457164496183395,-0.1938767433166504,0.6000000238418579,0.017262371256947517
1785938888714702256,-0.0011987189063802361,-0.16655883193016052,0.6000000238418579,0.028799375519156456
1785938888812891210,-0.015290450304746628,-0.1409173160791397,0.6000000238418579,0.03602413088083267
1785938888913669116,-0.02728663943707943,-0.11996188014745712,0.6000000238418579,-0.005730191711336374
1785938889013113761,-0.038097258657217026,-0.10810621082782745,0.6000000238418579,-0.004372612573206425
1785938889115164671,-0.047223299741744995,-0.0912603884935379,0.6000000238418579,-0.002930898917838931
1785938889211269202,-0.05319013074040413,-0.05966832861304283,0.6000000238418579,0.012915614061057568
1785938889312534261,-0.05603381618857384,-0.028436848893761635,0.6000000238418579,-0.0028963969089090824
1785938889412759541,-0.05160744488239288,0.04426371678709984,0.6000000238418579,0.007154276128858328
1785938889526633927,-0.041975028812885284,0.09632417559623718,0.6000000238418579,0.04174362123012543
1785938889616929267,-0.02678254060447216,0.15192486345767975,0.6000000238418579,0.024527739733457565
1785938889711842365,-0.009964561089873314,0.16817979514598846,0.6000000238418579,0.014410790055990219
1785938889813067679,0.0064415293745696545,0.16406090557575226,0.6000000238418579,0.011509805917739868
1785938889916252708,0.020876722410321236,0.14435192942619324,0.6000000238418579,0.0014217117568477988
1785938890013080527,0.033020321279764175,0.1214359924197197,0.6000000238418579,0.0028418870642781258
1785938890114333490,0.014454884454607964,-0.18565437197685242,0.6000000238418579,0.0014044252457097173
1785938890215232553,-0.0041137817315757275,-0.18568666279315948,0.6000000238418579,0.004282303154468536
1785938890314141595,-0.01842327043414116,-0.14309488236904144,0.6000000238418579,0.023008929565548897
1785938890412381143,-0.028608817607164383,-0.10185547918081284,0.6000000238418579,0.0230292659252882
1785938890512934402,-0.03671453520655632,-0.08105717599391937,0.6000000238418579,0.010073731653392315
1785938890612216353,-0.04405748099088669,-0.07342944294214249,0.6000000238418579,0.024478446692228317
1785938890726909167,-0.0496492013335228,-0.05591719597578049,0.6000000238418579,0.0028659715317189693
1785938890812500123,-0.05192102491855621,-0.022718269377946854,0.6000000238418579,0.0028850066009908915
1785938890914669885,-0.051048506051301956,0.008725187741219997,0.6000000238418579,0.002864904934540391
1785938891013273669,-0.041692428290843964,0.09356079995632172,0.6000000238418579,0.008654988370835781
1785938891111904718,-0.027303531765937805,0.1438889503479004,0.6000000238418579,-0.03747321665287018
