t_ns,reverse
1785938911722566270,0
1785938911829126518,0
1785938911920877076,0
1785938912023830097,0
1785938912130407177,0
1785938912231670956,0
1785938912322107422,0
1785938912426045404,0
1785938912522584862,0
1785938912623477300,0
1785938912724721559,0
1785938912829103108,0
1785938912931363177,0
1785938913022689977,0
1785938913122956602,0
1785938913221098227,0
1785938913324546720,0
1785938913425772130,0
1785938913525647734,0
1785938913621823979,0
1785938913722365494,0
1785938913828012718,0
1785938913923845176,0
1785938914021971696,0
1785938914124033070,0
1785938914222737242,0
1785938914324868059,0
1785938914444146181,0
1785938914523330230,0
1785938914621399436,0
1785938914725497680,0
1785938914823611303,0
1785938914936801282,0
1785938915021257415,0
1785938915120965397,0
1785938915225499592,0
1785938915322171118,0
1785938915422476176,0
1785938915523384519,0
1785938915626788979,0
1785938915723238770,0
1785938915821212005,0
1785938915921681517,0
1785938916021583649,0
1785938916123381847,0
1785938916222054369,0
1785938916323102621,0
1785938916423538372,0
1785938916535696891,0
1785938916628830857,0
1785938916723135934,0
1785938916826133628,0
1785938916949481330,0
1785938917027883016,0
1785938917122024952,0
1785938917231606071,0
1785938917326441375,0
1785938917423614742,0
1785938917521429539,0
1785938917623231321,0
1785938917725196500,0
1785938917822599379,0
1785938917922433957,0
1785938918033030791,0
1785938918127303451,0
1785938918222545233,0
1785938918323708497,0
1785938918421863913,0
1785938918522941638,0
1785938918621302406,0
1785938918728542805,0
1785938918825320095,0
1785938918925300823,0
1785938919023464432,0
1785938919120905392,0
1785938919224641704,0
1785938919321194922,0
1785938919422502159,0
1785938919528088645,0
1785938919623250296,0
1785938919725555135,0
1785938919827321203,0
1785938919933217780,0
1785938920025563367,0
1785938920121220426,0
1785938920222395626,0
1785938920324240833,0
1785938920426452645,0
1785938920524526651,0
1785938920621407913,0
1785938920725004603,0
1785938920827422214,0
1785938920921977124,0
1785938921021948475,0
1785938921123755248,0
1785938921225584327,0
1785938921321293708,0
1785938921423136579,0
1785938921521868336,0
1785938921625615912,0
1785938921720471120,0
1785938921821272419,0
1785938921922289406,0
1785938922018689595,0
1785938922119217509,0
1785938922223540144,0
1785938922319514079,0
1785938922418761757,0
1785938922517995227,0
1785938922623182404,0
1785938922719181683,0
1785938922822550910,0
1785938922927855403,0
1785938923019759439,0
1785938923118154064,0
1785938923221718849,0
1785938923322342447,0
1785938923417906831,0
1785938923519518334,0
1785938923619095176,0
1785938923720140771,0
1785938923820871988,0
1785938923921455680,0
1785938924021905543,0
1785938924118668049,0
1785938924217406526,0
1785938924319478972,0
1785938924421124236,0
1785938924529759499,0
1785938924617611940,0
1785938924719453595,0
1785938924820027687,0
1785938924917251264,0
