t_ns,steering_tire_angle
1785938904928573839,0.03219300135970116
1785938904941866325,0.030879000201821327
1785938904961958916,0.030222000554203987
1785938904981654276,0.028250999748706818
1785938905006311727,0.024309000000357628
1785938905022930438,0.021023999899625778
1785938905044600715,0.013797000050544739
1785938905061765781,0.007226999849081039
1785938905083361143,0.0032850001007318497
1785938905102833872,-0.004598999861627817
1785938905122480111,-0.01116899959743023
1785938905141619389,-0.013797000050544739
1785938905161685322,-0.01839599944651127
1785938905181743255,-0.024309000000357628
1785938905206480548,-0.028250999748706818
1785938905227717178,-0.03416400030255318
1785938905242274571,-0.03744899854063988
1785938905261762085,-0.038763001561164856
1785938905281835858,-0.042704999446868896
1785938905303877923,-0.047961000353097916
1785938905322225590,-0.049931999295949936
1785938905342530444,-0.051245998591184616
1785938905362829441,-0.051902998238801956
1785938905381541824,-0.053217001259326935
1785938905402074398,-0.057158999145030975
1785938905421989318,-0.060444001108407974
1785938905441417534,-0.061101000756025314
1785938905462068799,-0.061758000403642654
1785938905484627266,-0.06372900307178497
1785938905505112733,-0.065700002014637
1785938905524301485,-0.06832800060510635
1785938905541476792,-0.0689850002527237
1785938905562093048,-0.0689850002527237
1785938905581923453,-0.0689850002527237
1785938905602209106,-0.07095599919557571
1785938905621941556,-0.07161299884319305
1785938905644833794,-0.0722699984908104
1785938905661790245,-0.0722699984908104
1785938905681258590,-0.07358399778604507
1785938905703919973,-0.07752600312232971
1785938905726670702,-0.08278200030326843
1785938905744495343,-0.08540999889373779
1785938905762180075,-0.0886949971318245
1785938905781755495,-0.09263700246810913
1785938905801915000,-0.09395100176334381
1785938905822140779,-0.09395100176334381
1785938905842224505,-0.09460800141096115
1785938905861264387,-0.09395100176334381
1785938905881526487,-0.09329400211572647
1785938905902923602,-0.09329400211572647
1785938905923593716,-0.09329400211572647
1785938905945336795,-0.09263700246810913
1785938905962041942,-0.09263700246810913
1785938905982125988,-0.09132300317287445
1785938906001626942,-0.08738099783658981
1785938906022731151,-0.08278200030326843
1785938906045264049,-0.08146800100803375
1785938906061737923,-0.08015400171279907
1785938906082260160,-0.07621199637651443
1785938906105637471,-0.07358399778604507
1785938906127192767,-0.0689850002527237
1785938906141868533,-0.06635700166225433
1785938906161962211,-0.06504300236701965
1785938906181825257,-0.061758000403642654
1785938906208104395,-0.056501999497413635
1785938906221617977,-0.053874000906944275
1785938906241559522,-0.051245998591184616
1785938906262125472,-0.049274999648332596
1785938906281834946,-0.047304000705480576
1785938906302813870,-0.042704999446868896
1785938906321725908,-0.03744899854063988
1785938906341349203,-0.03547799959778786
1785938906365867160,-0.0328500010073185
1785938906381262438,-0.028250999748706818
1785938906402607967,-0.025622999295592308
1785938906422490758,-0.020367000252008438
1785938906441816091,-0.01642500050365925
1785938906461742627,-0.015768000856041908
1785938906482227167,-0.013797000050544739
1785938906513673329,-0.013140000402927399
1785938906522721894,-0.013140000402927399
1785938906541630028,-0.013140000402927399
1785938906561785245,-0.013140000402927399
1785938906581360473,-0.012482999823987484
1785938906602670417,-0.012482999823987484
1785938906621415698,-0.011826000176370144
1785938906641720359,-0.011826000176370144
1785938906662763958,-0.011826000176370144
1785938906681928549,-0.009855000302195549
1785938906701951089,-0.008541000075638294
1785938906722988191,-0.006570000201463699
1785938906745355003,-0.006570000201463699
1785938906762398241,-0.006570000201463699
1785938906781598993,-0.0052559999749064445
1785938906802806694,-0.0013139999937266111
1785938906821598056,0.0
1785938906843580151,0.0006569999968633056
1785938906861525884,0.0013139999937266111
1785938906881031030,0.0019710001070052385
1785938906902022179,0.005913000088185072
1785938906928518636,0.009855000302195549
1785938906941477063,0.01116899959743023
1785938906961643224,0.012482999823987484
1785938906981258710,0.015768000856041908
1785938907003612465,0.01773899979889393
1785938907023343923,0.020367000252008438
1785938907042821069,0.021023999899625778
1785938907064936992,0.021023999899625778
1785938907081548151,0.021023999899625778
1785938907102615527,0.021023999899625778
1785938907122852378,0.021023999899625778
1785938907142056106,0.021023999899625778
1785938907162995862,0.021023999899625778
1785938907181240837,0.020367000252008438
1785938907204719559,0.01839599944651127
1785938907223638125,0.01839599944651127
1785938907241605235,0.01839599944651127
1785938907263967983,0.01773899979889393
1785938907281131929,0.015768000856041908
1785938907302359598,0.013797000050544739
1785938907322810889,0.008541000075638294
1785938907342211776,0.0026279999874532223
1785938907361976643,0.0006569999968633056
1785938907382057713,-0.004598999861627817
1785938907402522956,-0.012482999823987484
1785938907421675034,-0.015111000277101994
1785938907442807724,-0.01905299909412861
1785938907462094079,-0.02233799919486046
1785938907481179947,-0.024965999647974968
1785938907502019858,-0.030222000554203987
1785938907522720246,-0.0328500010073185
1785938907541582682,-0.03350700065493584
1785938907566366216,-0.03416400030255318
1785938907581420107,-0.0361349992454052
1785938907615938470,-0.03810599818825722
1785938907624279491,-0.039420001208782196
1785938907642025025,-0.040077000856399536
1785938907665331293,-0.040077000856399536
1785938907681932308,-0.040734000504016876
1785938907704747072,-0.040734000504016876
1785938907722481373,-0.040734000504016876
1785938907741458630,-0.040734000504016876
1785938907762976805,-0.040734000504016876
1785938907781665795,-0.040734000504016876
1785938907804109090,-0.040734000504016876
1785938907821589655,-0.040077000856399536
1785938907841447837,-0.040077000856399536
1785938907861876855,-0.040077000856399536
1785938907881754462,-0.03810599818825722
1785938907902096149,-0.0361349992454052
1785938907922057599,-0.030879000201821327
1785938907941231374,-0.025622999295592308
1785938907961832269,-0.024309000000357628
1785938907981821240,-0.01905299909412861
1785938908002203792,-0.012482999823987484
