t_ns,steer_angle_cmd,steer_rate_cmd,vel_cmd,accel_cmd
1785943346893941270,0.0,0.30992892384529114,0.0,0.0
1785943346983524219,0.0,0.30992892384529114,0.0,0.0
1785943347085385156,0.0,0.30998027324676514,0.0,0.0
1785943347184051256,0.0,0.3100220263004303,0.0,0.0
1785943347284448043,0.0,0.3102589249610901,0.0,0.0
1785943347387354364,0.0,0.3103954493999481,0.0,0.0
1785943347484196204,0.0,0.3103954493999481,0.0,0.0
1785943347582704634,0.0,0.3115258812904358,0.0,0.0
1785943347685970807,0.0,0.3115258812904358,0.0,0.0
1785943347790771437,0.0,0.3113844096660614,0.0,0.0
1785943347883333440,0.0,0.3113844096660614,0.0,0.0
1785943347983201024,0.0,0.3113844096660614,0.0,0.0
1785943348083765786,0.0,0.3113844096660614,0.0,0.0
1785943348183886627,0.0,0.31263259053230286,0.0,0.0
1785943348281976930,0.0,0.3133425712585449,0.0,0.0
1785943348383306680,0.0,0.31220772862434387,0.0,0.0
1785943348489600549,0.0,0.31154143810272217,0.0,0.0
1785943348588925649,0.0,0.31154143810272217,0.0,0.0
1785943348683030716,0.0,0.3111993372440338,0.0,0.0
1785943348791021288,0.0,0.3111993372440338,0.0,0.0
1785943348885696713,0.0,0.3111979365348816,0.0,0.0
1785943348986099996,0.0,0.3111979365348816,0.0,0.0
1785943349082734853,0.0,0.3107741177082062,0.0,0.0
1785943349194312117,0.0,0.31051450967788696,0.0,0.0
1785943349281951602,0.0,0.3114422559738159,0.0,0.0
1785943349386243797,0.0,0.31199169158935547,0.0,0.0
1785943349491344630,0.0,0.31199169158935547,0.0,0.0
1785943349583757764,0.0,0.31161174178123474,0.0,0.0
1785943349691832626,0.0,0.31161174178123474,0.0,0.0
1785943349819286059,0.0,0.31148654222488403,0.0,0.0
1785943349887427642,0.0,0.311408668756485,0.0,0.0
1785943350002360517,0.0,0.310710608959198,0.0,0.0
1785943350086115283,0.0,0.3102579414844513,0.0,0.0
1785943350185460288,0.0,0.3102579414844513,0.0,0.0
1785943350283201682,0.0,0.3101005554199219,0.0,0.0
1785943350391442599,0.0,0.3101005554199219,0.0,0.0
1785943350482365053,0.0,0.3098563253879547,0.0,0.0
1785943350590037341,0.0,0.3098563253879547,0.0,0.0
1785943350682831288,0.0,0.3099048137664795,0.0,0.0
1785943350908388368,0.04363323003053665,0.4363323152065277,0.0,0.0
1785943350926376071,0.0872664600610733,0.4363323152065277,0.0,0.0
1785943350987878913,0.13089969754219055,0.4363323152065277,0.0,0.0
1785943351091551693,0.1745329201221466,0.4363323152065277,0.0,0.0
1785943351187556287,0.2179766744375229,0.43443745374679565,0.0,0.0
1785943351286245300,0.24925892055034637,0.3128224313259125,0.0,0.0
1785943351388842136,0.26984548568725586,0.20586557686328888,0.0,0.0
1785943351488868190,0.2824166417121887,0.12571154534816742,0.0,0.0
1785943351587166564,0.2872468829154968,0.04830269515514374,0.0,0.0
1785943351688852423,0.29128625988960266,0.04039350524544716,0.0,0.0
1785943351789053044,0.29159480333328247,0.0030855208169668913,-0.25,1.0
1785943351887220149,0.29139286279678345,-0.002019345061853528,-0.25,1.0
1785943351988705009,0.29317694902420044,0.017840974032878876,-0.25,1.0
1785943352089222633,0.2980417013168335,0.04864748567342758,-0.25,0.45711836218833923
1785943352192443396,0.3076614737510681,0.09619775414466858,-0.25,-0.04388852044939995
1785943352290866159,0.32870811223983765,0.21046629548072815,-0.25,-0.09240526705980301
1785943352390870740,0.35958045721054077,0.30872347950935364,-0.25,-0.24373610317707062
1785943352496360356,0.39351439476013184,0.3393392264842987,-0.25,-0.04681221395730972
1785943352587726058,0.42876699566841125,0.3525259792804718,-0.25,-0.020394690334796906
1785943352686041329,0.43633198738098145,0.4308016300201416,-0.25,0.030565856024622917
1785943352787536845,0.43633198738098145,0.4363323152065277,-0.25,0.06473823636770248
1785943352889044778,0.43633198738098145,0.3452102839946747,-0.25,0.144024059176445
1785943352990698444,0.43633198738098145,0.27200305461883545,-0.25,0.04233019798994064
1785943353092408208,0.43633198738098145,0.41388291120529175,-0.25,-0.04497223719954491
1785943353184695320,0.43633198738098145,0.19117404520511627,-0.25,-0.019324326887726784
1785943353284658524,0.4291057288646698,-0.07226274907588959,-0.25,-0.03426841273903847
1785943353387278945,0.4360525906085968,0.0694686695933342,-0.25,-0.01604929380118847
1785943353486590733,0.43633198738098145,0.057179927825927734,-0.25,0.047329891473054886
1785943353590120436,0.4100009799003601,-0.26331019401550293,-0.25,0.05709321051836014
1785943353688315863,0.39661893248558044,-0.1338205635547638,-0.25,0.02951653301715851
1785943353789663405,0.36875563859939575,-0.27863287925720215,-0.25,-0.01377597264945507
1785943353887185559,0.3251529932022095,-0.4360264539718628,-0.25,-0.03041163459420204
1785943353992708647,0.2815197706222534,-0.4363323152065277,-0.25,0.003963299095630646
1785943354086661645,0.23788653314113617,-0.4363323152065277,-0.25,0.022211868315935135
1785943354188480821,0.19425329566001892,-0.4363323152065277,-0.25,0.034238651394844055
1785943354296999572,0.15062005817890167,-0.4363323152065277,-0.25,0.013316460885107517
1785943354383925527,0.10698683559894562,-0.4363323152065277,-0.25,-0.010181483812630177
1785943354490108192,0.06335359811782837,-0.4363323152065277,-0.25,-0.007359311915934086
1785943354590816159,0.019720369949936867,-0.4363323152065277,-0.25,0.009930260479450226
1785943354684989741,-0.023912861943244934,-0.4363323152065277,-0.25,0.035418931394815445
1785943354784016078,-0.06754609197378159,-0.4363323152065277,-0.25,0.02586391754448414
1785943354887751581,-0.11117932200431824,-0.4363323152065277,-0.25,0.004227995406836271
1785943354986648281,-0.15481255948543549,-0.4363323152065277,-0.25,-0.010203956626355648
1785943355084973249,-0.19844578206539154,-0.4363323152065277,-0.25,-0.013842028565704823
1785943355184381392,-0.2420790195465088,-0.4363323152065277,-0.25,0.007036328781396151
