t_ns,reverse
1785943358471088521,1
1785943358572009968,1
1785943358684619750,1
1785943358772853849,1
1785943358872863966,1
1785943358975219802,1
1785943359072980300,1
1785943359172253783,1
1785943359273362116,1
1785943359371711405,1
1785943359471347236,1
1785943359573403797,1
1785943359687136628,1
1785943359778751108,1
1785943359871238004,1
1785943359973747381,1
1785943360070742411,1
1785943360172368620,1
1785943360276424135,1
1785943360370854718,1
1785943360475645300,1
1785943360577983599,1
1785943360687795262,1
1785943360774008486,1
1785943360871801338,1
1785943360972319826,1
1785943361078617471,1
1785943361176885860,1
1785943361275384690,1
1785943361377176281,1
1785943361477099675,1
1785943361573010409,1
1785943361670288138,1
1785943361772810732,1
1785943361882612122,1
1785943361974109190,1
1785943362070744206,1
1785943362182549926,1
1785943362270141730,1
1785943362378572382,1
1785943362476030693,1
1785943362570978064,1
1785943362671488104,1
1785943362770262431,1
1785943362872463573,1
1785943362975773044,1
1785943363070998665,1
1785943363174855356,1
1785943363278473159,1
1785943363377904791,1
1785943363470844055,1
1785943363579605343,1
1785943363671630014,1
1785943363771076911,1
1785943363873019131,1
1785943363985901019,1
1785943364088065744,1
1785943364177019550,1
1785943364269500717,1
1785943364371466651,1
1785943364470630977,1
1785943364570930705,1
1785943364671371366,1
1785943364770038810,1
1785943364875638189,1
1785943364972457565,1
1785943365072704459,1
1785943365175835523,1
1785943365271937273,1
1785943365383059063,1
1785943365471544660,1
1785943365574634155,1
1785943365674492267,1
1785943365774751673,1
1785943365871971192,1
1785943365972581523,1
1785943366109037687,1
1785943366172157613,1
1785943366271218576,1
1785943366372085909,1
1785943366471623336,1
1785943366575314837,1
1785943366680826597,1
1785943366770298086,1
1785943366876871038,1
1785943366970438614,1
1785943367070059373,1
1785943367170050193,1
1785943367270585322,1
1785943367371156356,1
1785943367470676503,1
1785943367578507261,1
1785943367670615839,1
1785943367772699792,1
1785943367871419366,1
1785943367974430746,1
1785943368072276880,1
1785943368171116458,1
1785943368272189238,1
1785943368371134036,1
1785943368470509346,1
1785943368573354608,1
1785943368671394061,1
1785943368771185706,1
1785943368872350586,1
1785943368972018771,1
1785943369071629353,1
1785943369171496937,1
1785943369274223443,1
1785943369371608919,1
1785943369473677001,1
1785943369574489835,1
1785943369673258723,1
1785943369770680681,1
1785943369872260936,1
1785943369972998792,1
1785943370073195604,1
1785943370174393190,1
1785943370275842240,1
1785943370371531206,1
1785943370471535627,1
1785943370570245408,1
1785943370673754727,1
1785943370769843100,1
1785943370871557344,1
1785943370971513379,1
1785943371071322881,1
1785943371170623820,1
1785943371278516628,1
1785943371372006697,1
1785943371471226801,1
1785943371571290712,1
1785943371671518566,1
1785943371770818161,1
1785943371869602025,1
1785943371974328892,1
1785943372076565940,1
1785943372171946894,1
1785943372274461648,1
1785943372381950633,1
1785943372477448808,1
1785943372593198353,1
1785943372674945910,1
1785943372771380439,1
1785943372882391058,1
1785943372970880719,1
1785943373070104439,1
1785943373169867155,1
1785943373275941336,1
1785943373370298349,1
1785943373491154002,1
1785943373570230004,1
1785943373671835924,1
1785943373772084098,1
1785943373870747542,1
1785943373974371105,1
1785943374074296611,1
1785943374170895562,1
1785943374270325914,1
1785943374371886617,1
1785943374472253355,1
1785943374580976530,1
1785943374673312540,1
1785943374769838049,1
1785943374872446022,1
1785943374970340734,1
1785943375072696185,1
1785943375178706684,1
1785943375273514881,1
1785943375371350135,1
1785943375472346336,1
1785943375570495201,1
1785943375670680429,1
1785943375770790870,1
1785943375871852578,1
1785943375971420247,1
1785943376069888611,1
1785943376171798095,1
1785943376277018068,1
1785943376376720270,1
1785943376469333123,1
1785943376572956173,1
1785943376673414083,1
1785943376769401748,1
1785943376873701399,1
1785943376972543378,1
1785943377074319512,1
1785943377171030180,1
1785943377279816813,1
1785943377371651077,1
1785943377472328322,1
1785943377572513550,1
1785943377669989366,1
1785943377774543043,1
1785943377869921118,1
1785943377974609711,1
1785943378070872458,1
1785943378169967918,1
1785943378274500538,1
1785943378370870905,1
1785943378473154930,1
1785943378570622874,1
1785943378676857285,1
1785943378772230687,1
1785943378871505801,1
1785943378973097449,1
1785943379073092174,1
1785943379175011993,1
1785943379273637068,1
1785943379406815831,1
1785943379471707214,1
1785943379578777304,1
1785943379698313581,1
1785943379771093831,1
1785943379874466952,1
1785943379970829287,1
1785943380071532230,1
1785943380171663279,1
1785943380279514262,1
1785943380375246013,1
1785943380479535360,1
1785943380574249635,1
1785943380671473153,1
1785943380770973268,1
1785943380871823320,1
1785943380975044148,1
1785943381071960007,1
1785943381172689927,1
1785943381272294941,1
1785943381369761221,1
1785943381472978336,1
1785943381571307144,1
1785943381671268267,1
1785943381771702080,1
1785943381872030033,1
1785943381975029893,1
1785943382075902986,1
1785943382172263273,1
1785943382272979880,1
1785943382371727551,1
1785943382477563323,1
1785943382571377788,1
1785943382677248729,1
1785943382784271809,1
1785943382871231141,1
1785943382969839799,1
1785943383070568119,1
1785943383171447516,1
1785943383271257882,1
1785943383370270618,1
1785943383471266052,1
1785943383572802210,1
1785943383672079660,1
1785943383772093041,1
1785943383869880805,1
1785943383972375430,1
1785943384072834268,1
1785943384172385008,1
1785943384274022001,1
1785943384371706273,1
1785943384472668393,1
1785943384573386025,1
1785943384672531726,1
1785943384770442758,1
1785943384871293578,1
1785943384972080492,1
1785943385070796354,1
1785943385170480603,1
1785943385272734547,1
1785943385370483909,1
1785943385473913833,1
1785943385571114374,1
1785943385676269161,1
1785943385774672339,1
1785943385881699963,1
1785943385970854321,1
1785943386071925309,1
1785943386182488807,1
1785943386273613413,1
1785943386371836040,1
1785943386470531101,1
1785943386577323709,1
1785943386671628496,1
1785943386778360429,1
1785943386871769247,1
1785943386970982919,1
1785943387071940431,1
1785943387171763309,1
1785943387273325644,1
1785943387371212867,1
1785943387471403695,1
1785943387580838384,1
1785943387671045548,1
1785943387770691300,1
1785943387872351974,1
1785943387970888981,1
1785943388078549172,1
1785943388173370010,1
1785943388272211828,1
1785943388370925962,1
1785943388474641464,1
1785943388571430502,1
1785943388670924441,1
1785943388771139494,1
1785943388875760757,1
1785943388969881729,1
1785943389070217106,1
1785943389170722570,1
1785943389281006058,1
1785943389372747070,1
1785943389471740510,1
1785943389571176270,1
1785943389671357562,1
1785943389770065359,1
1785943389874129034,1
1785943389971648276,1
1785943390071211336,1
1785943390173922481,1
1785943390271571168,1
1785943390371942290,1
1785943390471169691,1
1785943390576093173,1
1785943390671427054,1
1785943390770701016,1
1785943390872810411,1
1785943390971596067,1
1785943391072464872,1
1785943391170897267,1
1785943391270138076,1
1785943391374740619,1
1785943391471316082,1
1785943391570641726,1
1785943391672910006,1
1785943391770919442,1
1785943391872586772,1
1785943391971890847,1
1785943392074712300,1
1785943392173394145,1
1785943392274384330,1
1785943392372571628,1
1785943392490394050,1
1785943392571955136,1
1785943392677238343,1
1785943392778474170,1
1785943392884242803,1
1785943392970440859,1
1785943393086691351,1
1785943393171044796,1
1785943393271740250,1
1785943393380098003,1
1785943393470998313,1
1785943393572814001,1
1785943393670139891,1
1785943393772368266,1
1785943393870330148,1
1785943393975360226,1
1785943394070678715,1
1785943394177601343,1
1785943394270221684,1
1785943394369237300,1
1785943394474171983,1
1785943394574153779,1
1785943394676389099,1
1785943394769853791,1
1785943394871875054,1
1785943394973076000,1
1785943395073088325,1
1785943395171307080,1
1785943395273529919,1
1785943395377597306,1
1785943395470968683,1
1785943395570311127,1
1785943395671036631,1
1785943395771425578,1
1785943395870511726,1
1785943395970132068,1
1785943396072493568,1
1785943396170124782,1
1785943396272918042,1
1785943396370984824,1
1785943396472708924,1
1785943396570266535,1
1785943396670543126,1
1785943396772969685,1
1785943396872366563,1
1785943396973736891,1
1785943397071660243,1
1785943397180967119,1
1785943397271553401,1
1785943397374592558,1
1785943397473652304,1
1785943397569902987,1
1785943397670337824,1
1785943397770835639,1
1785943397877537523,1
1785943397970583352,1
1785943398071762408,1
1785943398173085758,1
1785943398271027671,1
1785943398372145221,1
1785943398471090179,1
1785943398575283651,1
1785943398670969097,1
1785943398773324933,1
1785943398875531579,1
1785943398974401558,1
1785943399071972482,1
1785943399172038441,1
1785943399273704779,1
1785943399373252576,1
1785943399477868175,1
1785943399578265826,1
1785943399678474991,1
1785943399775007220,1
1785943399873328123,1
1785943399984252787,1
1785943400081570645,1
1785943400173961793,1
1785943400281075948,1
1785943400380269044,1
1785943400472026505,1
1785943400572204116,1
1785943400672172024,1
1785943400774517107,1
1785943400870404193,1
1785943400971500238,1
1785943401073717285,1
1785943401192109200,1
1785943401273586890,1
1785943401374162756,1
1785943401483962546,1
1785943401570910262,1
1785943401673458585,1
1785943401776045789,1
1785943401870633755,1
1785943401972660298,1
1785943402072647631,1
1785943402171396614,1
1785943402272170663,1
1785943402371596439,1
1785943402473909521,1
1785943402570503673,1
1785943402674329131,1
1785943402771500103,1
1785943402874131853,1
1785943402970130495,1
1785943403075176638,1
1785943403171450777,1
1785943403274931646,1
1785943403375933448,1
1785943403469936976,1
1785943403571335081,1
1785943403671802399,1
1785943403770703515,1
1785943403886680205,1
1785943403975426931,1
1785943404072515661,1
1785943404170121722,1
1785943404270293509,1
1785943404371180779,1
1785943404477716160,1
1785943404570956268,1
1785943404673797690,1
1785943404770827921,1
1785943404870340804,1
1785943404972899528,1
1785943405070069636,1
1785943405170850886,1
1785943405271878033,1
1785943405371381507,1
1785943405478346985,1
1785943405571392782,1
1785943405670937058,1
1785943405771377303,1
1785943405875259467,1
1785943405975977642,1
1785943406069949873,1
1785943406173581148,1
1785943406270895038,1
1785943406370968038,1
1785943406471158386,1
1785943406571440161,1
1785943406695141135,1
1785943406771204962,1
1785943406874423934,1
1785943406977048803,1
1785943407092473345,1
1785943407170700931,1
1785943407272356165,1
1785943407371909818,1
1785943407470620111,1
1785943407570690679,1
1785943407672283766,1
1785943407772816367,1
1785943407890852173,1
1785943407971777907,1
1785943408070795091,1
1785943408172843076,1
1785943408274022100,1
1785943408374708082,1
1785943408473484010,1
1785943408570672488,1
1785943408670751279,1
1785943408773272177,1
1785943408870859005,1
1785943408970992199,1
1785943409072928115,1
1785943409173858651,1
1785943409273628759,1
1785943409370661199,1
1785943409472239566,1
1785943409573853486,1
1785943409672476064,1
1785943409770396793,1
1785943409871763216,1
1785943409971731924,1
1785943410072469140,1
1785943410178274575,1
1785943410272879213,1
1785943410378447711,1
1785943410471165272,1
1785943410573088676,1
1785943410671993632,1
1785943410770102687,1
1785943410872340151,1
1785943410973844595,1
1785943411071826958,1
1785943411172419369,1
1785943411273414258,1
1785943411371690936,1
1785943411472152045,1
1785943411572158131,1
1785943411671949840,1
1785943411771872722,1
1785943411872679829,1
1785943411975955570,1
1785943412070444972,1
1785943412170533396,1
1785943412275687287,1
1785943412372675053,1
1785943412474487701,1
1785943412570411556,1
1785943412673277586,1
1785943412772985036,1
1785943412870335760,1
1785943412986999067,1
1785943413074290891,1
1785943413170697932,1
1785943413271253413,1
1785943413385578970,1
1785943413475579119,1
1785943413593653038,1
1785943413671237433,1
1785943413770169526,1
1785943413873060390,1
1785943413976045753,1
1785943414069622737,1
1785943414171347317,1
1785943414271247799,1
1785943414371448547,1
1785943414478605680,1
1785943414570746419,1
1785943414671158919,1
1785943414777451412,1
1785943414874759542,1
1785943414970334168,1
1785943415073090082,1
1785943415171883067,1
1785943415270892027,1
1785943415375984220,1
1785943415471176879,1
1785943415573162045,1
1785943415673334441,1
1785943415770957046,1
1785943415870873144,1
1785943415970335081,1
1785943416077043973,1
1785943416174344167,1
1785943416279354692,1
1785943416371053367,1
1785943416472152997,1
1785943416571949698,1
1785943416671456117,1
1785943416770269230,1
1785943416872846802,1
1785943416970314938,1
1785943417073590391,1
1785943417172484724,1
1785943417277496017,1
1785943417373545733,1
1785943417470476440,1
1785943417571193912,1
1785943417673956355,1
1785943417771704789,1
1785943417871085859,1
1785943417973682439,1
1785943418072630470,1
1785943418170811271,1
1785943418270424798,1
1785943418372964833,1
1785943418471990978,1
1785943418571915172,1
1785943418680811825,1
1785943418775017440,1
1785943418876219665,1
1785943418970650633,1
1785943419069633961,1
1785943419173414169,1
1785943419273372316,1
1785943419374761204,1
1785943419471029936,1
1785943419570185142,1
1785943419673082789,1
1785943419771947872,1
1785943419871746814,1
1785943419985049453,1
1785943420084223252,1
1785943420172513065,1
1785943420273463921,1
1785943420382095988,1
1785943420483274308,1
1785943420591709568,1
1785943420690426998,1
1785943420774634741,1
1785943420872519980,1
1785943420972048352,1
1785943421071840893,1
1785943421173585570,1
1785943421278257075,1
1785943421379085591,1
1785943421478884500,1
1785943421571927929,1
1785943421670044088,1
1785943421771863008,1
1785943421873826158,1
1785943421975180004,1
1785943422071668616,1
1785943422171067575,1
1785943422270863956,1
1785943422371691320,1
1785943422473306520,1
1785943422574880631,1
1785943422673063321,1
1785943422774459409,1
1785943422879129698,1
1785943422973392916,1
1785943423072642653,1
1785943423172227443,1
1785943423271105391,1
1785943423371499330,1
1785943423472071708,1
1785943423571230850,1
1785943423677865051,1
1785943423769697107,1
1785943423894303043,1
1785943423972176825,1
1785943424072317987,1
1785943424179812860,1
1785943424274913164,1
1785943424372713952,1
1785943424472266357,1
1785943424575953921,1
1785943424671743659,1
1785943424770146133,1
1785943424871240067,1
1785943424980480796,1
1785943425074522213,1
1785943425170809026,1
1785943425275145030,1
1785943425371729325,1
1785943425471412807,1
1785943425571580882,1
1785943425670810778,1
1785943425771349779,1
1785943425872979796,1
1785943425971701194,1
1785943426070855344,1
1785943426174535516,1
1785943426272404051,1
1785943426371784161,1
1785943426471483355,1
1785943426574059295,1
1785943426674456562,1
1785943426773577847,1
1785943426873126635,1
1785943426971546710,1
1785943427074901398,1
1785943427190499546,1
1785943427278704492,1
1785943427374124201,1
1785943427472674904,1
1785943427572806850,1
1785943427671403667,1
1785943427773548327,1
1785943427875482643,1
1785943427970276792,1
1785943428070871539,1
1785943428170635632,1
1785943428276536686,1
1785943428371530170,1
1785943428471155186,1
1785943428570817194,1
1785943428670626376,1
1785943428773580282,1
1785943428874967538,1
1785943428970981924,1
1785943429070169515,1
1785943429172060790,1
1785943429271236380,1
1785943429374350388,1
1785943429471070240,1
1785943429573170226,1
1785943429672383834,1
1785943429772289468,1
1785943429871551589,1
1785943429973271242,1
1785943430073397363,1
1785943430174663111,1
1785943430271317937,1
1785943430374290019,1
1785943430472222076,1
1785943430571870420,1
1785943430670405379,1
1785943430773763203,1
1785943430871805184,1
1785943430970296878,1
1785943431075243241,1
1785943431174755708,1
1785943431271028503,1
1785943431371291334,1
1785943431475153305,1
1785943431570538580,1
1785943431670944488,1
1785943431773399783,1
1785943431873448270,1
1785943431971462282,1
1785943432070278083,1
1785943432182069723,1
1785943432270995432,1
1785943432372346654,1
1785943432470495071,1
1785943432573186407,1
1785943432674422330,1
1785943432770802617,1
1785943432873192822,1
1785943432969927715,1
1785943433072556681,1
1785943433170256793,1
1785943433270390819,1
1785943433374523616,1
1785943433491546872,1
1785943433573046867,1
1785943433670411575,1
1785943433771259676,1
1785943433871329059,1
1785943433980190703,1
1785943434074694665,1
1785943434171762818,1
1785943434272158581,1
1785943434373232098,1
1785943434471214364,1
1785943434570310272,1
1785943434671821789,1
1785943434771720478,1
1785943434869620694,1
1785943434970540988,1
1785943435072098363,1
1785943435171938906,1
1785943435271645012,1
1785943435372025191,1
1785943435475111294,1
1785943435570389012,1
1785943435670455676,1
1785943435770598054,1
1785943435870938104,1
1785943435972141865,1
1785943436076698678,1
1785943436173271228,1
1785943436269875492,1
1785943436372136188,1
1785943436470844594,1
1785943436571465774,1
1785943436670397643,1
1785943436772301974,1
1785943436874591760,1
1785943436972469510,1
1785943437072264740,1
1785943437172380173,1
1785943437272154730,1
1785943437370239080,1
1785943437483195562,1
1785943437572192474,1
1785943437670318682,1
1785943437773046051,1
1785943437871214277,1
1785943437982890872,1
1785943438070112678,1
1785943438172968052,1
1785943438272959993,1
1785943438371610988,1
1785943438470963577,1
1785943438581035985,1
1785943438673729545,1
1785943438769979140,1
1785943438877926093,1
1785943438971348608,1
1785943439070616458,1
1785943439170823254,1
1785943439271004546,1
1785943439373059859,1
1785943439474694068,1
1785943439575185227,1
1785943439669752008,1
1785943439770751858,1
1785943439872362162,1
1785943439971370642,1
1785943440071246195,1
1785943440173141469,1
1785943440276571649,1
1785943440372616052,1
1785943440472444755,1
1785943440575160636,1
1785943440675855610,1
1785943440775624279,1
1785943440878325215,1
1785943440976588900,1
1785943441072465041,1
1785943441182376067,1
1785943441288810581,1
1785943441374867096,1
1785943441471482081,1
1785943441581512631,1
1785943441670559944,1
1785943441781861390,1
1785943441871545239,1
1785943441976225352,1
1785943442073822484,1
1785943442178512838,1
1785943442278656240,1
1785943442371883580,1
1785943442472711839,1
1785943442573221815,1
1785943442672463840,1
1785943442773480330,1
1785943442871357953,1
1785943442971917531,1
1785943443071834077,1
1785943443172316371,1
1785943443272303448,1
1785943443372470339,1
1785943443470493247,1
1785943443571035128,1
1785943443674896203,1
1785943443774943090,1
1785943443872775911,1
1785943443971755430,1
1785943444076560508,1
1785943444173040479,1
1785943444270272862,1
1785943444377121472,1
1785943444475155324,1
1785943444576970212,1
1785943444669954054,1
1785943444770156723,1
1785943444871453000,1
1785943444972076132,1
1785943445070126721,1
1785943445176758970,1
1785943445270270512,1
1785943445371204247,1
1785943445474780480,1
1785943445571868634,1
1785943445670733781,1
1785943445772157710,1
1785943445873193369,1
1785943445970485114,1
1785943446071934741,1
1785943446182726823,1
1785943446270781620,1
1785943446375534344,1
1785943446471839525,1
1785943446578788330,1
1785943446670885932,1
1785943446773431086,1
1785943446871218530,1
1785943446974579043,1
1785943447073244758,1
1785943447170387026,1
1785943447270891530,1
1785943447386122720,1
1785943447470971862,1
1785943447573735681,1
1785943447674964371,1
1785943447771063625,1
1785943447891404411,1
1785943447983554015,1
1785943448079790137,1
1785943448173522359,1
1785943448274795211,1
1785943448372530492,1
1785943448472100530,1
1785943448571138003,1
1785943448673325673,1
1785943448774133195,1
1785943448875814414,1
1785943448975836820,1
1785943449072379001,1
1785943449170972459,1
1785943449273637874,1
1785943449370728491,1
1785943449473647772,1
1785943449571571156,1
1785943449671532440,1
1785943449771182640,1
1785943449872786064,1
1785943449970570179,1
1785943450071500395,1
1785943450173924361,1
1785943450270875613,1
1785943450371214735,1
1785943450475188454,1
1785943450570413851,1
1785943450670675978,1
1785943450772146981,1
1785943450877326761,1
1785943450970294827,1
1785943451074093020,1
1785943451173713298,1
1785943451271635531,1
1785943451371037146,1
1785943451477259236,1
1785943451598331153,1
1785943451670452339,1
1785943451774108383,1
1785943451883242964,1
1785943451971311906,1
1785943452071436235,1
1785943452171509811,1
1785943452275775253,1
1785943452370856837,1
1785943452472416899,1
1785943452570572132,1
1785943452673503349,1
1785943452770834648,1
1785943452873683077,1
1785943452970503701,1
1785943453071349497,1
1785943453171465603,1
1785943453273771836,1
1785943453370181277,1
1785943453469688528,1
1785943453572663907,1
1785943453673900149,1
1785943453773470570,1
1785943453871280286,1
1785943453969488321,1
1785943454081820013,1
1785943454171627514,1
1785943454271508027,1
1785943454391884750,1
1785943454470308312,1
1785943454596630567,1
1785943454671815002,1
1785943454791025570,1
1785943454878078602,1
1785943454971171121,1
1785943455070130703,1
1785943455171959640,1
1785943455271737236,1
1785943455370158751,1
1785943455476250661,1
1785943455572146482,1
1785943455674611410,1
1785943455779842456,1
1785943455870677547,1
1785943455971029085,1
1785943456070017405,1
1785943456169724055,1
1785943456272860143,1
1785943456369640830,1
1785943456471198780,1
1785943456572307402,1
1785943456677906461,1
1785943456772202672,1
1785943456870712158,1
1785943456970835495,1
1785943457072382469,1
1785943457170028307,1
1785943457272669722,1
1785943457370486670,1
1785943457471314930,1
1785943457570172781,1
1785943457679179101,1
1785943457770723851,1
1785943457871017979,1
1785943457973948011,1
1785943458070823581,1
1785943458170567129,1
1785943458271532929,1
1785943458372079514,1
1785943458470244412,1
1785943458571388171,1
1785943458678446836,1
1785943458783019361,1
1785943458869623961,1
1785943458973287333,1
1785943459071203389,1
1785943459171237795,1
1785943459272973224,1
1785943459369971230,1
1785943459474226208,1
1785943459572386145,1
1785943459671002835,1
1785943459774222159,1
1785943459872020770,1
1785943459970505327,1
1785943460072764872,1
1785943460170694240,1
1785943460272176188,1
1785943460375010185,1
1785943460472127204,1
1785943460570820185,1
1785943460670432943,1
1785943460769829406,1
1785943460878134837,1
1785943460973677270,1
1785943461072900126,1
1785943461171607827,1
1785943461274267226,1
1785943461386341756,1
1785943461476181035,1
1785943461572637453,1
1785943461685273156,1
1785943461771528014,1
1785943461871971075,1
1785943461971274927,1
1785943462070373362,1
1785943462171197014,1
1785943462275812549,1
1785943462376592326,1
1785943462474105168,1
1785943462573670181,1
1785943462676310091,1
1785943462771955471,1
1785943462872264768,1
1785943462971586252,1
1785943463075852078,1
1785943463171262186,1
1785943463271790498,1
1785943463374159806,1
1785943463469721152,1
1785943463570037392,1
1785943463672807451,1
1785943463779162186,1
1785943463871650491,1
1785943463972645828,1
1785943464072138550,1
1785943464170722535,1
1785943464277778736,1
1785943464375673608,1
1785943464470296678,1
1785943464570263114,1
1785943464672971155,1
1785943464774598420,1
1785943464873414733,1
1785943464973539159,1
1785943465072431123,1
1785943465173595075,1
1785943465273700779,1
1785943465370774500,1
1785943465475895110,1
1785943465571220383,1
1785943465671479117,1
