t_ns,hitch_angle,hitch_rate
1785943346970390103,-0.0022019653115421534,0.0
1785943347108205901,-0.0002445375139359385,0.0
1785943347259046979,0.00038333924021571875,0.0
1785943347417439632,-0.000530339137185365,0.0
1785943347551476891,-0.0010956856422126293,0.0
1785943347705327585,-0.0036157495342195034,0.0
1785943347839013407,-0.0029640018474310637,0.0
1785943347988953748,-0.003028204431757331,0.0
1785943348146539907,-0.00011224689660593867,0.0
1785943348280908795,0.0013768993085250258,0.0
1785943348436579235,-0.0018392837373539805,0.0
1785943348595403295,-0.0012677039485424757,0.0
1785943348729959102,-0.0029784943908452988,0.0
1785943348880340675,-0.002103053033351898,0.0
1785943349009337813,-0.002898769685998559,0.0
1785943349156791150,0.0014757971512153745,0.0
1785943349336193569,-0.0002542323782108724,0.0
1785943349475027645,-0.0006557487067766488,0.0
1785943349633394089,-0.0016398407751694322,0.0
1785943349816898131,0.0001364380441373214,0.0
1785943349974330940,-0.002690651686862111,0.0
1785943350163926439,-0.0012106476351618767,0.0
1785943350296074156,-0.0005039929528720677,0.0
1785943350447370611,-0.0027369260787963867,0.0
1785943350578315949,-0.0007442564237862825,0.0
1785943350728197312,-0.0020139573607593775,0.0
1785943350902439540,0.0008526397868990898,0.0
1785943351035878442,-0.0025633678305894136,0.0
1785943351187604321,-0.0017009256407618523,0.0
1785943351318659998,0.0005399477086029947,0.0
1785943351468028894,-0.0024003523867577314,0.0
1785943351623916079,-0.001761754509061575,0.0
1785943351761566559,-0.004375451244413853,0.0
1785943351924351629,-0.0027693703304976225,0.0
1785943352060106584,-0.0006786390440538526,0.0
1785943352222136843,0.0019166662823408842,0.0
1785943352383162456,-0.0002968299377243966,0.0
1785943352515259516,-0.0019219788955524564,0.0
1785943352665369912,-0.005045706871896982,0.0
1785943352797122607,-0.026073601096868515,0.0
1785943352946123649,-0.03977791592478752,0.0
1785943353101690470,-0.06662233173847198,0.0
1785943353253688615,-0.09598153084516525,0.0
1785943353398761993,-0.10728441923856735,0.0
1785943353531288220,-0.14071424305438995,0.0
1785943353679644439,-0.16071492433547974,0.0
1785943353832287696,-0.1814737170934677,0.0
1785943353958981420,-0.22465163469314575,0.0
1785943354107126335,-0.2450019270181656,0.0
1785943354235797253,-0.2851494252681732,0.0
1785943354384780151,-0.3072069585323334,0.0
1785943354541009844,-0.32743942737579346,0.0
1785943354673989784,-0.37017565965652466,0.0
1785943354832401157,-0.3834172785282135,0.0
1785943354966660217,-0.4184265732765198,0.0
1785943355120751559,-0.43478894233703613,0.0
1785943355288535150,-0.4574630558490753,0.0
1785943355413407879,-0.4625074863433838,0.0
1785943355565225890,-0.4715421199798584,0.0
1785943355695532803,-0.47410130500793457,0.0
1785943355843593011,-0.4695644676685333,0.0
1785943355996082246,-0.46080514788627625,0.0
1785943356122358452,-0.45184236764907837,0.0
1785943356276631273,-0.4267134964466095,0.0
1785943356399696703,-0.4111526906490326,0.0
1785943356546696200,-0.37839898467063904,0.0
1785943356698426655,-0.36525824666023254,0.0
1785943356824425890,-0.3304963707923889,0.0
1785943356974978446,-0.320844441652298,0.0
1785943357103083391,-0.3066762387752533,0.0
1785943357248381833,-0.2726627290248871,0.0
1785943357405532392,-0.25782984495162964,0.0
1785943357532001244,-0.21835732460021973,0.0
1785943357682852883,-0.20087368786334991,0.0
1785943357816085345,-0.18229791522026062,0.0
1785943357967540558,-0.1465151458978653,0.0
1785943358129029516,-0.1283298134803772,0.0
1785943358267182223,-0.09334602952003479,0.0
1785943358418602715,-0.07562188804149628,0.0
1785943358549307563,-0.044668007642030716,0.0
1785943358698007891,-0.029215455055236816,0.0
1785943358829252247,-0.003121086396276951,0.0
1785943358971143588,0.011188539676368237,0.0
1785943359120913363,0.02986370399594307,0.0
1785943359248506257,0.06112835928797722,0.0
1785943359396200339,0.07782494276762009,0.0
1785943359524673457,0.09598087519407272,0.0
1785943359672310833,0.1353592872619629,0.0
1785943359830733471,0.1569351851940155,0.0
1785943359958496867,0.19628535211086273,0.0
1785943360108728163,0.21869458258152008,0.0
1785943360242023219,0.2614133059978485,0.0
1785943360394240636,0.28427818417549133,0.0
1785943360556415316,0.3074936866760254,0.0
1785943360684929620,0.3510749042034149,0.0
1785943360843762961,0.35315385460853577,0.0
1785943360968914293,0.3933265209197998,0.0
1785943361116422800,0.41664743423461914,0.0
1785943361268389488,0.44569581747055054,0.0
1785943361407593338,0.4568852484226227,0.0
1785943361582636460,0.4685456454753876,0.0
1785943361714171195,0.47268563508987427,0.0
1785943361865026770,0.4733785390853882,0.0
1785943362028886824,0.472612202167511,0.0
1785943362205985478,0.46794402599334717,0.0
1785943362402453518,0.43750783801078796,0.0
1785943362542846275,0.42570430040359497,0.0
1785943362700360431,0.3924626111984253,0.0
1785943362858369134,0.35974493622779846,0.0
1785943362985211152,0.3483599126338959,0.0
1785943363136207692,0.3538144826889038,0.0
1785943363264166327,0.3104962408542633,0.0
1785943363426175081,0.3093487322330475,0.0
1785943363583016733,0.276258647441864,0.0
1785943363713202106,0.2643226683139801,0.0
1785943363864888528,0.23042751848697662,0.0
1785943363997090935,0.21590064465999603,0.0
1785943364172888069,0.19920937716960907,0.0
1785943364350769824,0.1653006225824356,0.0
1785943364494474672,0.1359206736087799,0.0
1785943364656733643,0.12127287685871124,0.0
1785943364796973403,0.09058509767055511,0.0
1785943364949865341,0.07409591227769852,0.0
1785943365109005829,0.04501118138432503,0.0
1785943365239714901,0.0193660669028759,0.0
1785943365409641707,0.006072256248444319,0.0
1785943365542595086,-0.022238701581954956,0.0
1785943365692600390,-0.03622741997241974,0.0
1785943365821011010,-0.048782020807266235,0.0
1785943365977309441,-0.08528082072734833,0.0
1785943366161311998,-0.10322718322277069,0.0
1785943366306068980,-0.14445160329341888,0.0
1785943366466598159,-0.18052692711353302,0.0
1785943366593599479,-0.19867220520973206,0.0
1785943366744481839,-0.2213321030139923,0.0
1785943366901050777,-0.26700520515441895,0.0
1785943367029534231,-0.3070681095123291,0.0
1785943367177342206,-0.32890287041664124,0.0
1785943367300548090,-0.3519541919231415,0.0
1785943367445939527,-0.38381922245025635,0.0
1785943367594578253,-0.399090975522995,0.0
1785943367718898642,-0.4127204716205597,0.0
1785943367862901516,-0.4370487630367279,0.0
1785943367987284724,-0.44465985894203186,0.0
1785943368131252141,-0.454012930393219,0.0
1785943368284066572,-0.4543056786060333,0.0
1785943368412115931,-0.45037707686424255,0.0
1785943368566937028,-0.43994274735450745,0.0
1785943368694634085,-0.4296617805957794,0.0
1785943368856070274,-0.42089661955833435,0.0
1785943368984082415,-0.3874882757663727,0.0
