t_ns,path_id
1785943346915099201,0
1785943346966426245,0
1785943347066903291,0
1785943347166327851,0
1785943347265941986,0
1785943347366376054,0
1785943347465128205,0
1785943347565571043,0
1785943347665913940,0
1785943347765249889,0
1785943347865628564,0
1785943347965596855,0
1785943348065265264,0
1785943348164992395,0
1785943348265772813,0
1785943348364886897,0
1785943348465125887,0
1785943348565969827,0
1785943348665339889,0
1785943348765419192,0
1785943348865541090,0
1785943348965266077,0
1785943349064705709,0
1785943349169934355,0
1785943349264980161,0
1785943349365566396,0
1785943349467175068,0
1785943349566821492,0
1785943349665333826,0
1785943349768983469,0
1785943349866822691,0
1785943349966279027,0
1785943350067899284,0
1785943350166995320,0
1785943350265153529,0
1785943350366303720,0
1785943350465843868,0
1785943350566917801,0
1785943350678051624,1
1785943350768044508,1
1785943350868233384,1
1785943350966626226,1
1785943351067386739,1
1785943351166662941,1
1785943351267446943,1
1785943351368823895,1
1785943351466745359,1
1785943351567417037,1
1785943351678849687,1
1785943351767563132,1
1785943351867342937,1
1785943351968478983,1
1785943352068321831,1
1785943352168635959,1
1785943352267999941,1
1785943352366550452,1
1785943352470203264,1
1785943352566827208,1
1785943352678694019,1
1785943352766417731,1
1785943352867398316,1
1785943352966213573,1
1785943353067745763,1
1785943353166624094,1
1785943353266541696,1
1785943353367396229,1
1785943353466751890,1
1785943353566955550,1
1785943353678847994,1
1785943353768264281,1
1785943353867458048,1
1785943353967978520,1
1785943354068209061,1
1785943354166770741,1
1785943354269598946,1
1785943354366145096,1
1785943354470686132,1
1785943354567154871,1
1785943354681136639,1
1785943354767122656,1
1785943354867032674,1
1785943354968364184,1
1785943355066636925,1
1785943355167468929,1
1785943355266444320,1
1785943355367150943,1
1785943355466717076,1
1785943355569442141,1
1785943355678253319,1
1785943355768432194,1
1785943355869320327,1
1785943355966783343,1
1785943356066242656,1
1785943356165959930,1
1785943356268004107,1
1785943356366620061,1
1785943356467403710,1
1785943356567381315,1
1785943356680103356,1
1785943356767324170,1
1785943356867235340,1
1785943356967205008,1
1785943357066596606,1
1785943357168160445,1
1785943357266524646,1
1785943357368615384,1
1785943357466341641,1
1785943357566275787,1
1785943357678698778,1
1785943357766462524,1
1785943357869167589,1
1785943357966913271,1
1785943358065877205,1
1785943358168056811,1
1785943358271706806,1
1785943358367198517,1
1785943358466689607,1
1785943358567707729,1
1785943358680136288,1
1785943358767615832,1
1785943358867389045,1
1785943358970540334,1
1785943359068219709,1
1785943359168025787,1
1785943359269030949,1
1785943359366781367,1
1785943359465930076,1
1785943359568970577,1
1785943359682643438,1
1785943359769990785,1
1785943359867061082,1
1785943359969160748,1
1785943360066172035,1
1785943360167581500,1
1785943360272140233,1
1785943360366273174,1
1785943360470755968,1
1785943360569629595,1
1785943360681016228,1
1785943360769312633,1
1785943360870351813,1
1785943360967728105,1
1785943361067465924,1
1785943361172159062,1
1785943361270034349,1
1785943361368898664,1
1785943361472506194,1
1785943361568511299,1
1785943361666298039,1
1785943361768625138,1
1785943361868531507,1
1785943361968344241,1
1785943362067574970,1
1785943362172762078,1
1785943362266291860,1
1785943362366056241,1
1785943362471287926,1
1785943362567008926,1
1785943362667513621,1
1785943362766126439,1
1785943362867445148,1
1785943362975709330,1
1785943363066911955,1
1785943363166570859,1
1785943363269014666,1
1785943363368112686,1
1785943363468274809,1
1785943363568803921,1
1785943363667378306,1
1785943363766911477,1
1785943363868034788,1
1785943363968937738,1
1785943364067383574,1
1785943364167902350,1
1785943364265936682,1
1785943364367323970,1
1785943364466726961,1
1785943364566917949,1
1785943364667573210,1
1785943364765822847,1
1785943364867647687,1
1785943364967779025,1
1785943365067957468,1
1785943365170370938,1
1785943365267094726,1
1785943365367290738,1
1785943365467080848,1
1785943365569062334,1
1785943365668478573,1
1785943365769548633,1
1785943365867624215,1
1785943365968158768,1
1785943366099594107,1
1785943366167586341,1
1785943366266776332,1
1785943366367134174,1
1785943366465996985,1
1785943366566901695,1
1785943366674572831,1
1785943366766559357,1
1785943366874551720,1
1785943366966792463,1
1785943367066115227,1
1785943367166122240,1
1785943367266357646,1
1785943367366757090,1
1785943367466739206,1
1785943367573298685,1
1785943367666528904,1
1785943367768500854,1
1785943367867494102,1
1785943367966781216,1
1785943368066670625,1
1785943368167016979,1
1785943368272231768,1
1785943368367002908,1
1785943368466661877,1
1785943368568962734,1
1785943368667115439,1
1785943368767255417,1
1785943368868634001,1
1785943368967635185,1
1785943369067274345,1
1785943369167631355,1
1785943369270480873,1
1785943369366175503,1
1785943369469319016,1
1785943369569149511,1
1785943369669428310,1
1785943369766804890,1
1785943369867845925,1
1785943369968436224,1
1785943370068749937,1
1785943370169620534,1
1785943370268159653,1
1785943370367070914,1
1785943370467593594,1
1785943370566049542,1
1785943370669080602,1
1785943370766071313,1
1785943370867061050,1
1785943370966430248,1
1785943371066666965,1
1785943371166722556,1
1785943371268613511,1
1785943371366775592,1
1785943371467113978,1
1785943371566506312,1
1785943371666691828,1
1785943371766716570,1
1785943371865507090,1
1785943371970058239,1
1785943372070887202,1
1785943372167071771,1
1785943372267066559,1
1785943372371720560,1
1785943372471024891,1
1785943372575480132,1
1785943372668623405,1
1785943372767318817,1
1785943372875805343,1
1785943372966100958,1
1785943373066138501,1
1785943373166413428,1
1785943373270844220,1
1785943373366271385,1
1785943373466461668,1
1785943373566486730,1
1785943373667269324,1
1785943373766585624,1
1785943373866931722,1
1785943373966575297,1
1785943374066262619,1
1785943374166644750,1
1785943374265938201,1
1785943374368393048,1
1785943374468066385,1
1785943374566793255,1
1785943374668732179,1
1785943374765988531,1
1785943374868114407,1
1785943374966559442,1
1785943375068085103,1
1785943375170369737,1
1785943375268611661,1
1785943375366253467,1
1785943375466691056,1
1785943375566166689,1
1785943375666602582,1
1785943375766886118,1
1785943375866837705,1
1785943375967215804,1
1785943376066010484,1
1785943376167711128,1
1785943376272524942,1
1785943376367650176,1
1785943376465972103,1
1785943376567632457,1
1785943376667997147,1
1785943376765846097,1
1785943376867005569,1
1785943376968132623,1
1785943377069376386,1
1785943377166714181,1
1785943377268676562,1
1785943377367612432,1
1785943377466500652,1
1785943377568105228,1
1785943377666228972,1
1785943377769638094,1
1785943377865631167,1
1785943377967873175,1
1785943378066895928,1
1785943378166333512,1
1785943378266881121,1
1785943378366875910,1
1785943378469388648,1
1785943378570565336,1
1785943378672230362,1
1785943378767451631,1
1785943378867462708,1
1785943378968529473,1
1785943379068587048,1
1785943379168559564,1
1785943379269561398,1
1785943379369270800,1
1785943379467343822,1
1785943379574471897,1
1785943379681937617,1
1785943379767242137,1
1785943379868318821,1
1785943379966085592,1
1785943380067379309,1
1785943380167606426,1
1785943380269609257,1
1785943380369716754,1
1785943380475070364,1
1785943380568067231,1
1785943380666732563,1
1785943380767265643,1
1785943380867217870,1
1785943380967441243,1
1785943381067795277,1
1785943381168331590,1
1785943381267274948,1
1785943381366439338,1
1785943381467431284,1
1785943381567366166,1
1785943381666836296,1
1785943381767136696,1
1785943381867360421,1
1785943381966968059,1
1785943382071914839,1
1785943382168037613,1
1785943382267635075,1
1785943382367449985,1
1785943382468501453,1
1785943382567434698,1
1785943382671195450,1
1785943382769340987,1
1785943382867251954,1
1785943382966323317,1
1785943383066185589,1
1785943383166100471,1
1785943383266899001,1
1785943383365861944,1
1785943383467312530,1
1785943383568832367,1
1785943383667806254,1
1785943383766482531,1
1785943383866368675,1
1785943383966317926,1
1785943384068325685,1
1785943384168083025,1
1785943384268925461,1
1785943384367312287,1
1785943384467195904,1
1785943384569289298,1
1785943384667391857,1
1785943384767665504,1
1785943384867555457,1
1785943384967806415,1
1785943385067170172,1
1785943385166565771,1
1785943385266840442,1
1785943385366630647,1
1785943385469689197,1
1785943385566636609,1
1785943385675771607,1
1785943385766325504,1
1785943385872830228,1
1785943385967010243,1
1785943386067498330,1
1785943386175244732,1
1785943386268624493,1
1785943386367678575,1
1785943386466366116,1
1785943386572686066,1
1785943386667319281,1
1785943386766183852,1
1785943386866547262,1
1785943386966782188,1
1785943387065676936,1
1785943387166120605,1
1785943387268357365,1
1785943387367061066,1
1785943387466647328,1
1785943387568820629,1
1785943387666819888,1
1785943387766373348,1
1785943387867391055,1
1785943387966928611,1
1785943388067029227,1
1785943388166807304,1
1785943388267286975,1
1785943388366633676,1
1785943388471010098,1
1785943388567003331,1
1785943388666997704,1
1785943388766766884,1
1785943388866913263,1
1785943388966079509,1
1785943389066382405,1
1785943389166676117,1
1785943389266323341,1
1785943389368546404,1
1785943389467260473,1
1785943389567162555,1
1785943389667041275,1
1785943389766316037,1
1785943389868533020,1
1785943389966209867,1
1785943390066378262,1
1785943390168519530,1
1785943390266800560,1
1785943390367908414,1
1785943390467175944,1
1785943390570663757,1
1785943390667022764,1
1785943390765890823,1
1785943390868601776,1
1785943390966231389,1
1785943391068126568,1
1785943391166276265,1
1785943391266058502,1
1785943391369635247,1
1785943391466477055,1
1785943391566546727,1
1785943391668540629,1
1785943391770260313,1
1785943391868156849,1
1785943391967412890,1
1785943392069560175,1
1785943392168279012,1
1785943392267427018,1
1785943392368172970,1
1785943392469413629,1
1785943392567233170,1
1785943392666334453,1
1785943392767357216,1
1785943392868365962,1
1785943392966284898,1
1785943393067628729,1
1785943393166196777,1
1785943393266436567,1
1785943393373700807,1
1785943393466329149,1
1785943393567021083,1
1785943393666273957,1
1785943393766688345,1
1785943393866127337,1
1785943393970934687,1
1785943394066056272,1
1785943394168239270,1
1785943394266135645,1
1785943394365708306,1
1785943394469855984,1
1785943394570125023,1
1785943394671780865,1
1785943394765996561,1
1785943394867252228,1
1785943394967988740,1
1785943395066445680,1
1785943395166979017,1
1785943395268096343,1
1785943395367445732,1
1785943395466758991,1
1785943395566811062,1
1785943395667372464,1
1785943395766578552,1
1785943395866868199,1
1785943395966550080,1
1785943396068039740,1
1785943396167088190,1
1785943396268211789,1
1785943396366738459,1
1785943396470445929,1
1785943396566238163,1
1785943396666069233,1
1785943396767115773,1
1785943396867945216,1
1785943396967388369,1
1785943397067400534,1
1785943397169755186,1
1785943397267235738,1
1785943397370037254,1
1785943397467577105,1
1785943397566343432,1
1785943397666341901,1
1785943397766576538,1
1785943397866826601,1
1785943397966213687,1
1785943398067098141,1
1785943398167218630,1
1785943398266722009,1
1785943398367943851,1
1785943398466990988,1
1785943398567834288,1
1785943398666733165,1
1785943398766020087,1
1785943398867636120,1
1785943398970493766,1
1785943399067771879,1
1785943399167136020,1
1785943399269343787,1
1785943399368676663,1
1785943399477804332,1
1785943399571756754,1
1785943399672072675,1
1785943399770081247,1
1785943399868756275,1
1785943399968894653,1
1785943400074563347,1
1785943400169543391,1
1785943400275379483,1
1785943400372066309,1
1785943400467934994,1
1785943400566532515,1
1785943400670350005,1
1785943400768001251,1
1785943400866414286,1
1785943400966858339,1
1785943401067771690,1
1785943401167045108,1
1785943401269318253,1
1785943401368835360,1
1785943401467171943,1
1785943401566542229,1
1785943401668727595,1
1785943401771765408,1
1785943401866488930,1
1785943401968125155,1
1785943402067431695,1
1785943402166225287,1
1785943402267064619,1
1785943402366294260,1
1785943402469564433,1
1785943402566340063,1
1785943402671101588,1
1785943402766969920,1
1785943402874168078,1
1785943402966293329,1
1785943403071303535,1
1785943403167373699,1
1785943403267759382,1
1785943403369625664,1
1785943403466038817,1
1785943403567100973,1
1785943403667436350,1
1785943403766364123,1
1785943403866692908,1
1785943403969618269,1
1785943404067941540,1
1785943404166322926,1
1785943404266412854,1
1785943404367370398,1
1785943404472396956,1
1785943404567090334,1
1785943404669208913,1
1785943404766452272,1
1785943404865525203,1
1785943404969008216,1
1785943405065820040,1
1785943405166310047,1
1785943405266604974,1
1785943405366791578,1
1785943405473986696,1
1785943405570658163,1
1785943405666758696,1
1785943405766833328,1
1785943405866320482,1
1785943405971240124,1
1785943406066238377,1
1785943406169668908,1
1785943406266992270,1
1785943406366798028,1
1785943406466809457,1
1785943406570697574,1
1785943406667831905,1
1785943406767122604,1
1785943406866739587,1
1785943406967135414,1
1785943407080503048,1
1785943407166589676,1
1785943407267490258,1
1785943407367479415,1
1785943407466443957,1
1785943407566757574,1
1785943407667991096,1
1785943407767622576,1
1785943407880278663,1
1785943407967296429,1
1785943408066737662,1
1785943408167959056,1
1785943408267399552,1
1785943408369804830,1
1785943408466377348,1
1785943408566434443,1
1785943408666879873,1
1785943408766601019,1
1785943408866248883,1
1785943408966779180,1
1785943409068353803,1
1785943409167063712,1
1785943409268955403,1
1785943409367025257,1
1785943409468144087,1
1785943409568623566,1
1785943409667796884,1
1785943409766315362,1
1785943409866768280,1
1785943409968382648,1
1785943410068454624,1
1785943410168752592,1
1785943410267389347,1
1785943410366435268,1
1785943410466859897,1
1785943410567612218,1
1785943410667268306,1
1785943410766106764,1
1785943410867996279,1
1785943410969825183,1
1785943411067428876,1
1785943411167667769,1
1785943411267123818,1
1785943411367698980,1
1785943411467623207,1
1785943411568200033,1
1785943411666290271,1
1785943411767674135,1
1785943411865862554,1
1785943411969220570,1
1785943412066426904,1
1785943412165901610,1
1785943412271147856,1
1785943412367579314,1
1785943412466936479,1
1785943412566436561,1
1785943412668256505,1
1785943412768043638,1
1785943412866072499,1
1785943412968627062,1
1785943413066022683,1
1785943413166143172,1
1785943413266909125,1
1785943413366715171,1
1785943413466400060,1
1785943413573830419,1
1785943413666850679,1
1785943413766336009,1
1785943413868322135,1
1785943413971299178,1
1785943414065827365,1
1785943414166539332,1
1785943414267462667,1
1785943414366958398,1
1785943414473865697,1
1785943414567221681,1
1785943414666985805,1
1785943414768688497,1
1785943414866991191,1
1785943414966665936,1
1785943415068236687,1
1785943415167122763,1
1785943415266977835,1
1785943415367706507,1
1785943415466989781,1
1785943415568935458,1
1785943415668059302,1
1785943415767067367,1
1785943415866827299,1
1785943415966463962,1
1785943416074349474,1
1785943416167011161,1
1785943416268854625,1
1785943416367073829,1
1785943416466064548,1
1785943416566424407,1
1785943416667217817,1
1785943416765727687,1
1785943416867004827,1
1785943416966260516,1
1785943417068584159,1
1785943417166422964,1
1785943417270724920,1
1785943417369354378,1
1785943417466349728,1
1785943417566655729,1
1785943417666394860,1
1785943417770785971,1
1785943417867006316,1
1785943417969000187,1
1785943418068468332,1
1785943418166740017,1
1785943418266242244,1
1785943418368160368,1
1785943418466484503,1
1785943418567921553,1
1785943418675740310,1
1785943418767206240,1
1785943418866437385,1
1785943418966325066,1
1785943419065852765,1
1785943419169020855,1
1785943419268846517,1
1785943419374702386,1
1785943419467140512,1
1785943419567075235,1
1785943419667142218,1
1785943419767072813,1
1785943419867056433,1
1785943419967360193,1
1785943420071947279,1
1785943420168157513,1
1785943420268590461,1
1785943420367380438,1
1785943420477326729,1
1785943420570470866,1
1785943420682725850,1
1785943420769623900,1
1785943420866284294,1
1785943420967492824,1
1785943421066759618,1
1785943421169194560,1
1785943421268390792,1
1785943421367593807,1
1785943421470821291,1
1785943421567672988,1
1785943421666381809,1
1785943421768052276,1
1785943421870586742,1
1785943421969951012,1
1785943422067484590,1
1785943422166480750,1
1785943422266499315,1
1785943422367127375,1
1785943422469181888,1
1785943422569708536,1
1785943422668676247,1
1785943422767597237,1
1785943422866424398,1
1785943422969043060,1
1785943423068109750,1
1785943423168091002,1
1785943423266843281,1
1785943423366969115,1
1785943423467926115,1
1785943423566690971,1
1785943423667506014,1
1785943423765601852,1
1785943423871326420,1
1785943423967734037,1
1785943424067426543,1
1785943424168273907,1
1785943424268545986,1
1785943424367973394,1
1785943424468521675,1
1785943424566633514,1
1785943424666492490,1
1785943424766561969,1
1785943424867342867,1
1785943424966427286,1
1785943425068642989,1
1785943425166652360,1
1785943425266141339,1
1785943425367570036,1
1785943425468812423,1
1785943425567278451,1
1785943425666157391,1
1785943425766863342,1
1785943425868982721,1
1785943425966717618,1
1785943426066522864,1
1785943426166836833,1
1785943426266806628,1
1785943426367379455,1
1785943426466976501,1
1785943426568818557,1
1785943426667268873,1
1785943426769121811,1
1785943426867499932,1
1785943426967552227,1
1785943427067178906,1
1785943427174437098,1
1785943427270636803,1
1785943427369441308,1
1785943427468004364,1
1785943427567352345,1
1785943427666898829,1
1785943427769307307,1
1785943427870601791,1
1785943427966390761,1
1785943428067009957,1
1785943428166427828,1
1785943428268515078,1
1785943428367266525,1
1785943428466859283,1
1785943428567173060,1
1785943428666474543,1
1785943428767369621,1
1785943428870086622,1
1785943428966880493,1
1785943429066315933,1
1785943429167850842,1
1785943429266993856,1
1785943429368352087,1
1785943429466783714,1
1785943429568336768,1
1785943429668679890,1
1785943429766678509,1
1785943429867027647,1
1785943429973283754,1
1785943430069491267,1
1785943430168042931,1
1785943430267102965,1
1785943430374207808,1
1785943430467550832,1
1785943430567844799,1
1785943430666838271,1
1785943430768482593,1
1785943430867748299,1
1785943430965913292,1
1785943431071315352,1
1785943431170565697,1
1785943431266668631,1
1785943431367361269,1
1785943431470210019,1
1785943431566147634,1
1785943431666613256,1
1785943431768755420,1
1785943431868406836,1
1785943431967184012,1
1785943432066281616,1
