t_ns,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
1785943346983752995,0.0,0.0007554145995527506,-0.11235003918409348,-0.04888814687728882,0.1843629777431488,-0.09401410818099976,-9.151428457698785e-06,-0.00010447407112224028,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347085756466,0.0,-0.0022019653115421534,-0.11233660578727722,-0.04889824241399765,0.17846806347370148,-0.09106913208961487,-8.941019586927723e-06,-0.00010884202492889017,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347184572043,0.0,-0.0002445375139359385,-0.11232331395149231,-0.04890650138258934,0.18248483538627625,-0.09303267300128937,-9.362130185763817e-06,-0.0001044770106091164,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347284026524,0.0,0.00038333924021571875,-0.1123197004199028,-0.04894942790269852,0.18403507769107819,-0.09370166063308716,-8.941206942836288e-06,-0.00010490575368748978,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347387929457,0.0,0.00038333924021571875,-0.11231895536184311,-0.04897400364279747,0.1842324286699295,-0.09372629225254059,-9.152141501544975e-06,-0.00010490987915545702,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347484382963,0.0,-0.000530339137185365,-0.11231895536184311,-0.04897400364279747,0.18237055838108063,-0.09281261265277863,-9.152141501544975e-06,-0.00010490987915545702,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347582891777,0.0,-0.0010956856422126293,-0.11228246241807938,-0.04918038472533226,0.1819954812526703,-0.09245707839727402,-4.788680143974489e-06,-0.00010058134648716077,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347686377830,0.0,-0.0010956856422126293,-0.11228246241807938,-0.04918038472533226,0.1819954812526703,-0.09245707839727402,-4.788680143974489e-06,-0.00010058134648716077,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347791149851,0.0,-0.0036157495342195034,-0.11225409060716629,-0.049155913293361664,0.17706073820590973,-0.08991219848394394,-9.365318874188233e-06,-0.00010888571705436334,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347883516455,0.0,-0.0029640018474310637,-0.11225409060716629,-0.049155913293361664,0.17834128439426422,-0.09056394547224045,-9.365318874188233e-06,-0.00010888571705436334,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943347983243138,0.0,-0.0029640018474310637,-0.11225409060716629,-0.049155913293361664,0.17834128439426422,-0.09056394547224045,-9.365318874188233e-06,-0.00010888571705436334,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348084227595,0.0,-0.003028204431757331,-0.11225409060716629,-0.049155913293361664,0.17821401357650757,-0.09049974381923676,-9.365318874188233e-06,-0.00010888571705436334,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348184255441,0.0,-0.00011224689660593867,-0.11225166916847229,-0.049380749464035034,0.18430344760417938,-0.09364160895347595,-8.942904969444498e-06,-0.00010892419231822714,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348282204714,0.0,-0.00011224689660593867,-0.11224675178527832,-0.04950953274965286,0.18437479436397552,-0.09376679360866547,-4.578294010570971e-06,-0.00010500616190256551,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348383505215,0.0,0.0013768993085250258,-0.11228306591510773,-0.049303051084280014,0.18678885698318481,-0.0950528085231781,-4.789726517628878e-06,-0.00010017877502832562,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348489926833,0.0,-0.0018392837373539805,-0.11231647431850433,-0.04918038472533226,0.17976491153240204,-0.09171144664287567,-9.153860446531326e-06,-0.00010494727757759392,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348589440644,0.0,-0.0018392837373539805,-0.11231647431850433,-0.04918038472533226,0.17976491153240204,-0.09171144664287567,-9.153860446531326e-06,-0.00010494727757759392,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348683214531,0.0,-0.0012677039485424757,-0.11236611753702164,-0.049115024507045746,0.18017035722732544,-0.0922171026468277,-1.3729989404964726e-05,-0.00010408958769403398,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348791260817,0.0,-0.0029784943908452988,-0.11236611753702164,-0.049115024507045746,0.17673668265342712,-0.09050630778074265,-1.3729989404964726e-05,-0.00010408958769403398,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348885719177,0.0,-0.0029784943908452988,-0.11240863054990768,-0.04911288619041443,0.17635904252529144,-0.09050426632165909,-9.364751349494327e-06,-0.00010493504669284448,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943348986506603,0.0,-0.002103053033351898,-0.11240863054990768,-0.04911288619041443,0.17811059951782227,-0.09137970954179764,-9.364751349494327e-06,-0.00010493504669284448,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
1785943349082998767,0.0,-0.002898769685998559,-0.11237550526857376,-0.049039363861083984,0.1766754686832428,-0.09051010757684708,-4.998605618311558e-06,-9.971132385544479e-05,0.08500000089406967,0.09000000357627869,0.09749999642372131,0.10499999672174454,0.11249999701976776,0.1274999976158142,0.14749999344348907,0.17000000178813934,0.20749999582767487,0.2775000035762787,0.4050000011920929,0.6274999976158142,0.6274999976158142,0.6324999928474426,0.47749999165534973,0.3199999928474426,0.24500000476837158,0.20000000298023224,0.16750000417232513,0.14749999344348907,0.12999999523162842,0.11999999731779099,0.11249999701976776,0.10249999910593033
