t_ns,x,y,yaw,vx,vy,wz
1785943346890151242,9.658011208046196,0.395350117144027,3.1379775603889946,0.0,0.0,0.0
1785943346940190686,9.658011208046196,0.395350117144027,3.1379775603889946,0.0,0.0,0.0
1785943346986274304,9.658011208046196,0.395350117144027,3.1379775603889946,0.0,0.0,0.0
1785943347052690959,9.657918899163914,0.39534106143035225,3.137965652208733,0.0,0.0,0.0
1785943347102518811,9.657844159415223,0.39533206980110014,3.137958866712713,0.0,0.0,0.0
1785943347136437469,9.657844159415223,0.39533206980110014,3.137958866712713,0.0,0.0,0.0
1785943347186628087,9.657844159415223,0.39533206980110014,3.137958866712713,0.0,0.0,0.0
1785943347251841562,9.65758184481885,0.39534263643242484,3.1379168105349944,0.0,0.0,0.0
1785943347302721805,9.657366567948518,0.39535289945594804,3.137891770648581,0.0,0.0,0.0
1785943347338347086,9.657366567948518,0.39535289945594804,3.137891770648581,0.0,0.0,0.0
1785943347386081165,9.657366567948518,0.39535289945594804,3.137891770648581,0.0,0.0,0.0
1785943347436676213,9.657366567948518,0.39535289945594804,3.137891770648581,0.0,0.0,0.0
1785943347500988311,9.657139667927595,0.39534459623308543,3.137762464621512,0.0,0.0,0.0
1785943347551445402,9.65695174978727,0.39533627097393687,3.137684344628748,0.0,0.0,0.0
1785943347588005885,9.65695174978727,0.39533627097393687,3.137684344628748,0.0,0.0,0.0
1785943347637715461,9.65695174978727,0.39533627097393687,3.137684344628748,0.0,0.0,0.0
1785943347702924776,9.656865446952063,0.39532544441034284,3.1376995549375133,0.0,0.0,0.0
1785943347753614356,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943347787141575,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943347838257379,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943347885946560,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943347938073313,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943347988925907,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943348039308308,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943348088694160,9.656793526070782,0.3953147118093733,3.1377087919345925,0.0,0.0,0.0
1785943348151463161,9.657209622581563,0.3952926612006901,3.1374832606662113,0.0,0.0,0.0
1785943348209221865,9.657553746049954,0.3952711389622482,3.1373557577102984,0.0,0.0,0.0
1785943348238526049,9.657553746049954,0.3952711389622482,3.1373557577102984,0.0,0.0,0.0
1785943348287927357,9.657553746049954,0.3952711389622482,3.1373557577102984,0.0,0.0,0.0
1785943348352375780,9.657808765287578,0.3952935548089221,3.137561789565269,0.0,0.0,0.0
1785943348401590746,9.658021455918108,0.39531582555673844,3.1376853854708324,0.0,0.0,0.0
1785943348437161112,9.658021455918108,0.39531582555673844,3.1376853854708324,0.0,0.0,0.0
1785943348487197260,9.658021455918108,0.39531582555673844,3.1376853854708324,0.0,0.0,0.0
1785943348538734679,9.658021455918108,0.39531582555673844,3.1376853854708324,0.0,0.0,0.0
1785943348602104278,9.65849978703678,0.39531455008722416,3.1377276707346224,0.0,0.0,0.0
1785943348652590395,9.658891060199586,0.3953135829985178,3.1377499090594965,0.0,0.0,0.0
1785943348686823176,9.658891060199586,0.3953135829985178,3.1377499090594965,0.0,0.0,0.0
1785943348738161388,9.658891060199586,0.3953135829985178,3.1377499090594965,0.0,0.0,0.0
1785943348801241440,9.659174993801756,0.3953179718480089,3.1377517318114214,0.0,0.0,0.0
1785943348851652482,9.659409608872553,0.3953224697028696,3.137752788618314,0.0,0.0,0.0
1785943348888348266,9.659409608872553,0.3953224697028696,3.137752788618314,0.0,0.0,0.0
1785943348936741730,9.659409608872553,0.3953224697028696,3.137752788618314,0.0,0.0,0.0
