t_ns,path_id
1785941064880878935,0
1785941064934962059,0
1785941065032434196,0
1785941065135158792,0
1785941065233617399,0
1785941065332576762,0
1785941065433636814,0
1785941065533537109,0
1785941065633439740,0
1785941065733268128,0
1785941065832842299,0
1785941065932507993,0
1785941066034899040,0
1785941066132801722,0
1785941066233158483,0
1785941066333146717,0
1785941066440858131,0
1785941066532395638,0
1785941066633008345,0
1785941066733641404,0
1785941066833086065,0
1785941066933699796,0
1785941067034312983,0
1785941067133624743,0
1785941067233948094,0
1785941067336197601,0
1785941067433506147,0
1785941067532556905,0
1785941067642171369,0
1785941067733342717,0
1785941067836684106,0
1785941067938390679,0
1785941068044056510,0
1785941068133531504,0
1785941068232855521,0
1785941068335030144,0
1785941068432474664,0
1785941068533981838,0
1785941068632923823,0
1785941068746309986,0
1785941068832589304,0
1785941068932540353,0
1785941069032740628,0
1785941069132603833,0
1785941069233577162,0
1785941069345585991,0
1785941069432826915,0
1785941069532893840,0
1785941069632781111,0
1785941069746284142,0
1785941069832517795,0
1785941069934805830,0
1785941070039891735,0
1785941070133139579,0
1785941070232538799,0
1785941070332960266,0
1785941070433702034,0
1785941070532571409,0
1785941070633058575,0
1785941070745265364,0
1785941070832828764,0
1785941070934082967,0
1785941071033035641,0
1785941071132724856,0
1785941071232900362,0
1785941071332691309,0
1785941071432489360,0
1785941071533816750,0
1785941071636464000,0
1785941071745428327,0
1785941071835023198,0
1785941071935344789,0
1785941072042279822,0
1785941072133571654,0
1785941072233752984,0
1785941072335693614,0
1785941072433378528,0
1785941072533630228,0
1785941072634402557,0
1785941072745123112,0
1785941072834701535,0
1785941072935185372,0
1785941073032912463,0
1785941073134614780,0
1785941073233980526,0
1785941073333514727,0
1785941073432477834,0
1785941073533319125,0
1785941073637375582,0
1785941073747568148,0
1785941073833842570,0
1785941073932894320,0
1785941074033068610,0
1785941074135933564,0
1785941074235954536,0
1785941074333200392,0
1785941074433584674,0
1785941074533479945,0
1785941074634398807,0
1785941074750354702,0
1785941074834237127,0
1785941074934855402,0
1785941075035192770,0
1785941075134589845,0
1785941075234042091,0
1785941075336678524,0
1785941075432921973,0
1785941075534845099,0
1785941075635180835,0
1785941075749755267,0
1785941075836971262,0
1785941075936164041,0
1785941076033800153,0
1785941076134689094,0
1785941076232795751,0
1785941076334148487,0
1785941076432326891,0
1785941076532894220,0
1785941076633312007,0
1785941076753419551,0
1785941076833118453,0
1785941076933009212,0
1785941077033981517,0
1785941077134678835,0
1785941077232935482,0
1785941077332594488,0
1785941077432621667,0
1785941077534819940,0
1785941077644471781,0
1785941077754009891,0
1785941077833242311,0
