t_ns,x,y,yaw,vx,vy,wz
1785941064860809420,9.518549412728515,0.43110918367261986,-3.1174270260471864,0.0,0.0,0.0
1785941064924800736,9.518413198421902,0.431105553594164,-3.1173720647148104,0.0,0.0,0.0
1785941064967436248,9.518298544183173,0.4311024504569002,-3.117339933714466,0.0,0.0,0.0
1785941065003702200,9.518298544183173,0.4311024504569002,-3.117339933714466,0.0,0.0,0.0
1785941065050852223,9.518298544183173,0.4311024504569002,-3.117339933714466,0.0,0.0,0.0
1785941065126323825,9.51794834734737,0.43107520672032046,-3.117404903414344,0.0,0.0,0.0
1785941065172193222,9.517656736410643,0.4310496328370543,-3.1174411730501554,0.0,0.0,0.0
1785941065200905793,9.517656736410643,0.4310496328370543,-3.1174411730501554,0.0,0.0,0.0
1785941065250880022,9.517656736410643,0.4310496328370543,-3.1174411730501554,0.0,0.0,0.0
1785941065301977430,9.517656736410643,0.4310496328370543,-3.1174411730501554,0.0,0.0,0.0
1785941065366819244,9.517976100196503,0.43106083348550994,-3.117426331119875,0.0,0.0,0.0
1785941065416788992,9.518240071314693,0.43107065074793566,-3.1174181814133313,0.0,0.0,0.0
1785941065456412738,9.518240071314693,0.43107065074793566,-3.1174181814133313,0.0,0.0,0.0
1785941065501141323,9.518240071314693,0.43107065074793566,-3.1174181814133313,0.0,0.0,0.0
1785941065551279238,9.518240071314693,0.43107065074793566,-3.1174181814133313,0.0,0.0,0.0
1785941065616447912,9.517859353042677,0.43104779380726366,-3.1174624118418386,0.0,0.0,0.0
1785941065666513088,9.517542510452206,0.4310266564287941,-3.1174884327086847,0.0,0.0,0.0
1785941065701229508,9.517542510452206,0.4310266564287941,-3.1174884327086847,0.0,0.0,0.0
1785941065752158366,9.517542510452206,0.4310266564287941,-3.1174884327086847,0.0,0.0,0.0
1785941065817752721,9.517836205599762,0.43105314872901873,-3.1174287719785423,0.0,0.0,0.0
1785941065865509903,9.518081727721395,0.4310782280397353,-3.117392886658967,0.0,0.0,0.0
1785941065903155045,9.518081727721395,0.4310782280397353,-3.117392886658967,0.0,0.0,0.0
1785941065951782501,9.518081727721395,0.4310782280397353,-3.117392886658967,0.0,0.0,0.0
1785941066019493898,9.51847961293728,0.4310982711942931,-3.1173351468570285,0.0,0.0,0.0
1785941066065186553,9.518813368383977,0.43111663433599556,-3.1173001410053107,0.0,0.0,0.0
1785941066101081482,9.518813368383977,0.43111663433599556,-3.1173001410053107,0.0,0.0,0.0
1785941066150593805,9.518813368383977,0.43111663433599556,-3.1173001410053107,0.0,0.0,0.0
1785941066203904067,9.518813368383977,0.43111663433599556,-3.1173001410053107,0.0,0.0,0.0
1785941066266218486,9.519270357202691,0.4311417760861346,-3.1173431608427573,0.0,0.0,0.0
1785941066318142071,9.519650052234503,0.43116487719387486,-3.117367468197584,0.0,0.0,0.0
1785941066353893059,9.519650052234503,0.43116487719387486,-3.117367468197584,0.0,0.0,0.0
1785941066402537028,9.519650052234503,0.43116487719387486,-3.117367468197584,0.0,0.0,0.0
1785941066478281409,9.519777065040694,0.43117525102157894,-3.1173745394204695,0.0,0.0,0.0
1785941066519922706,9.51988448771493,0.4311850615102668,-3.1173790982494047,0.0,0.0,0.0
1785941066554308233,9.51988448771493,0.4311850615102668,-3.1173790982494047,0.0,0.0,0.0
1785941066603973329,9.51988448771493,0.4311850615102668,-3.1173790982494047,0.0,0.0,0.0
1785941066657196612,9.51988448771493,0.4311850615102668,-3.1173790982494047,0.0,0.0,0.0
1785941066718074272,9.519762072610051,0.4311888508501011,-3.1174227072944927,0.0,0.0,0.0
1785941066767095535,9.519660072711746,0.4311930491209735,-3.117447370994355,0.0,0.0,0.0
1785941066801979994,9.519660072711746,0.4311930491209735,-3.117447370994355,0.0,0.0,0.0
1785941066851035818,9.519660072711746,0.4311930491209735,-3.117447370994355,0.0,0.0,0.0
1785941066918011475,9.519491491598517,0.43120660156174606,-3.1174822562469977,0.0,0.0,0.0
1785941066966008123,9.519350002958848,0.4312205927058552,-3.117503313913776,0.0,0.0,0.0
1785941067005061287,9.519350002958848,0.4312205927058552,-3.117503313913776,0.0,0.0,0.0
1785941067051992517,9.519350002958848,0.4312205927058552,-3.117503313913776,0.0,0.0,0.0
1785941067120684497,9.518783495495851,0.43120523795605686,-3.117472866635673,0.0,0.0,0.0
1785941067165688804,9.518306124591684,0.4311920547540575,-3.1174541172679375,0.0,0.0,0.0
1785941067204542761,9.518306124591684,0.4311920547540575,-3.1174541172679375,0.0,0.0,0.0
1785941067252937952,9.518306124591684,0.4311920547540575,-3.1174541172679375,0.0,0.0,0.0
1785941067304087522,9.518306124591684,0.4311920547540575,-3.1174541172679375,0.0,0.0,0.0
1785941067370939430,9.518938933056251,0.4312150526031928,-3.1174289948910134,0.0,0.0,0.0
1785941067417787073,9.519479109432531,0.43123572269972643,-3.1174123521431203,0.0,0.0,0.0
1785941067452361599,9.519479109432531,0.43123572269972643,-3.1174123521431203,0.0,0.0,0.0
1785941067503672328,9.519479109432531,0.43123572269972643,-3.1174123521431203,0.0,0.0,0.0
1785941067564305786,9.519479109432531,0.43123572269972643,-3.1174123521431203,0.0,0.0,0.0
1785941067621132856,9.519972521699248,0.4312501766998876,-3.1173953189956785,0.0,0.0,0.0
1785941067684554103,9.520387611705518,0.43126270964600505,-3.117385379248012,0.0,0.0,0.0
1785941067691370560,9.520387611705518,0.43126270964600505,-3.117385379248012,0.0,0.0,0.0
1785941067760288276,9.520387611705518,0.43126270964600505,-3.117385379248012,0.0,0.0,0.0
1785941067821996784,9.520387611705518,0.43126270964600505,-3.117385379248012,0.0,0.0,0.0
1785941067869290044,9.51989159846086,0.4312717340267951,-3.1173365604316876,0.0,0.0,0.0
1785941067918422384,9.519473630572255,0.43128239833439896,-3.1173072796681867,0.0,0.0,0.0
1785941067952890858,9.519473630572255,0.43128239833439896,-3.1173072796681867,0.0,0.0,0.0
1785941068005151928,9.519473630572255,0.43128239833439896,-3.1173072796681867,0.0,0.0,0.0
1785941068059282509,9.519473630572255,0.43128239833439896,-3.1173072796681867,0.0,0.0,0.0
1785941068127592970,9.518815022862695,0.4312645765401185,-3.1173747624673824,0.0,0.0,0.0
1785941068170820152,9.5182724901808,0.4312495822594327,-3.1174102462280655,0.0,0.0,0.0
1785941068203098558,9.5182724901808,0.4312495822594327,-3.1174102462280655,0.0,0.0,0.0
1785941068252972814,9.5182724901808,0.4312495822594327,-3.1174102462280655,0.0,0.0,0.0
1785941068302384621,9.5182724901808,0.4312495822594327,-3.1174102462280655,0.0,0.0,0.0
1785941068368592152,9.518154481850063,0.43123161779220526,-3.1174673872819283,0.0,0.0,0.0
1785941068415948614,9.518055396868597,0.43121428252183464,-3.1175031105869953,0.0,0.0,0.0
1785941068451111932,9.518055396868597,0.43121428252183464,-3.1175031105869953,0.0,0.0,0.0
1785941068502658349,9.518055396868597,0.43121428252183464,-3.1175031105869953,0.0,0.0,0.0
1785941068567609959,9.518179501224463,0.4312036059026978,-3.1175769077366273,0.0,0.0,0.0
1785941068616279625,9.518283232223466,0.4311925901668127,-3.1176202174075134,0.0,0.0,0.0
1785941068653288070,9.518283232223466,0.4311925901668127,-3.1176202174075134,0.0,0.0,0.0
1785941068706997164,9.518283232223466,0.4311925901668127,-3.1176202174075134,0.0,0.0,0.0
1785941068755620268,9.518283232223466,0.4311925901668127,-3.1176202174075134,0.0,0.0,0.0
1785941068820606631,9.518023707940957,0.43118501170362056,-3.1175761143782688,0.0,0.0,0.0
1785941068869373677,9.517808333974047,0.43117851541407926,-3.117551224115487,0.0,0.0,0.0
1785941068902614999,9.517808333974047,0.43117851541407926,-3.117551224115487,0.0,0.0,0.0
1785941068951924370,9.517808333974047,0.43117851541407926,-3.117551224115487,0.0,0.0,0.0
1785941069004630160,9.517808333974047,0.43117851541407926,-3.117551224115487,0.0,0.0,0.0
1785941069066625720,9.51750543199528,0.4311785526929532,-3.117516915608076,0.0,0.0,0.0
1785941069120995639,9.517252622182578,0.43117971985882675,-3.117496567015978,0.0,0.0,0.0
1785941069156428663,9.517252622182578,0.43117971985882675,-3.117496567015978,0.0,0.0,0.0
1785941069202227145,9.517252622182578,0.43117971985882675,-3.117496567015978,0.0,0.0,0.0
1785941069269648547,9.517603063191485,0.43120887169343997,-3.1174066010174784,0.0,0.0,0.0
1785941069317494853,9.517896566034166,0.43123642280614183,-3.1173523314853324,0.0,0.0,0.0
1785941069356692759,9.517896566034166,0.43123642280614183,-3.1173523314853324,0.0,0.0,0.0
1785941069401206295,9.517896566034166,0.43123642280614183,-3.1173523314853324,0.0,0.0,0.0
1785941069453761424,9.517896566034166,0.43123642280614183,-3.1173523314853324,0.0,0.0,0.0
1785941069516633241,9.517644831339073,0.43122798372628546,-3.1173838042302773,0.0,0.0,0.0
1785941069568005188,9.517433476307922,0.43122054589412195,-3.117402866143233,0.0,0.0,0.0
1785941069601455063,9.517433476307922,0.43122054589412195,-3.117402866143233,0.0,0.0,0.0
1785941069654649608,9.517433476307922,0.43122054589412195,-3.117402866143233,0.0,0.0,0.0
1785941069702647408,9.517433476307922,0.43122054589412195,-3.117402866143233,0.0,0.0,0.0
1785941069774557048,9.517208508254692,0.43120494055155545,-3.1175173109050567,0.0,0.0,0.0
1785941069818281338,9.517021456665272,0.4311903600654482,-3.117582029363592,0.0,0.0,0.0
1785941069852877401,9.517021456665272,0.4311903600654482,-3.117582029363592,0.0,0.0,0.0
1785941069903610219,9.517021456665272,0.4311903600654482,-3.117582029363592,0.0,0.0,0.0
1785941069956475248,9.517021456665272,0.4311903600654482,-3.117582029363592,0.0,0.0,0.0
1785941070020571048,9.517345279584829,0.4311897257492393,-3.117662696469994,0.0,0.0,0.0
1785941070069130822,9.517615872510227,0.43118789266896485,-3.1177104924174577,0.0,0.0,0.0
1785941070104332637,9.517615872510227,0.43118789266896485,-3.1177104924174577,0.0,0.0,0.0
1785941070153954084,9.517615872510227,0.43118789266896485,-3.1177104924174577,0.0,0.0,0.0
1785941070220194384,9.518159432122482,0.43120486714257106,-3.1176326993736896,0.0,0.0,0.0
1785941070266361072,9.518615103624327,0.43121967523478044,-3.1175858252243374,0.0,0.0,0.0
1785941070301524326,9.518615103624327,0.43121967523478044,-3.1175858252243374,0.0,0.0,0.0
1785941070356325109,9.518615103624327,0.43121967523478044,-3.1175858252243374,0.0,0.0,0.0
1785941070404785775,9.518615103624327,0.43121967523478044,-3.1175858252243374,0.0,0.0,0.0
1785941070470564681,9.519042397016985,0.43123659339260334,-3.117564436908418,0.0,0.0,0.0
1785941070517018357,9.519401500585621,0.4312517943526329,-3.117551455652984,0.0,0.0,0.0
1785941070552698430,9.519401500585621,0.4312517943526329,-3.117551455652984,0.0,0.0,0.0
1785941070603010240,9.519401500585621,0.4312517943526329,-3.117551455652984,0.0,0.0,0.0
1785941070669829667,9.51910233148365,0.4312230052922871,-3.1175117339908214,0.0,0.0,0.0
1785941070717539967,9.518853487255198,0.43119565155370815,-3.1174892807784156,0.0,0.0,0.0
1785941070753673530,9.518853487255198,0.43119565155370815,-3.1174892807784156,0.0,0.0,0.0
1785941070802437280,9.518853487255198,0.43119565155370815,-3.1174892807784156,0.0,0.0,0.0
1785941070866758113,9.518959922235785,0.43118509085550455,-3.1174945505533596,0.0,0.0,0.0
1785941070918298450,9.519050008565474,0.4311742681113006,-3.117497927686902,0.0,0.0,0.0
1785941070955483318,9.519050008565474,0.4311742681113006,-3.117497927686902,0.0,0.0,0.0
1785941071003190291,9.519050008565474,0.4311742681113006,-3.117497927686902,0.0,0.0,0.0
1785941071055653320,9.519050008565474,0.4311742681113006,-3.117497927686902,0.0,0.0,0.0
1785941071117433191,9.518768753929715,0.43114757719847246,-3.1175677483390674,0.0,0.0,0.0
1785941071169096893,9.518533737674458,0.4311222006729522,-3.1176079806356114,0.0,0.0,0.0
1785941071202225379,9.518533737674458,0.4311222006729522,-3.1176079806356114,0.0,0.0,0.0
1785941071253049400,9.518533737674458,0.4311222006729522,-3.1176079806356114,0.0,0.0,0.0
1785941071316436694,9.518206614033511,0.4310958102984634,-3.1176793054200775,0.0,0.0,0.0
1785941071367898596,9.517932491027372,0.4310708819496783,-3.1177217390417606,0.0,0.0,0.0
