t_ns,steering_tire_angle
1785941211574888239,-0.06635700166225433
1785941211595705304,-0.065700002014637
1785941211620647008,-0.06504300236701965
1785941211639448730,-0.06504300236701965
1785941211657225101,-0.06504300236701965
1785941211675650872,-0.06504300236701965
1785941211695856489,-0.06504300236701965
1785941211715545061,-0.06504300236701965
1785941211736307211,-0.06504300236701965
1785941211756652993,-0.06504300236701965
1785941211779464087,-0.06504300236701965
1785941211797923876,-0.06438600271940231
1785941211816138023,-0.06372900307178497
1785941211837736910,-0.06372900307178497
1785941211855800171,-0.06372900307178497
1785941211875688175,-0.06372900307178497
1785941211896205516,-0.06372900307178497
1785941211916575139,-0.06307200342416763
1785941211938497078,-0.06307200342416763
1785941211957827621,-0.06307200342416763
1785941211975674042,-0.06372900307178497
1785941211996545380,-0.06504300236701965
1785941212015651658,-0.06635700166225433
1785941212036601143,-0.06635700166225433
1785941212057014128,-0.06635700166225433
1785941212076774511,-0.06701400130987167
1785941212098415128,-0.06832800060510635
1785941212115297799,-0.06832800060510635
1785941212136379162,-0.06832800060510635
1785941212156516392,-0.06832800060510635
1785941212178872012,-0.06832800060510635
1785941212197081199,-0.06767100095748901
1785941212216977683,-0.06767100095748901
1785941212236277729,-0.06767100095748901
1785941212256300298,-0.06767100095748901
1785941212275423473,-0.06701400130987167
1785941212296188535,-0.06635700166225433
1785941212318491385,-0.065700002014637
1785941212337084043,-0.065700002014637
1785941212355723615,-0.065700002014637
1785941212375636708,-0.065700002014637
1785941212399183606,-0.06701400130987167
1785941212421364339,-0.06767100095748901
1785941212435875943,-0.06767100095748901
1785941212460409535,-0.06767100095748901
1785941212475500841,-0.06832800060510635
1785941212495978565,-0.0689850002527237
1785941212516491361,-0.0689850002527237
1785941212536724051,-0.0689850002527237
1785941212557274801,-0.0689850002527237
1785941212575464307,-0.06964199990034103
1785941212596046802,-0.07095599919557571
1785941212615511590,-0.07095599919557571
1785941212636399857,-0.07095599919557571
1785941212655767041,-0.07095599919557571
1785941212675471326,-0.07095599919557571
1785941212698328502,-0.07095599919557571
1785941212715437998,-0.07095599919557571
1785941212736017197,-0.07095599919557571
1785941212755661032,-0.07095599919557571
1785941212775347876,-0.07095599919557571
1785941212795769373,-0.07095599919557571
1785941212815713156,-0.07095599919557571
1785941212836071802,-0.07095599919557571
1785941212855684532,-0.07095599919557571
1785941212875852259,-0.07161299884319305
1785941212896004465,-0.07161299884319305
1785941212915583753,-0.07161299884319305
1785941212942719687,-0.07161299884319305
1785941212956242516,-0.07161299884319305
1785941212975354042,-0.07161299884319305
1785941212999742189,-0.07161299884319305
1785941213015475440,-0.07161299884319305
1785941213037205212,-0.07161299884319305
1785941213056210846,-0.07161299884319305
1785941213074851602,-0.07161299884319305
1785941213100225419,-0.07095599919557571
1785941213126036565,-0.07095599919557571
1785941213139331961,-0.07095599919557571
1785941213159321250,-0.07095599919557571
1785941213177809999,-0.07029899954795837
1785941213196250075,-0.06964199990034103
1785941213215774194,-0.06964199990034103
1785941213236719359,-0.06964199990034103
1785941213256606627,-0.06964199990034103
1785941213276326209,-0.06964199990034103
1785941213295987644,-0.07029899954795837
1785941213315481073,-0.07029899954795837
1785941213336060560,-0.07029899954795837
1785941213356688497,-0.07029899954795837
1785941213375768822,-0.07095599919557571
1785941213397068817,-0.0722699984908104
1785941213415908141,-0.07358399778604507
1785941213436189760,-0.07358399778604507
1785941213455754936,-0.07358399778604507
1785941213476964815,-0.07358399778604507
1785941213498431217,-0.07292699813842773
1785941213516151041,-0.07292699813842773
1785941213536623644,-0.07292699813842773
1785941213556606180,-0.07292699813842773
1785941213575539203,-0.0722699984908104
1785941213594970421,-0.07095599919557571
1785941213615529300,-0.07029899954795837
1785941213635720676,-0.07029899954795837
1785941213655928532,-0.07029899954795837
1785941213678382236,-0.07095599919557571
1785941213696862378,-0.07161299884319305
1785941213715166705,-0.07358399778604507
1785941213737502324,-0.07358399778604507
1785941213756213066,-0.07358399778604507
1785941213775863909,-0.07358399778604507
1785941213796082518,-0.07424099743366241
1785941213815729969,-0.07489799708127975
1785941213838450692,-0.07489799708127975
1785941213855751779,-0.07489799708127975
1785941213877241446,-0.07489799708127975
1785941213896322123,-0.07489799708127975
1785941213918265663,-0.07489799708127975
1785941213936401183,-0.07489799708127975
1785941213956907611,-0.07489799708127975
1785941213978798893,-0.07489799708127975
1785941213995971496,-0.07489799708127975
1785941214015209715,-0.07489799708127975
1785941214036538063,-0.07489799708127975
1785941214061024198,-0.07489799708127975
1785941214077789553,-0.07489799708127975
1785941214096430533,-0.07489799708127975
1785941214115353539,-0.07489799708127975
1785941214147390367,-0.07489799708127975
1785941214155356277,-0.07489799708127975
1785941214175744652,-0.07489799708127975
1785941214197769700,-0.07424099743366241
1785941214217185269,-0.07424099743366241
1785941214236738797,-0.07424099743366241
1785941214257967909,-0.07424099743366241
1785941214275385577,-0.07424099743366241
1785941214296210834,-0.07424099743366241
1785941214315469118,-0.07358399778604507
1785941214336462701,-0.07358399778604507
1785941214357198258,-0.07358399778604507
1785941214376377211,-0.07358399778604507
1785941214396491432,-0.07161299884319305
1785941214416096289,-0.07095599919557571
1785941214436639711,-0.07029899954795837
1785941214456170357,-0.07029899954795837
1785941214475439905,-0.07029899954795837
1785941214496454769,-0.07029899954795837
1785941214515892292,-0.06964199990034103
1785941214538414574,-0.06964199990034103
1785941214555522279,-0.06964199990034103
1785941214577242162,-0.07029899954795837
1785941214597022514,-0.07095599919557571
1785941214619545085,-0.07161299884319305
1785941214636548849,-0.07161299884319305
1785941214655859167,-0.07161299884319305
1785941214676796012,-0.0722699984908104
1785941214696135835,-0.07292699813842773
1785941214715499723,-0.07292699813842773
1785941214736081706,-0.07292699813842773
1785941214756836848,-0.07292699813842773
1785941214775366559,-0.07292699813842773
1785941214796474867,-0.07489799708127975
1785941214824825856,-0.0755549967288971
1785941214836536390,-0.0755549967288971
1785941214855867445,-0.0755549967288971
1785941214875474638,-0.0755549967288971
1785941214897521638,-0.07621199637651443
1785941214915602436,-0.07686900347471237
1785941214944391714,-0.07686900347471237
1785941214955996901,-0.07686900347471237
1785941214975450808,-0.07686900347471237
1785941214995965301,-0.07686900347471237
1785941215015477482,-0.07686900347471237
1785941215040648476,-0.07686900347471237
1785941215056506916,-0.07686900347471237
1785941215075443491,-0.07621199637651443
1785941215096299245,-0.0755549967288971
1785941215115538040,-0.0755549967288971
1785941215135859405,-0.0755549967288971
1785941215156472237,-0.0755549967288971
1785941215175676599,-0.0755549967288971
1785941215199549430,-0.07489799708127975
1785941215215586628,-0.07358399778604507
1785941215239286493,-0.07358399778604507
1785941215255663353,-0.07358399778604507
1785941215275631712,-0.07358399778604507
1785941215295732268,-0.07292699813842773
1785941215315561070,-0.07292699813842773
1785941215336478651,-0.07292699813842773
1785941215358482865,-0.07292699813842773
1785941215375493509,-0.07292699813842773
1785941215397332341,-0.07358399778604507
1785941215415597339,-0.07424099743366241
1785941215435860845,-0.07424099743366241
1785941215458669539,-0.07424099743366241
1785941215475713273,-0.07489799708127975
1785941215495971756,-0.0755549967288971
1785941215519651779,-0.07686900347471237
1785941215536754139,-0.07686900347471237
1785941215556182285,-0.07686900347471237
1785941215575629825,-0.07752600312232971
1785941215596275234,-0.07884000241756439
1785941215616463442,-0.07884000241756439
1785941215642365824,-0.07884000241756439
1785941215656487236,-0.07884000241756439
1785941215676857915,-0.07884000241756439
1785941215697278388,-0.07818300276994705
1785941215717093269,-0.07818300276994705
1785941215736312992,-0.07818300276994705
1785941215755872919,-0.07818300276994705
1785941215775484337,-0.07752600312232971
