collided,completed,episode,episode_length,hitch_angle_variance,jackknifed,label,max_abs_cte_tractor,max_abs_cte_trailer,max_abs_hitch_angle,max_inference_ms,mean_abs_cte_tractor,mean_abs_cte_trailer,mean_abs_heading_err_tractor,mean_abs_heading_err_trailer,mean_abs_hitch_angle,mean_inference_ms,mean_min_lidar,min_clearance_m,p95_inference_ms,rms_cte_tractor,rms_cte_trailer,speed_variance,steering_rate_rms,steering_rate_variance,total_reward,truncated
True,False,1,39,0.0014217838566599318,False,forward/bev/dense,3.1825612036169697,0.6339469469332912,0.12061121812444425,1.136949984356761,0.9166106062206196,0.3562715137033829,0.19943291030210963,0.06086204182340515,0.04658142290956356,0.9830228690332614,nan,nan,1.0952248936519027,1.2727707842758176,0.3830830755056887,1.8225453401489302e-05,0.023200662670941626,1.7079750112669163e-07,17.47091692686081,False
True,False,2,36,0.0011152317722610203,False,forward/bev/dense,3.0584102701863607,0.6005421899305675,0.10676311882029343,1.3072190049570054,0.8929557319637836,0.34630312191289003,0.20530807416296132,0.05499850938107408,0.0409290461752457,0.9956461928797782,nan,nan,1.0705289896577597,1.2266625442511323,0.3775524455065736,1.3274130527821433e-05,0.02329830226312788,2.0565139822277722e-07,19.2869630753994,False
True,False,3,39,0.0014226623351194841,False,forward/bev/dense,3.061091490202558,0.540015834684853,0.12058942773382544,1.2242499797139317,0.9103815638727084,0.329763346673316,0.1892142277212699,0.054068769688620184,0.046633343412545984,0.9869574099026907,nan,nan,1.0398408165201547,1.2456075091400165,0.3589218637808646,1.818016224063967e-05,0.023150261746291395,1.030056671507659e-07,20.773114427924156,False
True,False,4,65,0.006067006610744532,False,forward/bev/dense,3.2707637019418425,0.5445644003582247,0.24954276397112524,1.1618499993346632,0.835899661910547,0.31944046997508485,0.13099061034887519,0.07857699101810253,0.10172987849012685,0.9893982912986897,nan,nan,1.069710194133222,1.1903273498243347,0.3489333072484343,0.00012945365004069352,0.022636751778032392,2.091605808840885e-08,53.21083852648735,False
True,False,5,55,0.0038533138371621436,False,forward/bev/dense,3.3035693043189642,0.5788115986848118,0.19877793455966264,1.2550399987958372,0.991346381633686,0.3226663251725811,0.14721189281026814,0.07905600429970189,0.07950107058871515,0.9937396564055234,nan,nan,1.161889007198624,1.3423733380133704,0.3546678814393412,7.616874520079505e-05,0.022772652165857336,4.349545080837125e-08,22.035271854139864,False
True,False,6,37,0.0012141358852279635,False,forward/bev/dense,3.0576258120041047,0.5985342575945343,0.11140481946486142,1.255259005120024,0.901657074676544,0.3491131812173335,0.20138312033207054,0.05513159095964714,0.04285821977342741,0.9853219160357037,nan,nan,1.042358996346593,1.239157466427222,0.3799041562147053,1.7111545865352945e-05,0.023247806282526755,1.87858925975109e-07,19.251290395855904,False
True,False,7,53,0.0034778942225714695,False,forward/bev/dense,3.3236746360305633,0.5049690317541998,0.18873702146448745,1.2093599943909794,0.9379171687388387,0.3113257316064148,0.15368202419059815,0.0654788130376257,0.07524052781690264,0.9779318105121899,nan,nan,1.051368610933423,1.2975691363556787,0.3465225378927624,6.608156280665736e-05,0.0228093935198096,3.821850455523645e-08,26.818761348724365,False
True,False,8,42,0.001787594847732387,False,forward/bev/dense,3.1449061452498204,0.4855030469426602,0.13519024911533142,1.2724289845209569,0.9373880478179537,0.30377016568427645,0.17950243344374212,0.05215254286100405,0.052662877250619466,0.9992504797299349,nan,nan,1.1418080321163866,1.2816741774765306,0.3398042356047513,2.7777438723896996e-05,0.023096648864176134,6.215201278655387e-08,19.96088968962431,False
True,False,9,44,0.002031329423463518,False,forward/bev/dense,3.062890625773799,0.7667134211897693,0.14421667522232368,1.2463099847082049,0.8168199487292458,0.3925792978253751,0.17047808938700654,0.07174028042351782,0.05635889089246692,0.9854224514459599,nan,nan,1.0538199814618565,1.1550724301786683,0.42348307410943514,3.234389782942238e-05,0.023029286032767896,1.2240659574422997e-07,34.30877064168453,False
True,False,10,56,0.0040444945821491605,False,forward/bev/dense,3.224543694858767,0.5024904918338998,0.20364730499618414,1.1762699868995696,0.9109392547966679,0.3077986062365161,0.14382761954486808,0.06881280140355804,0.08166075698371492,0.9881338207508504,nan,nan,1.0909107586485334,1.2588885012885729,0.3431046020629452,8.060624111951505e-05,0.022745467218955314,2.619572156896314e-08,34.80264048278332,False
True,False,11,51,0.003124335531836837,False,forward/bev/dense,3.2253933832828956,0.5303271136161389,0.1789318718572007,1.2748389854095876,0.9379491629028436,0.3144660315805778,0.1539724779815245,0.065371226702072,0.0710551360630325,0.9895471762409251,nan,nan,1.067190503817983,1.2890350296352562,0.3506007007003705,5.8474899693588736e-05,0.0228460182101971,5.6881059447000396e-08,26.571953929960728,False
True,False,12,64,0.005775512078468211,False,forward/bev/dense,3.0538004089719695,0.5276620946814448,0.24365866374379852,1.2328489974606782,0.7355698333928725,0.3273393997162184,0.12551479733152018,0.07067728480796055,0.09909534629859997,0.9925029812620778,nan,nan,1.1184441449586302,1.0686475675093263,0.3598403639559062,0.000133602546709666,0.02262466137755693,4.9396270573008605e-08,69.84595809876919,False
True,False,13,74,0.008146461286550836,False,forward/bev/dense,3.1038778501106177,0.6915916952414681,0.2901215107043511,1.219830010086298,0.634274934559068,0.4492866361274851,0.12840400364520968,0.06540165607027906,0.12043570683168436,0.986907903318973,nan,nan,1.0900520050199702,0.9179021609657825,0.4810363736543068,0.00021583540760739382,0.022206217239589304,3.886390623159883e-07,102.29004737734795,False
True,False,14,84,0.011103606600309738,False,forward/bev/dense,2.892554065518397,1.349881103818399,0.3383657593526924,1.31541900918819,0.7637802604220367,0.6647094134231195,0.14297101237105755,0.05967310724377033,0.14352148496383985,0.9878682380769446,nan,nan,1.0686304914997888,0.9439099174194203,0.7692446092506791,0.00033637522720900224,0.021838619876166785,5.917380317146287e-07,105.05256882309914,False
True,False,15,41,0.001659464511475155,False,forward/bev/dense,3.1372090550274954,0.6204466237766018,0.13029078421796225,1.120931003242731,0.9058661814437199,0.3520710003436178,0.18427615091121974,0.06017353629990186,0.05060942956271055,0.9697893167357529,nan,nan,1.0048219992313534,1.2538949971586355,0.38470000421764305,3.686220859318269e-05,0.02314064399056459,1.212284757576091e-07,21.75250294804573,False
True,False,16,44,0.002040689681810469,False,forward/bev/dense,3.1281435260682993,0.6737673927398768,0.14452765790142036,1.2969690142199397,0.8690048020494505,0.36932309574695665,0.1729987049649307,0.0680310706747803,0.056560835156072416,1.004994320365685,nan,nan,1.1707073470461182,1.2200972789335367,0.3977159076612258,4.01818449500509e-05,0.023021983627831824,7.458680868341638e-08,27.96536872535944,False
