t_ns,x,y,yaw,vx,vy,wz
1785946192301185178,10.019691282605807,0.40278621551681987,-3.0939358593116553,0.0,0.0,0.0
1785946192323849703,10.019691282605807,0.40278621551681987,-3.0939358593116553,0.0,0.0,0.0
1785946192373163954,10.019691282605807,0.40278621551681987,-3.0939358593116553,0.0,0.0,0.0
1785946192429574679,10.019691282605807,0.40278621551681987,-3.0939358593116553,0.0,0.0,0.0
1785946192489648958,10.018259512972355,0.40266189839640665,-3.093950688191508,0.0,0.0,0.0
1785946192537630670,10.017125366956453,0.40255268953326506,-3.093957787206512,0.0,0.0,0.0
1785946192576900251,10.017125366956453,0.40255268953326506,-3.093957787206512,0.0,0.0,0.0
1785946192624005667,10.017125366956453,0.40255268953326506,-3.093957787206512,0.0,0.0,0.0
1785946192688999797,10.017227958390057,0.4025044167074998,-3.0939585246478845,0.0,0.0,0.0
1785946192739421830,10.017310570444048,0.40245591111351725,-3.093958915085658,0.0,0.0,0.0
1785946192774099499,10.017310570444048,0.40245591111351725,-3.093958915085658,0.0,0.0,0.0
1785946192828179133,10.017310570444048,0.40245591111351725,-3.093958915085658,0.0,0.0,0.0
1785946192875947600,10.017310570444048,0.40245591111351725,-3.093958915085658,0.0,0.0,0.0
1785946192940121125,10.017870944955554,0.40245506451779256,-3.094067981255266,0.0,0.0,0.0
1785946192990184553,10.018332955027166,0.4024498613151798,-3.0941363193017817,0.0,0.0,0.0
1785946193024086771,10.018332955027166,0.4024498613151798,-3.0941363193017817,0.0,0.0,0.0
1785946193074119574,10.018332955027166,0.4024498613151798,-3.0941363193017817,0.0,0.0,0.0
1785946193144049782,10.01815823225962,0.4024782332328933,-3.0938916004873556,0.0,0.0,0.0
1785946193190969099,10.018017678752608,0.402507758230258,-3.093769232058525,0.0,0.0,0.0
1785946193224152956,10.018017678752608,0.402507758230258,-3.093769232058525,0.0,0.0,0.0
1785946193274879864,10.018017678752608,0.402507758230258,-3.093769232058525,0.0,0.0,0.0
1785946193325427949,10.018017678752608,0.402507758230258,-3.093769232058525,0.0,0.0,0.0
1785946193389194068,10.016998446310245,0.40246016846504085,-3.093628831317401,0.0,0.0,0.0
1785946193438962125,10.016147357444606,0.4024206462465971,-3.093535248166727,0.0,0.0,0.0
1785946193476121354,10.016147357444606,0.4024206462465971,-3.093535248166727,0.0,0.0,0.0
1785946193524160903,10.016147357444606,0.4024206462465971,-3.093535248166727,0.0,0.0,0.0
1785946193593378030,10.016613401420916,0.40240664222312245,-3.093706605228625,0.0,0.0,0.0
1785946193640501674,10.016995391654987,0.40238907559693604,-3.093800024143971,0.0,0.0,0.0
1785946193676908077,10.016995391654987,0.40238907559693604,-3.093800024143971,0.0,0.0,0.0
1785946193723738719,10.016995391654987,0.40238907559693604,-3.093800024143971,0.0,0.0,0.0
1785946193790382443,10.017573696382474,0.4023968177706054,-3.0936707813219058,0.0,0.0,0.0
1785946193839550351,10.018041827563927,0.4023995275620937,-3.0936042070421146,0.0,0.0,0.0
1785946193875967954,10.018041827563927,0.4023995275620937,-3.0936042070421146,0.0,0.0,0.0
1785946193925259451,10.018041827563927,0.4023995275620937,-3.0936042070421146,0.0,0.0,0.0
1785946193975458660,10.018041827563927,0.4023995275620937,-3.0936042070421146,0.0,0.0,0.0
