t_ns,path_id
1785946192300706309,0
1785946192337045648,0
1785946192441295742,0
1785946192538180966,0
1785946192637004813,0
1785946192737445280,0
1785946192837609737,0
1785946192937441479,0
1785946193040107656,0
1785946193137654005,0
1785946193237198920,0
1785946193337543928,0
1785946193437343828,0
1785946193537053549,0
1785946193638148791,0
1785946193739552524,0
1785946193837770705,0
1785946193937553740,0
1785946194037836858,0
1785946194137009728,0
1785946194237821696,0
1785946194337203566,0
1785946194437429401,0
1785946194536882377,0
1785946194637302651,0
1785946194739440458,0
1785946194837059257,0
1785946194937842008,0
1785946195037320297,0
1785946195139158509,0
1785946195237532696,0
1785946195348336248,0
1785946195443050465,0
1785946195539275647,0
1785946195636984690,0
1785946195737532553,0
1785946195837618543,0
1785946195938566292,0
1785946196037186886,0
1785946196137661947,0
1785946196239376346,0
1785946196353932799,1
1785946196440713264,1
1785946196538562600,1
1785946196638915448,1
1785946196738856665,1
1785946196838225414,1
1785946196939078856,1
1785946197049798117,1
1785946197152720751,1
1785946197238689508,1
1785946197341036698,1
1785946197440503499,1
1785946197538064536,1
1785946197639761943,1
1785946197747673586,1
1785946197839783583,1
1785946197938157129,1
1785946198040297720,1
1785946198150974803,1
1785946198239471489,1
1785946198338358942,1
1785946198441673014,1
1785946198539443851,1
1785946198638854521,1
1785946198746538443,1
1785946198838740604,1
1785946198940235636,1
1785946199038628031,1
1785946199152832215,1
1785946199238182006,1
1785946199339605899,1
1785946199438959224,1
1785946199539339913,1
1785946199638718774,1
1785946199738566228,1
1785946199841717799,1
1785946199938878950,1
1785946200039403132,1
1785946200150854547,1
1785946200238976148,1
1785946200338649068,1
1785946200438233632,1
1785946200553754663,1
1785946200640439925,1
1785946200738428753,1
1785946200839210256,1
1785946200945672567,1
1785946201038559136,1
1785946201156788806,1
1785946201238301118,1
1785946201341018529,1
1785946201439141570,1
1785946201538019518,1
1785946201639390354,1
1785946201740418329,1
1785946201838277265,1
1785946201939253719,1
1785946202040762160,1
1785946202151497901,1
1785946202238777296,1
1785946202340167077,1
1785946202440665786,1
1785946202539507572,1
1785946202638793887,1
1785946202739195600,1
1785946202849278359,1
1785946202938417595,1
1785946203039481348,1
1785946203152929345,1
1785946203238795923,1
1785946203338893402,1
1785946203438283304,1
1785946203539386578,1
1785946203639275313,1
1785946203740871437,1
1785946203839340634,1
1785946203940817234,1
1785946204039662797,1
1785946204155616034,1
1785946204240866878,1
1785946204340647449,1
1785946204440122154,1
1785946204539756193,1
1785946204638705855,1
1785946204740018417,1
1785946204846898311,1
1785946204940113435,1
1785946205038344224,1
1785946205150323401,1
1785946205240105989,1
1785946205339127078,1
1785946205438880512,1
1785946205539029353,1
1785946205642714894,1
1785946205739022127,1
1785946205839877681,1
1785946205938519685,1
1785946206044087148,1
1785946206151897539,1
1785946206240749405,1
1785946206339949476,1
1785946206439780674,1
1785946206540130194,1
1785946206641186586,1
1785946206738240246,1
1785946206843108357,1
1785946206939557515,1
1785946207038819444,1
1785946207141159690,1
1785946207244741100,1
