t_ns,v0,v1
1785946192312847647,0.02958790957927704,-1.0
1785946192404673127,0.029855456203222275,-1.0
1785946192503883798,0.030251014977693558,-1.0
1785946192606405719,0.030538927763700485,-1.0
1785946192705049322,0.030509470030665398,-1.0
1785946192804348149,0.030478063970804214,-1.0
1785946192904549248,0.030478063970804214,-1.0
1785946193004182358,0.03122313693165779,-1.0
1785946193103597349,0.03122313693165779,-1.0
1785946193205020858,0.02926306426525116,-1.0
1785946193303115547,0.02926306426525116,-1.0
1785946193403892697,0.028721075505018234,-1.0
1785946193504246025,0.028390035033226013,-1.0
1785946193604490005,0.029233675450086594,-1.0
1785946193705193201,0.02966211549937725,-1.0
1785946193804212530,0.02880403958261013,-1.0
1785946193915179768,0.028312286362051964,-1.0
1785946194003320410,0.028312286362051964,-1.0
1785946194106291430,0.02899858169257641,-1.0
1785946194207122342,0.02899858169257641,-1.0
1785946194303650159,0.027103224769234657,-1.0
1785946194405129255,0.027103224769234657,-1.0
1785946194504350063,0.028011638671159744,-1.0
1785946194603635961,0.028011638671159744,-1.0
1785946194703528089,0.027266867458820343,-1.0
1785946194803380887,0.026820221915841103,-1.0
1785946194908598226,0.026820221915841103,-1.0
1785946195007043839,0.028380637988448143,-1.0
1785946195104544106,0.028380637988448143,-1.0
1785946195203273312,0.028380637988448143,-1.0
1785946195304207365,0.029573954641819,-1.0
1785946195404143622,0.029573954641819,-1.0
1785946195506214066,0.029555384069681168,-1.0
1785946195603718654,0.02950068935751915,-1.0
1785946195704450907,0.02932768501341343,-1.0
1785946195806812754,0.029212165623903275,-1.0
1785946195904270363,0.029212165623903275,-1.0
1785946196004608075,0.029590975493192673,-1.0
1785946196107375952,0.029590975493192673,-1.0
1785946196203816533,0.029087888076901436,-1.0
1785946196303745078,0.02879960462450981,-1.0
1785946196502395246,-0.4363323152065277,-1.0
1785946196516384762,-0.4363323152065277,-1.0
1785946196612064358,-0.4363323152065277,-1.0
1785946196704449277,-0.4363323152065277,-1.0
1785946196805170298,-0.4363323152065277,-1.0
1785946196904855154,-0.4363323152065277,-1.0
1785946197005085341,-0.4363323152065277,-1.0
1785946197106108133,-0.4348776936531067,-1.0
1785946197205376430,-0.34872546792030334,-1.0
1785946197304718266,-0.22394919395446777,-1.0
1785946197404528023,-0.19059234857559204,-1.0
1785946197505382649,-0.20419450104236603,-1.0
1785946197606134199,-0.20500440895557404,-1.0
1785946197706149370,-0.1860249936580658,-1.0
1785946197805050807,-0.2154688537120819,-1.0
1785946197905298211,-0.2828822135925293,-1.0
1785946198005248933,-0.36995819211006165,-1.0
1785946198105537970,-0.4363323152065277,-1.0
1785946198205501429,-0.4363323152065277,-1.0
1785946198304753662,-0.4363323152065277,-1.0
1785946198404453302,-0.4363323152065277,-1.0
1785946198505421756,-0.4363323152065277,-1.0
1785946198607208574,-0.4363323152065277,-1.0
1785946198704912689,-0.4363323152065277,-1.0
1785946198806005435,-0.20948728919029236,-1.0
1785946198905639281,-0.3313447833061218,-1.0
1785946199004123071,-0.26980966329574585,-1.0
1785946199106820065,-0.07189805060625076,-1.0
1785946199206233808,-0.19433198869228363,-1.0
1785946199307618340,-0.1549386978149414,-1.0
1785946199407242683,0.2006029337644577,-1.0
1785946199505352987,0.3379773795604706,-1.0
1785946199604827500,0.17276376485824585,-1.0
