t_ns,steer_angle_cmd,steer_rate_cmd,vel_cmd,accel_cmd
1785946192313895406,0.0,0.02958790957927704,0.0,0.0
1785946192405197502,0.0,0.029855456203222275,0.0,0.0
1785946192504528690,0.0,0.030251014977693558,0.0,0.0
1785946192607343640,0.0,0.030538927763700485,0.0,0.0
1785946192705950794,0.0,0.030509470030665398,0.0,0.0
1785946192804881224,0.0,0.030478063970804214,0.0,0.0
1785946192905383165,0.0,0.030478063970804214,0.0,0.0
1785946193004974578,0.0,0.03122313693165779,0.0,0.0
1785946193104344351,0.0,0.03122313693165779,0.0,0.0
1785946193205509516,0.0,0.02926306426525116,0.0,0.0
1785946193306890144,0.0,0.02926306426525116,0.0,0.0
1785946193404544528,0.0,0.028721075505018234,0.0,0.0
1785946193504877791,0.0,0.028390035033226013,0.0,0.0
1785946193604997159,0.0,0.029233675450086594,0.0,0.0
1785946193704689184,0.0,0.02966211549937725,0.0,0.0
1785946193804810727,0.0,0.02880403958261013,0.0,0.0
1785946193915681162,0.0,0.028312286362051964,0.0,0.0
1785946194003878317,0.0,0.028312286362051964,0.0,0.0
1785946194106933148,0.0,0.02899858169257641,0.0,0.0
1785946194207765949,0.0,0.02899858169257641,0.0,0.0
1785946194304180642,0.0,0.027103224769234657,0.0,0.0
1785946194406003078,0.0,0.027103224769234657,0.0,0.0
1785946194504906178,0.0,0.028011638671159744,0.0,0.0
1785946194604912262,0.0,0.028011638671159744,0.0,0.0
1785946194703962376,0.0,0.027266867458820343,0.0,0.0
1785946194803877000,0.0,0.026820221915841103,0.0,0.0
1785946194909128549,0.0,0.026820221915841103,0.0,0.0
1785946195007515919,0.0,0.028380637988448143,0.0,0.0
1785946195105073821,0.0,0.028380637988448143,0.0,0.0
1785946195203768914,0.0,0.028380637988448143,0.0,0.0
1785946195304832027,0.0,0.029573954641819,0.0,0.0
1785946195405055974,0.0,0.029573954641819,0.0,0.0
1785946195506787334,0.0,0.029555384069681168,0.0,0.0
1785946195604232464,0.0,0.02950068935751915,0.0,0.0
1785946195705129555,0.0,0.02932768501341343,0.0,0.0
1785946195807305795,0.0,0.029212165623903275,0.0,0.0
1785946195904647817,0.0,0.029212165623903275,0.0,0.0
1785946196005416807,0.0,0.029590975493192673,0.0,0.0
1785946196107820127,0.0,0.029590975493192673,0.0,0.0
1785946196204284806,0.0,0.029087888076901436,0.0,0.0
1785946196304394381,0.0,0.02879960462450981,0.0,0.0
1785946196504612348,0.04363323003053665,0.4363323152065277,0.0,0.0
1785946196516918349,0.0872664600610733,0.4363323152065277,0.0,0.0
1785946196612508853,0.13089969754219055,0.4363323152065277,0.0,0.0
1785946196704924685,0.1745329201221466,0.4363323152065277,0.0,0.0
1785946196805109847,0.21816615760326385,0.4363323152065277,0.0,0.0
1785946196905352451,0.2617993950843811,0.4363323152065277,0.0,0.0
1785946197005634865,0.30543261766433716,0.4363323152065277,0.0,0.0
1785946197106734843,0.34892040491104126,0.4348776936531067,0.0,0.0
1785946197205899521,0.3779999911785126,0.34872546792030334,0.0,0.0
1785946197305153194,0.3779999911785126,0.22394919395446777,0.0,0.0
1785946197406412890,0.3779999911785126,0.19059234857559204,-0.25,1.0
1785946197506214038,0.3779999911785126,0.20419450104236603,-0.25,1.0
1785946197606863344,0.3779999911785126,0.20500440895557404,-0.25,1.0
1785946197706930614,0.3779999911785126,0.1860249936580658,-0.25,0.5635651350021362
1785946197805370274,0.3779999911785126,0.2154688537120819,-0.25,0.3492899239063263
1785946197905719026,0.3779999911785126,0.2828822135925293,-0.25,-0.11610937118530273
1785946198005768183,0.3779999911785126,0.36995819211006165,-0.25,-0.06684829294681549
1785946198106288557,0.3779999911785126,0.4363323152065277,-0.25,-0.1903928965330124
1785946198206214574,0.3779999911785126,0.4363323152065277,-0.25,-0.03651406243443489
1785946198305244143,0.3779999911785126,0.4363323152065277,-0.25,-0.011734242551028728
1785946198404916775,0.3779999911785126,0.4363323152065277,-0.25,0.056011926382780075
1785946198505814250,0.3779999911785126,0.4363323152065277,-0.25,0.07487126439809799
1785946198608386216,0.3779999911785126,0.4363323152065277,-0.25,0.11955873668193817
1785946198705435299,0.3779999911785126,0.4363323152065277,-0.25,0.0026794185396283865
1785946198806404361,0.3779999911785126,0.20948728919029236,-0.25,-0.027028048411011696
1785946198906108546,0.3779999911785126,0.3313447833061218,-0.25,-0.039073966443538666
1785946199006401871,0.3779999911785126,0.26980966329574585,-0.25,-0.0463079959154129
1785946199108002923,0.3779999911785126,0.07189805060625076,-0.25,0.005531622096896172
1785946199206830053,0.3779999911785126,0.19433198869228363,-0.25,0.05638115108013153
1785946199308159575,0.3779999911785126,0.1549386978149414,-0.25,0.06191089004278183
1785946199406158516,0.3579397201538086,-0.2006029337644577,-0.25,0.015829721465706825
1785946199505888014,0.3241419792175293,-0.3379773795604706,-0.25,-0.024591369554400444
1785946199605202393,0.3068656027317047,-0.17276376485824585,-0.25,-0.020351001992821693
