t_s,x,y,yaw,vx,hitch_deg,steer_rad,steer_rate_cmd,vel_cmd,trailer_x,trailer_y,e_y,e_y_t,e_psi_deg,e_psi_t_deg,s_path,enabled,reverse,in_window,progress_m
0.0,8.736006255495967,0.3998446542105078,-0.025828247037166463,0.0,-0.34062194303488924,0.0,0.4363323152065277,0.0,5.936559719604007,0.45551414929091816,0.15776138635636971,0.33796622845830154,-4.043202021512043,-3.685971580145308,18.241831740670364,False,True,False,0.0005268120113086638
0.098939648,8.736006397402281,0.3998395608686985,-0.025784918280008284,0.0,-0.4342582318492431,0.0,0.4363323152065277,0.0,5.93647041020253,0.45081265547268806,0.15775629176443698,0.3332733467047892,-4.040719466595332,-3.5898527364142376,18.241831654639977,False,True,False,0.0005267259809222935
0.197953792,8.735845186290167,0.3998571360015227,-0.02589121384871751,0.0,-0.38448563931773105,0.0,0.4363323152065277,0.0,5.936360228030768,0.4535597288567479,0.15778105931981568,0.33602260269451883,-4.046809754063314,-3.645715616413741,18.241671390869385,False,True,False,0.0003664622103300985
0.300046592,8.735680733195519,0.399877625752038,-0.025961733332354076,0.0,-0.350285917830284,0.0,0.4363323152065277,0.0,5.936232240478381,0.45544863099522476,0.15780888357094527,0.337915326223961,-4.050850222849131,-3.683955806687,18.241508018713667,False,True,False,0.00020309005461172092
0.40717312,8.735567884160202,0.39990161951187664,-0.025904287919584323,0.0,-0.3564116266533456,0.0,0.4363323152065277,0.0,5.936110295649174,0.455012508889733,0.15783790038437345,0.33748505342432655,-4.047558843145037,-3.6745387181598383,18.241396355694626,False,True,False,9.142703557074583e-05
0.502930688,8.735486496710669,0.399921523459479,-0.02587330324032866,0.0,-0.39497103656784144,0.0,0.4363323152065277,0.0,5.935990805281402,0.4530616558357637,0.15786142438940287,0.3355414367090856,-4.045783551794121,-3.6342040168944303,18.241315939867455,False,True,False,1.1011208400191208e-05
0.597803008,8.735402497490764,0.39994723488261996,-0.025732993210811905,0.0,-0.3361940459416205,0.0,0.4363323152065277,0.0,5.935954961534092,0.4555664170603588,0.15789086686776105,0.338045316684678,-4.037744379279455,-3.6849418350059775,18.24123317461694,False,True,False,7.175404211423597e-05
0.698500096,8.735317228194896,0.3999772260055802,-0.025625304557318707,0.0,-0.2904856562519092,0.0,0.4363323152065277,0.0,5.935908740094506,0.4575282186250418,0.15792464156648695,0.3400072344069456,-4.031574273932848,-3.7244801193490953,18.241149331966696,False,True,False,0.00015559669235898355
0.8023552,8.735333097034458,0.39997457642253004,-0.025619539130464553,0.0,-0.32025637075053914,0.0,0.4363323152065277,0.0,5.935894760133255,0.45605485716209143,0.1579212849164054,0.33853594937058873,-4.031243939307013,-3.6943790702246235,18.24116506642759,False,True,False,0.0001398622314638942
0.897600768,8.73545106718579,0.39995338068038894,-0.025583127075764267,0.0,-0.3302742563073274,0.0,0.4363323152065277,0.0,5.936000945393737,0.45544225883135847,0.15789483428404208,0.3379192378196997,-4.029157682249288,-3.6822749276101057,18.241281970576953,False,True,False,2.2958082102064736e-05
0.99940992,8.735459654672159,0.3999517169597614,-0.02558099635230171,0.0,-0.3616619629419257,0.0,0.4363323152065277,0.0,5.93597944013728,0.4539010304655744,0.15789278816127655,0.3363804872946791,-4.029035600787574,-3.6507651395138088,18.241290475062243,False,True,False,1.4453596811847547e-05
1.099166976,8.735481495493222,0.3999283639069059,-0.02560642769824195,0.0,-0.41739212346600363,0.0,0.4363323152065277,0.0,5.935951433777172,0.45122586431506867,0.15786848166668063,0.33370920784493036,-4.0304927095772864,-3.5964920877794433,18.241311249586616,False,True,False,6.3209275609210636e-06
1.198376192,8.735503716703828,0.3999009318443051,-0.025626730431732803,0.0,-0.5095426559662999,0.0,0.4363323152065277,0.0,5.935895723152858,0.44675263880903304,0.1578400832313275,0.32924287600104896,-4.031655970518892,-3.5055048162207543,18.2413322216902,False,True,False,2.7293031145347868e-05
1.297805824,8.735548184471712,0.3999195148149406,-0.025544219355955633,0.0,-0.5191941521061275,0.0,0.4363323152065277,0.0,5.935928521109999,0.44606862659890567,0.15785665883025832,0.3285580820292319,-4.026928434113775,-3.491125783675806,18.24137747606787,False,True,False,7.254740881634802e-05
1.409994752,8.735593127939024,0.399941563854245,-0.025484317455501948,0.0,-0.45269257902105486,0.0,0.4363323152065277,0.0,5.936025960242425,0.4491723830149779,0.1578766757544526,0.3316544432213166,-4.023496308032966,-3.5541952306800644,18.24142336068549,False,True,False,0.00011843202643646578
1.500051712,8.735392252736982,0.39996699324169444,-0.025725915492004425,0.0,-0.31840397298158724,0.0,0.4363323152065277,0.0,5.935961721482137,0.45643557457870004,0.15791106364278232,0.3389133153641421,-4.037338855863206,-3.7023263845497834,18.241223823787454,False,True,False,8.110487160095659e-05
1.599366144,8.735170461561294,0.3999987830296785,-0.025916712608894166,0.0,-0.27693339474458556,0.0,0.4363323152065277,0.0,5.9357927470355065,0.4590276862583096,0.15795274101367407,0.3415103751060303,-4.048270725404253,-3.754728832327816,18.24100367630737,False,True,False,0.00030125235168654285
1.698014208,8.735315133700402,0.3999697458303981,-0.02588295498341653,0.0,-0.41982676520099393,0.0,0.4363323152065277,0.0,5.935797154051305,0.4519224322040595,0.15791726255032196,0.33441194306786015,-4.046336555938001,-3.6099012924051546,18.24114690502451,False,True,False,0.00015802363454398005
1.798308352,8.735468386638006,0.3999348850608728,-0.025854957594204198,0.0,-0.3348148986032065,0.0,0.4363323152065277,0.0,5.9360290028819325,0.45596288409186275,0.1578755825761219,0.3384381021415405,-4.044732423698749,-3.6933090267636857,18.24129844550058,False,True,False,6.48315847584513e-06
1.900643328,8.735408323050104,0.39993585087391353,-0.02585991283578304,0.0,-0.3185971623554352,0.0,0.4363323152065277,0.0,5.935985191918299,0.4567701088896962,0.15787923370769857,0.3392464763610334,-4.0450163381276845,-3.709810677440397,18.241238485208513,False,True,False,6.64434505424083e-05
1.998842112,8.73488767642282,0.3999437915684325,-0.025897519558844007,0.0,-0.3471272333445389,0.0,0.4363323152065277,0.0,5.935438678995888,0.45548936569763415,0.15791045186539435,0.3379912821469844,-4.047171044640395,-3.6834353129640056,18.240718714690146,False,True,False,0.0005862139689085666
2.116854784,8.734975458220678,0.3999422982612288,-0.02592952304692142,0.0,-0.29155607438575065,0.0,0.4363323152065277,0.0,5.935583517129158,0.45829262089831835,0.15790503409777273,0.3407853327801755,-4.049004709436928,-3.7408401367193336,18.240806341865127,False,True,False,0.0004985867939275579
2.203357696,8.735429239354604,0.3999354535693299,-0.02601496180016749,0.0,-0.26937046833236844,0.0,0.4363323152065277,0.0,5.936065190268678,0.45960890399123966,0.15787790133950036,0.34207891291138326,-4.053899989404788,-3.767921022740577,18.24125936281469,False,True,False,4.556584436343769e-05
2.299529728,8.73543444870954,0.3999353790863005,-0.02601578299553431,0.0,-0.27745248422257573,0.0,0.4363323152065277,0.0,5.9360620587488855,0.4592162556483839,0.15787759394771955,0.34168679153348985,-4.053947040433462,-3.7598860578790494,18.241264563625865,False,True,False,4.0365033189715405e-05
2.40105984,8.735265413792431,0.3999560350281477,-0.02614017646419242,0.0,-0.4112975423946092,0.0,0.4363323152065277,0.0,5.9357687621502215,0.4530455579498251,0.15790578914139397,0.33553522108351796,-4.0610742611865644,-3.633168220460108,18.24109662166509,False,True,False,0.00020830699396512387
2.510869248,8.735114897889927,0.3999767603301309,-0.026224980229678785,0.0,-0.3593683157540085,0.0,0.4363323152065277,0.0,5.935672240429346,0.45584094912795814,0.15793322538107082,0.33833214014958884,-4.06593315903575,-3.689956344949886,18.240947183290498,False,True,False,0.0003577453685572607
2.600121088,8.73514274431862,0.3999722301532101,-0.026193241723864613,0.0,-0.3521651016313958,0.0,0.4363323152065277,0.0,5.935705349409988,0.4560995139567495,0.15792745433297334,0.3385889784158635,-4.064114676604547,-3.6953410766412906,18.240974799247798,False,True,False,0.0003301294112567632
2.699111936,8.735435661401562,0.39992081592785594,-0.02591697857978348,0.0,-0.3956991910722051,0.0,0.4363323152065277,0.0,5.935941616886221,0.4531476392703967,0.1578629911249961,0.3356295208765512,-4.048285964413683,-3.63597827500964,18.241265123781492,False,True,False,3.9804877562943375e-05
2.79808512,8.735458166843154,0.3999165129428728,-0.025901153845620417,0.0,-0.354396587495089,0.0,0.4363323152065277,0.0,5.93600234524559,0.4551170828992185,0.15785768591190333,0.33759432086128505,-4.047379273934223,-3.676374188107279,18.241287414256927,False,True,False,1.7514402127716266e-05
2.89794048,8.735510049536021,0.3999250375460652,-0.026092331482075792,0.0,-0.31272584212298693,0.0,0.4363323152065277,0.0,5.936106108753357,0.4576967982123975,0.15786388158275588,0.3401668775243616,-4.0583329456404025,-3.7289986051855677,18.241339626289463,False,True,False,3.469763040797602e-05
2.998244864,8.735592904626484,0.399941059238523,-0.02632019844295197,0.0,-0.3008682057984812,0.0,0.4363323152065277,0.0,5.936214348903054,0.45893005614301025,0.1578761816310929,0.3413941077799752,-4.07138876078908,-3.7539120566587507,18.24142311502796,False,True,False,0.00011818636890481571
3.104761088,8.735503824540647,0.3999483009094072,-0.026653437387603063,0.0,-0.28906334215755436,0.0,0.4363323152065277,0.0,5.936157487020964,0.4604469175475746,0.15788740007512433,0.3429119976102861,-4.090481945886982,-3.784810105397583,18.241334447954006,False,True,False,2.9519294951541042e-05
3.204495616,8.7352918302643,0.3999669273986449,-0.02731976049769891,0.0,-0.2788296343958504,0.0,0.4363323152065277,0.0,5.935997609385339,0.46283078787225707,0.15791548916202694,0.34530061746500934,-4.128659447887505,-3.833221315159794,18.24112349885469,False,True,False,0.00018142980436408607
3.298119168,8.735301539056014,0.39996804149023163,-0.027310714907592626,0.0,-0.3150784374124221,0.0,0.4363323152065277,0.0,5.935967554385514,0.46103556369951887,0.1579161679226629,0.3435085019069696,-4.128141173751209,-3.7964542380069286,18.24113324775825,False,True,False,0.00017168090080588172
