t_ns,steer_angle_cmd,steer_rate_cmd,vel_cmd,accel_cmd
1785942415111771337,0.0,0.19248263537883759,0.0,0.0
1785942415204940995,0.0,0.19282759726047516,0.0,0.0
1785942415313373483,0.0,0.19301505386829376,0.0,0.0
1785942415406232793,0.0,0.19301505386829376,0.0,0.0
1785942415509002054,0.0,0.19154150784015656,0.0,0.0
1785942415604639839,0.0,0.19154150784015656,0.0,0.0
1785942415709503486,0.0,0.19080188870429993,0.0,0.0
1785942415805724526,0.0,0.19080188870429993,0.0,0.0
1785942415905445061,0.0,0.19143657386302948,0.0,0.0
1785942416014430787,0.0,0.19184203445911407,0.0,0.0
1785942416105195455,0.0,0.19254454970359802,0.0,0.0
1785942416205915293,0.0,0.19292476773262024,0.0,0.0
1785942416306804450,0.0,0.19292476773262024,0.0,0.0
1785942416414989089,0.0,0.1920577585697174,0.0,0.0
1785942416504660915,0.0,0.1920577585697174,0.0,0.0
1785942416606858570,0.0,0.19106729328632355,0.0,0.0
1785942416705429589,0.0,0.19106729328632355,0.0,0.0
1785942416807026069,0.0,0.19157536327838898,0.0,0.0
1785942416907355844,0.0,0.19157536327838898,0.0,0.0
1785942417006623369,0.0,0.19138264656066895,0.0,0.0
1785942417107298502,0.0,0.19127234816551208,0.0,0.0
1785942417206253311,0.0,0.19071374833583832,0.0,0.0
1785942417314104593,0.0,0.19035597145557404,0.0,0.0
1785942417406104926,0.0,0.19035597145557404,0.0,0.0
1785942417508781863,0.0,0.19082695245742798,0.0,0.0
1785942417606774780,0.0,0.19082695245742798,0.0,0.0
1785942417717858731,0.0,0.1903700977563858,0.0,0.0
1785942417808474690,0.0,0.1901225447654724,0.0,0.0
1785942417910008511,0.0,0.1901225447654724,0.0,0.0
1785942418006056808,0.0,0.1926678568124771,0.0,0.0
1785942418108347779,0.0,0.1926678568124771,0.0,0.0
1785942418220996463,0.0,0.1920342743396759,0.0,0.0
1785942418308082877,0.0,0.19160014390945435,0.0,0.0
1785942418415048141,0.0,0.19160014390945435,0.0,0.0
1785942418506246554,0.0,0.1915641725063324,0.0,0.0
1785942418610311898,0.0,0.1916317641735077,0.0,0.0
1785942418704442488,0.0,0.1917819082736969,0.0,0.0
1785942418807877919,0.0,0.19186021387577057,0.0,0.0
1785942418906274723,0.0,0.19186021387577057,0.0,0.0
1785942419081032886,-0.012328986078500748,-0.12328986078500748,0.0,0.0
1785942419117028488,-0.027803851291537285,-0.15474864840507507,0.0,0.0
1785942419208864014,-0.04259147122502327,-0.14787620306015015,0.0,0.0
1785942419310351914,-0.054471950978040695,-0.11880479753017426,0.0,0.0
1785942419413347808,-0.05831248313188553,-0.03840532898902893,0.0,0.0
1785942419508804530,-0.05991869792342186,-0.016062140464782715,0.0,0.0
1785942419613844087,-0.062444157898426056,-0.025254584848880768,0.0,0.0
1785942419715548475,-0.06445599347352982,-0.02011837437748909,0.0,0.0
1785942419810807750,-0.06607363373041153,-0.016176369041204453,0.0,0.0
1785942419910267379,-0.07019710540771484,-0.04123477265238762,0.0,0.0
1785942420012715188,-0.07462128251791,-0.04424174875020981,-0.4000000059604645,1.600000023841858
1785942420111226108,-0.07836925983428955,-0.037479743361473083,-0.4000000059604645,1.600000023841858
1785942420214701381,-0.07640192657709122,0.019673286005854607,-0.4000000059604645,1.600000023841858
1785942420308744576,-0.07750993221998215,-0.011080066673457623,-0.4000000059604645,1.104474425315857
1785942420411781304,-0.08108822256326675,-0.03578286990523338,-0.4000000059604645,0.5288519263267517
1785942420509946227,-0.0814853310585022,-0.003971083089709282,-0.4000000059604645,0.18634696304798126
1785942420614064981,-0.08250429481267929,-0.01018967293202877,-0.4000000059604645,-0.26659634709358215
1785942420720882943,-0.08340750634670258,-0.009032092988491058,-0.4000000059604645,-0.25165635347366333
1785942420808477920,-0.08259359747171402,0.008139120414853096,-0.4000000059604645,-0.08886922150850296
1785942420906706654,-0.08848046511411667,-0.058868665248155594,-0.4000000059604645,-0.10438788682222366
1785942421013946328,-0.09839849919080734,-0.09918040037155151,-0.4000000059604645,0.19085432589054108
1785942421108704143,-0.09885061532258987,-0.004521156195551157,-0.4000000059604645,0.11797620356082916
1785942421206920780,-0.09407437592744827,0.0477624349296093,-0.4000000059604645,0.15671947598457336
1785942421309921251,-0.10026928782463074,-0.06194910779595375,-0.4000000059604645,0.15675969421863556
1785942421409289964,-0.11093906313180923,-0.10669778287410736,-0.4000000059604645,-0.03616919741034508
1785942421516698477,-0.1309962272644043,-0.2005716860294342,-0.4000000059604645,-0.07765311747789383
1785942421611842579,-0.13296514749526978,-0.019689150154590607,-0.4000000059604645,-0.029472216963768005
1785942421707309446,-0.1215614601969719,0.11403682827949524,-0.4000000059604645,0.014175120741128922
1785942421810449218,-0.09171640127897263,0.29845064878463745,-0.4000000059604645,0.016804467886686325
1785942421910860820,-0.07018262147903442,0.21533776819705963,-0.4000000059604645,0.01824990287423134
1785942422007505588,-0.055706899613142014,0.1447572112083435,-0.4000000059604645,0.07730667293071747
1785942422107001602,-0.027278069406747818,0.28428831696510315,-0.4000000059604645,0.04285656288266182
1785942422217658977,-0.01043885387480259,0.168392151594162,-0.4000000059604645,-0.0249079130589962
1785942422307286577,0.004978954326361418,0.15417808294296265,-0.4000000059604645,-0.009199508465826511
1785942422407792007,0.04309741407632828,0.3811846077442169,-0.4000000059604645,-0.004847054369747639
1785942422512583971,0.0725429430603981,0.29445528984069824,-0.4000000059604645,-0.010599699802696705
1785942422607427197,0.10900412499904633,0.36461183428764343,-0.4000000059604645,0.022519592195749283
1785942422708734066,0.14563944935798645,0.36635324358940125,-0.4000000059604645,0.058586765080690384
1785942422808782710,0.1808203160762787,0.35180866718292236,-0.4000000059604645,-0.04071918874979019
1785942422913274470,0.22445355355739594,0.4363323152065277,-0.4000000059604645,0.052702706307172775
1785942423005568509,0.2680867910385132,0.4363323152065277,-0.4000000059604645,0.07017329335212708
1785942423106393087,0.31172001361846924,0.4363323152065277,-0.4000000059604645,-0.024853305891156197
1785942423208482515,0.3553532361984253,0.4363323152065277,-0.4000000059604645,-0.012079894542694092
1785942423307448397,0.39898648858070374,0.4363323152065277,-0.4000000059604645,-0.022136569023132324
1785942423410593736,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.006649484392255545
1785942423509388380,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.015349066816270351
1785942423610054040,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.031209902837872505
1785942423715986016,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.03700282424688339
1785942423811005249,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.028372466564178467
1785942423906149895,0.43633198738098145,0.4363323152065277,-0.4000000059604645,-0.0004512262821663171
1785942424008988471,0.43633198738098145,0.4363323152065277,-0.4000000059604645,-0.001949079567566514
1785942424110817888,0.43633198738098145,0.4363323152065277,-0.4000000059604645,-0.0005116706597618759
1785942424212599559,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.038379915058612823
1785942424310913480,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.04853977635502815
1785942424416764428,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.019753526896238327
1785942424509875844,0.43633198738098145,0.4363323152065277,-0.4000000059604645,-0.011991407722234726
1785942424608967554,0.43633198738098145,0.4363323152065277,-0.4000000059604645,-0.017815589904785156
1785942424718205898,0.43633198738098145,0.4363323152065277,-0.4000000059604645,-0.0019828793592751026
1785942424807753848,0.43633198738098145,0.2894339859485626,-0.4000000059604645,0.013890795409679413
1785942424916095261,0.43633198738098145,0.4363323152065277,-0.4000000059604645,0.018244121223688126
1785942425008958058,0.43633198738098145,0.35376399755477905,-0.4000000059604645,0.03409644588828087
1785942425108739364,0.4133513569831848,-0.22980648279190063,-0.4000000059604645,0.02404550462961197
1785942425214950167,0.36971813440322876,-0.4363323152065277,-0.4000000059604645,-0.0004593741032294929
1785942425312567965,0.34643468260765076,-0.23283445835113525,-0.4000000059604645,-0.02787483111023903
1785942425408560547,0.30303746461868286,-0.433972030878067,-0.4000000059604645,0.01239929161965847
1785942425514888475,0.2594042420387268,-0.4363323152065277,-0.4000000059604645,0.04272668808698654
1785942425607823115,0.21577100455760956,-0.4363323152065277,-0.4000000059604645,0.02262263186275959
1785942425708888790,0.1721377819776535,-0.4363323152065277,-0.4000000059604645,0.024022769182920456
1785942425814865280,0.12850454449653625,-0.4363323152065277,-0.4000000059604645,-0.00046002198359929025
1785942425909324203,0.0848713144659996,-0.4363323152065277,-0.4000000059604645,-0.003389382269233465
1785942426007474662,0.04123808071017265,-0.4363323152065277,-0.4000000059604645,-0.02788066677749157
1785942426108547665,-0.0023951493203639984,-0.4363323152065277,-0.4000000059604645,0.008826091885566711
1785942426206575335,-0.04602837935090065,-0.4363323152065277,-0.4000000059604645,0.008871921338140965
