t_ns,reverse
1785942430793006265,1
1785942430894455795,1
1785942430991180727,1
1785942431100044560,1
1785942431195292346,1
1785942431293604283,1
1785942431399140371,1
1785942431493551965,1
1785942431597252206,1
1785942431694117975,1
1785942431793059984,1
1785942431899097948,1
1785942431993249244,1
1785942432125729512,1
1785942432205634816,1
1785942432316241533,1
1785942432398340393,1
1785942432499583291,1
1785942432590765192,1
1785942432690900495,1
1785942432792094624,1
1785942432891559309,1
1785942433004567111,1
1785942433095621774,1
1785942433191099681,1
1785942433291748125,1
1785942433391937926,1
1785942433492492094,1
1785942433590840096,1
1785942433693248735,1
1785942433792294524,1
1785942433892766576,1
1785942433991745131,1
1785942434109407193,1
1785942434191998713,1
1785942434292193955,1
1785942434395815217,1
1785942434502222443,1
1785942434593899531,1
1785942434696504018,1
1785942434795863963,1
1785942434900761851,1
1785942434992442555,1
1785942435100736702,1
1785942435193557866,1
1785942435293852856,1
1785942435394449585,1
1785942435492650285,1
1785942435594517912,1
1785942435691633386,1
1785942435790702920,1
1785942435891001430,1
1785942435992308842,1
1785942436092436562,1
1785942436197221389,1
1785942436291678456,1
1785942436410467154,1
1785942436498893620,1
1785942436590671992,1
1785942436691476185,1
1785942436794785531,1
1785942436891801994,1
1785942436994804032,1
1785942437091121107,1
1785942437192950140,1
1785942437292385929,1
1785942437402755516,1
1785942437490235289,1
1785942437591253955,1
1785942437693177936,1
1785942437790678321,1
1785942437891391054,1
1785942437991778336,1
1785942438094424904,1
1785942438191554459,1
1785942438294589171,1
1785942438391052588,1
1785942438491743401,1
1785942438591734282,1
1785942438692368229,1
1785942438795627365,1
1785942438892318855,1
1785942438990879602,1
1785942439095985273,1
1785942439199446210,1
1785942439291115425,1
1785942439392149259,1
1785942439492212944,1
1785942439591449716,1
1785942439690823646,1
1785942439794657109,1
1785942439892217816,1
1785942439991101519,1
1785942440092206940,1
1785942440193055199,1
1785942440307480880,1
1785942440396293440,1
1785942440507492692,1
1785942440600927608,1
1785942440710420394,1
1785942440799655755,1
1785942440908744237,1
1785942440993178676,1
1785942441097341144,1
1785942441191603803,1
1785942441296237329,1
1785942441399331243,1
1785942441490636700,1
1785942441590943082,1
1785942441707497646,1
1785942441791116277,1
1785942441890419676,1
1785942441992206499,1
1785942442091192958,1
1785942442191374119,1
1785942442292257228,1
1785942442391132098,1
1785942442493165299,1
1785942442591346447,1
1785942442698806418,1
1785942442798874486,1
1785942442899473104,1
1785942442993732179,1
1785942443093269220,1
1785942443197049624,1
1785942443291407296,1
1785942443399914027,1
1785942443492470829,1
1785942443594272917,1
1785942443696627986,1
1785942443806413935,1
1785942443893850603,1
1785942443994047124,1
1785942444098750637,1
1785942444193025681,1
1785942444290567540,1
1785942444395487637,1
1785942444490969256,1
1785942444591587810,1
1785942444693281029,1
1785942444790544925,1
1785942444893794109,1
1785942444992269572,1
1785942445100923222,1
1785942445190455394,1
1785942445291993984,1
1785942445393477372,1
1785942445494917813,1
1785942445592196270,1
1785942445693498659,1
1785942445794808471,1
1785942445893316352,1
1785942445994280935,1
1785942446091526911,1
1785942446192473093,1
1785942446294945991,1
1785942446398666201,1
1785942446493191079,1
1785942446595101907,1
1785942446691962172,1
1785942446794841902,1
1785942446895760339,1
1785942446996431407,1
1785942447094848916,1
1785942447192607615,1
1785942447298778032,1
1785942447419799617,1
1785942447514615514,1
1785942447591432154,1
1785942447703270599,1
1785942447791341723,1
1785942447892039512,1
1785942447992126429,1
1785942448092488429,1
1785942448191844695,1
1785942448290992952,1
1785942448393376662,1
1785942448491974114,1
1785942448592112105,1
1785942448692462105,1
1785942448790876542,1
1785942448891186508,1
1785942448991211375,1
1785942449092197591,1
1785942449193356326,1
1785942449290752643,1
1785942449390917260,1
1785942449491252219,1
1785942449593254474,1
1785942449690794477,1
1785942449791428008,1
1785942449892255178,1
1785942450001787709,1
1785942450098708616,1
1785942450191094755,1
1785942450295810652,1
1785942450394476138,1
1785942450494644467,1
1785942450594875518,1
1785942450693957884,1
1785942450803013885,1
1785942450893769113,1
1785942450992651216,1
1785942451093499251,1
1785942451191998651,1
1785942451292142755,1
1785942451393684256,1
1785942451493478459,1
1785942451590561676,1
1785942451691124708,1
1785942451791839937,1
1785942451893520997,1
1785942451991955562,1
1785942452091193519,1
1785942452190560696,1
1785942452300018057,1
1785942452391106513,1
1785942452493073792,1
1785942452591596553,1
1785942452694828328,1
1785942452792465998,1
1785942452891664785,1
1785942452992183624,1
1785942453090395940,1
1785942453192310641,1
1785942453293645703,1
1785942453398962999,1
1785942453490713689,1
1785942453594349544,1
1785942453691991311,1
1785942453792199545,1
1785942453891931057,1
1785942454008982695,1
1785942454091190712,1
1785942454201400294,1
1785942454295431361,1
1785942454395076309,1
1785942454520432621,1
1785942454598172657,1
1785942454694523014,1
1785942454793806796,1
1785942454890568657,1
1785942454992213266,1
1785942455091574908,1
1785942455191226896,1
1785942455293526124,1
1785942455394508020,1
1785942455493691350,1
1785942455590969775,1
1785942455692943517,1
1785942455798454453,1
1785942455892627189,1
1785942455992746748,1
1785942456096231621,1
1785942456194143478,1
1785942456293840493,1
1785942456402023340,1
1785942456498132887,1
1785942456596961484,1
1785942456692750251,1
1785942456791286932,1
1785942456892279773,1
1785942456991599108,1
1785942457095575616,1
1785942457203754463,1
1785942457291107223,1
1785942457390923602,1
1785942457502254988,1
1785942457590828787,1
1785942457695200830,1
1785942457791569844,1
1785942457890945022,1
1785942457993430720,1
1785942458092690597,1
1785942458191866312,1
1785942458292551972,1
1785942458401731242,1
1785942458490811749,1
1785942458592484456,1
1785942458691435457,1
1785942458796204444,1
1785942458892411915,1
1785942458991930747,1
1785942459091748214,1
1785942459191865404,1
1785942459291288776,1
1785942459391988357,1
1785942459491686172,1
1785942459591522743,1
1785942459693091798,1
1785942459801988529,1
1785942459895640765,1
1785942459992531687,1
1785942460097419046,1
1785942460191895154,1
1785942460296370370,1
1785942460394172559,1
1785942460509209303,1
1785942460615647635,1
1785942460692813664,1
1785942460814264994,1
1785942460894350752,1
1785942460999453608,1
1785942461092136046,1
1785942461196709602,1
1785942461300052773,1
1785942461392095251,1
1785942461500241393,1
1785942461590752291,1
1785942461695137807,1
1785942461791231226,1
1785942461895672840,1
1785942461992267686,1
1785942462100328193,1
1785942462191007258,1
1785942462296417805,1
1785942462392539321,1
1785942462504358917,1
1785942462595116609,1
1785942462693030418,1
1785942462793836468,1
1785942462898852984,1
1785942462992900404,1
1785942463095283154,1
1785942463191173269,1
1785942463290229330,1
1785942463392042523,1
1785942463492717271,1
1785942463601649619,1
1785942463695523624,1
1785942463790538473,1
1785942463893235315,1
1785942463992324338,1
1785942464095839132,1
1785942464195580308,1
1785942464294561327,1
1785942464395714526,1
1785942464498631633,1
1785942464597865013,1
1785942464691390621,1
1785942464795815434,1
1785942464895034126,1
1785942464993934213,1
1785942465093341424,1
1785942465214416291,1
1785942465290744496,1
1785942465392041348,1
1785942465490530572,1
1785942465596721470,1
1785942465692833833,1
1785942465795364013,1
1785942465892489504,1
1785942465991685731,1
1785942466092219802,1
1785942466192104727,1
1785942466296770702,1
1785942466394889576,1
1785942466495913713,1
1785942466593512790,1
1785942466702820417,1
1785942466791694196,1
1785942466900954365,1
1785942466990906234,1
1785942467091544404,1
1785942467191726654,1
1785942467293948886,1
1785942467395802624,1
1785942467503491436,1
1785942467592597832,1
1785942467690905608,1
1785942467798599348,1
1785942467918886312,1
1785942468000106387,1
1785942468092250501,1
1785942468193995274,1
1785942468291226785,1
1785942468394595846,1
1785942468501996327,1
1785942468591934147,1
1785942468691106373,1
1785942468804021243,1
1785942468892646405,1
1785942468991725283,1
1785942469091558079,1
1785942469190689087,1
1785942469290928298,1
1785942469392646351,1
1785942469492509004,1
1785942469591309919,1
1785942469691210750,1
1785942469794125393,1
1785942469895297504,1
1785942469994517540,1
1785942470096483954,1
1785942470195327464,1
1785942470291382609,1
1785942470393425890,1
1785942470490479666,1
1785942470595777377,1
1785942470691809226,1
1785942470791445118,1
1785942470893912447,1
1785942470994515833,1
1785942471101538475,1
1785942471199102095,1
1785942471292161284,1
1785942471393387765,1
1785942471502806500,1
1785942471592309904,1
1785942471693578723,1
1785942471797314486,1
1785942471891622139,1
1785942471990780285,1
1785942472091300403,1
1785942472195281871,1
1785942472291646533,1
1785942472391968947,1
1785942472491013040,1
1785942472591722190,1
1785942472692243492,1
1785942472797163173,1
1785942472890620809,1
1785942472991155904,1
1785942473091453326,1
1785942473193514496,1
1785942473294749746,1
1785942473399720116,1
1785942473491117225,1
1785942473591222095,1
1785942473695039333,1
1785942473791961040,1
1785942473897578700,1
1785942473995370904,1
1785942474095731688,1
1785942474194057130,1
1785942474294848650,1
1785942474393167275,1
1785942474498472379,1
1785942474596153091,1
1785942474693991922,1
1785942474791146469,1
1785942474893120052,1
1785942474998121816,1
1785942475103950204,1
1785942475191929132,1
1785942475291281141,1
1785942475398855037,1
1785942475492551114,1
1785942475591988503,1
1785942475691571561,1
1785942475791284544,1
1785942475902477363,1
1785942475991567279,1
1785942476091408587,1
1785942476192315056,1
1785942476292456247,1
1785942476392193711,1
1785942476500251434,1
1785942476592505408,1
1785942476695041828,1
1785942476796266869,1
1785942476890920968,1
1785942476991050864,1
1785942477093913761,1
1785942477193068226,1
1785942477299041195,1
1785942477390850352,1
1785942477491999807,1
1785942477591176353,1
1785942477692770913,1
1785942477790654833,1
1785942477891024865,1
1785942477992485532,1
1785942478091599100,1
1785942478190725372,1
1785942478291444218,1
1785942478394585654,1
1785942478491114577,1
1785942478591605894,1
1785942478695979346,1
1785942478790548706,1
1785942478890632583,1
1785942478997136933,1
1785942479101774171,1
1785942479198433563,1
1785942479291057728,1
1785942479396435538,1
1785942479493343868,1
1785942479590605780,1
1785942479690742172,1
1785942479791192367,1
1785942479891287125,1
1785942479994307404,1
1785942480090353589,1
1785942480198788158,1
1785942480292095869,1
1785942480393577560,1
1785942480491895097,1
1785942480592154021,1
1785942480693721636,1
1785942480791352714,1
1785942480894640076,1
1785942480998552229,1
1785942481098382625,1
1785942481200205674,1
1785942481302951862,1
1785942481391472892,1
1785942481503443117,1
1785942481596000015,1
1785942481691541444,1
1785942481822137608,1
1785942481891942552,1
1785942481990897714,1
1785942482091956861,1
1785942482192377743,1
1785942482296208198,1
1785942482420692220,1
1785942482492534236,1
1785942482609870717,1
1785942482691652542,1
1785942482792516417,1
1785942482899670808,1
1785942482992196505,1
1785942483091475583,1
1785942483193470894,1
1785942483294565115,1
1785942483391861492,1
1785942483496556172,1
1785942483594583874,1
1785942483691371911,1
1785942483790825012,1
1785942483893449948,1
1785942483992038408,1
1785942484099070330,1
1785942484194041337,1
1785942484293171642,1
1785942484395833667,1
1785942484492979702,1
1785942484596930738,1
1785942484692275487,1
1785942484791091508,1
1785942484891971448,1
1785942484991745009,1
1785942485093705055,1
1785942485197600696,1
1785942485296887903,1
1785942485392493686,1
1785942485493647653,1
1785942485594903320,1
1785942485691924711,1
1785942485792390427,1
1785942485892026863,1
1785942485996657476,1
1785942486106295132,1
1785942486191233046,1
1785942486293624725,1
1785942486391117238,1
1785942486497042173,1
1785942486595192952,1
1785942486693879943,1
1785942486794045712,1
1785942486890900024,1
1785942486992986187,1
1785942487094895671,1
1785942487195569779,1
1785942487290415373,1
1785942487392514241,1
1785942487492600230,1
1785942487594434543,1
1785942487694877923,1
1785942487804881160,1
1785942487908260365,1
1785942487996464678,1
1785942488092689462,1
1785942488191048793,1
1785942488294431038,1
1785942488407831559,1
1785942488498770794,1
1785942488593817964,1
1785942488695028733,1
1785942488798493254,1
1785942488890483729,1
1785942488990952038,1
1785942489094833214,1
1785942489191631108,1
1785942489294026019,1
1785942489392615886,1
1785942489507995556,1
1785942489594059402,1
1785942489692565299,1
1785942489790998584,1
1785942489893874410,1
1785942489990746514,1
1785942490091727483,1
1785942490192104651,1
1785942490291044996,1
1785942490390908993,1
1785942490495422450,1
1785942490594441902,1
1785942490694107651,1
1785942490800682084,1
1785942490893417133,1
1785942490990516990,1
1785942491091543272,1
1785942491190615366,1
1785942491296073308,1
1785942491393214191,1
1785942491492069093,1
1785942491591371180,1
1785942491692114507,1
1785942491792873226,1
1785942491891061094,1
1785942491991729346,1
1785942492095589306,1
1785942492190905766,1
1785942492291469950,1
1785942492390990798,1
1785942492490690756,1
1785942492596633773,1
1785942492692841180,1
1785942492790958837,1
1785942492890993336,1
1785942492991439884,1
1785942493092278254,1
1785942493192810181,1
1785942493294682480,1
1785942493392665220,1
1785942493494970559,1
1785942493590893539,1
1785942493694152355,1
1785942493790815812,1
1785942493895114637,1
1785942493990999696,1
1785942494092230849,1
1785942494191900279,1
1785942494290809006,1
1785942494391274499,1
1785942494494559812,1
1785942494592408819,1
1785942494691362220,1
1785942494796628538,1
1785942494891431027,1
1785942495002549892,1
1785942495122948828,1
1785942495224850344,1
1785942495294180966,1
1785942495392079671,1
1785942495494517015,1
1785942495593303818,1
1785942495695567140,1
1785942495790644871,1
1785942495891354917,1
1785942495991029114,1
1785942496091646964,1
1785942496193415035,1
1785942496291123844,1
1785942496396683646,1
1785942496490694392,1
1785942496596890346,1
1785942496705701185,1
1785942496792969622,1
1785942496895306611,1
1785942497002874586,1
1785942497092384838,1
1785942497191551272,1
1785942497291372003,1
1785942497390740460,1
1785942497490628170,1
1785942497595006262,1
1785942497694144438,1
1785942497790852377,1
1785942497893614758,1
1785942497992660995,1
1785942498093593065,1
1785942498190142182,1
1785942498293715474,1
1785942498392014643,1
1785942498492695599,1
1785942498592749267,1
1785942498694314098,1
1785942498790856238,1
1785942498894228371,1
1785942498992799453,1
1785942499092218921,1
1785942499192983497,1
1785942499292244046,1
1785942499391576246,1
1785942499490722935,1
1785942499590975331,1
1785942499690719163,1
1785942499791303636,1
1785942499891384889,1
1785942499995446969,1
1785942500090742277,1
1785942500191425633,1
1785942500300751053,1
1785942500398927336,1
1785942500505965243,1
1785942500591434154,1
1785942500693654850,1
1785942500797805189,1
1785942500892646303,1
1785942500991413745,1
1785942501091107464,1
1785942501193273694,1
1785942501290704156,1
1785942501408964194,1
1785942501495192654,1
1785942501591261496,1
1785942501696998616,1
1785942501816645076,1
1785942501901860825,1
1785942502000978425,1
1785942502090996312,1
1785942502191570736,1
1785942502311102279,1
1785942502391535603,1
1785942502491020289,1
1785942502591793985,1
1785942502692185011,1
1785942502792547619,1
1785942502900368660,1
1785942502990949737,1
1785942503128836327,1
1785942503191549284,1
1785942503291941398,1
1785942503392846747,1
1785942503493284974,1
1785942503590802352,1
1785942503691888732,1
1785942503791884862,1
1785942503892014853,1
1785942503993497377,1
1785942504092637121,1
1785942504203852662,1
1785942504291523130,1
1785942504391669858,1
1785942504491477341,1
1785942504591072879,1
1785942504690937708,1
1785942504799811782,1
1785942504892439786,1
1785942504990960563,1
1785942505093980458,1
1785942505192965125,1
1785942505300379558,1
1785942505391540690,1
1785942505498785165,1
1785942505592759653,1
1785942505691121736,1
1785942505794397193,1
1785942505893678159,1
1785942505992428129,1
1785942506092923798,1
1785942506195776519,1
1785942506295894413,1
1785942506391260412,1
1785942506492473293,1
1785942506595518757,1
1785942506715779960,1
1785942506791080157,1
1785942506893902669,1
1785942506993964849,1
1785942507094093720,1
1785942507190815835,1
1785942507298388195,1
1785942507394535120,1
1785942507491939117,1
1785942507591405690,1
1785942507691852846,1
1785942507811364324,1
1785942507891811824,1
1785942507996049495,1
1785942508102812191,1
1785942508195712078,1
1785942508299691242,1
1785942508405465388,1
1785942508495391592,1
1785942508593672839,1
1785942508691650715,1
1785942508813461482,1
1785942508896574046,1
1785942509001137617,1
1785942509096200243,1
1785942509192568009,1
1785942509291665832,1
1785942509394773570,1
1785942509504944911,1
1785942509592076382,1
1785942509692076000,1
1785942509790703085,1
1785942509892959687,1
1785942510003124370,1
1785942510093951601,1
1785942510193972820,1
1785942510298467748,1
1785942510391781891,1
1785942510491192111,1
1785942510598402856,1
1785942510691551041,1
1785942510789904515,1
1785942510890672259,1
1785942510990785961,1
1785942511094382551,1
1785942511194437339,1
1785942511292446352,1
1785942511390902838,1
1785942511491467662,1
1785942511592716033,1
1785942511693981076,1
1785942511790337225,1
1785942511891050598,1
1785942511992702888,1
1785942512092397343,1
1785942512190801251,1
1785942512292469158,1
1785942512392410693,1
1785942512492082299,1
1785942512590767402,1
1785942512695930260,1
1785942512798262928,1
1785942512890805010,1
1785942512992275885,1
1785942513090655664,1
1785942513195575825,1
1785942513290826139,1
1785942513399779512,1
1785942513495898819,1
1785942513591499931,1
1785942513691381977,1
1785942513793273764,1
1785942513895369655,1
1785942513991153142,1
1785942514092263299,1
1785942514192810778,1
1785942514292125314,1
1785942514391074011,1
1785942514491492110,1
1785942514592009092,1
1785942514691498674,1
1785942514791500884,1
1785942514903650541,1
1785942514990967620,1
1785942515090658234,1
1785942515191725541,1
1785942515291668805,1
1785942515393027388,1
1785942515491724875,1
1785942515594858439,1
1785942515698419635,1
1785942515794413370,1
1785942515893538234,1
1785942516002554009,1
1785942516109242943,1
1785942516192976042,1
1785942516290697652,1
1785942516391556856,1
1785942516492196242,1
1785942516590751709,1
1785942516691389559,1
1785942516793480522,1
1785942516890676480,1
1785942516996915572,1
1785942517091932021,1
1785942517191600010,1
1785942517292056062,1
1785942517393696991,1
1785942517494695816,1
1785942517590876438,1
1785942517691242886,1
1785942517791555989,1
1785942517890959744,1
1785942517990803708,1
1785942518092583939,1
1785942518192972212,1
1785942518290656604,1
1785942518390539802,1
1785942518491749035,1
1785942518590876459,1
1785942518691199162,1
1785942518790566627,1
1785942518890918163,1
1785942518991031641,1
1785942519091371465,1
1785942519196914401,1
1785942519290994494,1
1785942519390956543,1
1785942519491692605,1
1785942519591903080,1
1785942519703371014,1
1785942519790988360,1
1785942519890757826,1
1785942519993776281,1
1785942520105533186,1
1785942520191311933,1
1785942520292047260,1
1785942520391631246,1
1785942520490756110,1
1785942520591602577,1
1785942520695260641,1
1785942520791659287,1
1785942520892305106,1
1785942521006830247,1
1785942521091784002,1
1785942521195238474,1
1785942521292817294,1
1785942521393156830,1
1785942521491209524,1
1785942521595471420,1
1785942521694176075,1
1785942521791679181,1
1785942521890731882,1
1785942522007182442,1
1785942522091542830,1
1785942522191275365,1
1785942522291817693,1
1785942522412434781,1
1785942522503265212,1
1785942522614531123,1
1785942522697283001,1
1785942522799934273,1
1785942522903528975,1
1785942522993711220,1
1785942523094596281,1
1785942523190991503,1
1785942523291033363,1
1785942523397205028,1
1785942523494649731,1
1785942523591754037,1
1785942523692453810,1
1785942523796331275,1
1785942523891483409,1
1785942523991259178,1
1785942524091104326,1
1785942524192983409,1
1785942524291755396,1
1785942524390496245,1
1785942524494556564,1
1785942524591051407,1
1785942524691737163,1
1785942524805101075,1
1785942524891801074,1
1785942524990601254,1
1785942525091065050,1
1785942525193224911,1
1785942525293516061,1
1785942525392510712,1
1785942525491677082,1
1785942525591588280,1
1785942525690699320,1
1785942525794912477,1
1785942525902093686,1
1785942525996598947,1
1785942526099413618,1
1785942526191734251,1
1785942526294065255,1
1785942526395348955,1
1785942526494902796,1
1785942526592042527,1
1785942526691842841,1
1785942526793035305,1
1785942526892664029,1
1785942526992821125,1
1785942527094232990,1
1785942527194989437,1
1785942527292770090,1
1785942527393542122,1
1785942527501826381,1
1785942527591835980,1
1785942527693013307,1
1785942527794611739,1
1785942527891013138,1
1785942527995223703,1
1785942528112750368,1
1785942528195495174,1
1785942528291585937,1
1785942528396845022,1
1785942528504879608,1
1785942528592735267,1
1785942528693207128,1
1785942528794256002,1
1785942528906445597,1
1785942528991076651,1
1785942529092994328,1
1785942529192476390,1
1785942529293420140,1
1785942529402297062,1
1785942529496089528,1
1785942529592919199,1
1785942529714882516,1
1785942529791735574,1
1785942529891254021,1
1785942529992918664,1
1785942530090933309,1
1785942530191904004,1
1785942530298272349,1
1785942530402435585,1
1785942530502340447,1
1785942530600920490,1
1785942530701079090,1
1785942530792884279,1
1785942530893847902,1
1785942530991823922,1
1785942531090619589,1
1785942531190312284,1
1785942531291492203,1
1785942531392164583,1
1785942531491133506,1
1785942531591967556,1
1785942531699639887,1
1785942531791972840,1
1785942531893057108,1
1785942531991109867,1
1785942532091380984,1
1785942532194757021,1
1785942532290900105,1
1785942532391360989,1
1785942532490870604,1
1785942532591820851,1
1785942532694514174,1
1785942532791382150,1
1785942532895790003,1
1785942532991704791,1
1785942533092496312,1
1785942533192272337,1
1785942533292387992,1
1785942533397569795,1
1785942533490100259,1
1785942533590753631,1
1785942533690681438,1
1785942533792540616,1
1785942533893106464,1
1785942533991316989,1
1785942534092211810,1
1785942534191015893,1
1785942534291404486,1
1785942534394051535,1
1785942534493008041,1
1785942534594769199,1
1785942534706303216,1
1785942534792137613,1
1785942534891051685,1
1785942535002615911,1
1785942535091238417,1
1785942535191482460,1
1785942535291257366,1
1785942535391305274,1
1785942535492853560,1
1785942535591109686,1
1785942535691173083,1
1785942535792367595,1
1785942535895172314,1
1785942535992131078,1
1785942536096061088,1
1785942536197480473,1
1785942536298641352,1
1785942536393909811,1
1785942536514461073,1
1785942536591916650,1
1785942536691299252,1
1785942536791605346,1
1785942536892373154,1
1785942536999941993,1
1785942537096701006,1
1785942537190595972,1
1785942537295761102,1
1785942537398657536,1
1785942537494842222,1
1785942537602976139,1
1785942537691501553,1
1785942537791219464,1
1785942537893727883,1
1785942538007750285,1
1785942538091572572,1
1785942538191091948,1
