collided,completed,episode,episode_length,hitch_angle_variance,jackknifed,label,max_abs_cte_tractor,max_abs_cte_trailer,max_abs_hitch_angle,max_inference_ms,max_progress,mean_abs_cte_tractor,mean_abs_cte_trailer,mean_abs_heading_err_tractor,mean_abs_heading_err_trailer,mean_abs_hitch_angle,mean_inference_ms,mean_min_lidar,min_clearance_m,p95_inference_ms,rms_cte_tractor,rms_cte_trailer,speed_variance,steering_rate_rms,steering_rate_variance,total_reward,truncated
False,True,1,199,0.017735388509199687,False,reverse/lidar_24/guided,1.9213380786196155,2.2419869136714565,0.23993449786078802,0.4975060001015663,1.0,0.7844306087531927,0.9893629720844944,3.1307524947264147,3.1316333598046064,0.11706008836773102,0.19978685384960237,0.26262562838032016,nan,0.20694700651802123,0.9611681808374971,1.1938644394033282,0.36627724008181534,0.10329797842168893,0.010666699700877752,529.579970015591,False
True,False,2,42,0.07991737407166673,False,reverse/lidar_24/guided,1.3638571276688731,4.446434149318088,0.7731026362697211,0.5139849963597953,0.34836124337360275,0.7918897909190077,2.800965893614612,3.177945036494358,3.4825881357246002,0.2127948084854801,0.2048604035822098,0.1435714281563248,nan,0.20106200463487767,0.8921533504563287,3.0247981585061576,1.580441295768483,0.24770969501950862,0.05859161074076875,-523.7082817549073,False
True,False,3,42,0.08736453162863407,False,reverse/lidar_24/guided,1.453430713669785,4.535499401167412,0.8036080673801873,0.5125960014993325,0.35262287227965133,0.8261889106825887,2.792985636268382,3.1745069635496836,3.485921068867358,0.22307023818874733,0.20549478531826199,0.14494047517932596,nan,0.2045779998297803,0.9338860822070754,3.0202567720766016,1.6214418535510864,0.24843166794902088,0.058951758524643114,-520.79378480915,False
False,True,4,195,0.01714498980100438,False,reverse/lidar_24/guided,2.237928218263996,1.9801412516162156,0.23751953933856784,0.527374999364838,1.0,1.056059932233021,1.0286089979926794,3.1287670610354685,3.126071578328272,0.11206018369329807,0.2017931128368498,0.2592948711071259,nan,0.20539230026770383,1.2504465613965876,1.2025417498829392,0.3819107585900021,0.10366034684364778,0.010745218019795517,517.1913615136243,False
False,True,5,194,0.0019160666983254226,False,reverse/lidar_24/guided,1.5456259226846287,1.6654707629452323,0.13311232789408178,0.512806000187993,1.0,1.1586285084892793,1.3008774545186108,3.123178646963762,3.1208325845220757,0.02914981842943801,0.19911189636181964,0.2405670116242674,nan,0.20225750195095316,1.2253290726151016,1.3485054556876683,0.3771899870177541,0.0532041537430319,0.0028304848154417053,521.0457050879702,False
False,True,6,199,0.02270133738346424,False,reverse/lidar_24/guided,2.102043250108337,2.0480831784573468,0.24690353010084776,0.5074150103610009,1.0,0.7530647925030359,0.9479330464124129,3.1302604323079843,3.1342944901521625,0.13277602224938623,0.20306332695857157,0.26365577934974405,nan,0.21055000834167004,0.9330604095277172,1.1209814454350846,0.3663186005234575,0.10785559045499443,0.011617631725647021,520.9093922494021,False
False,True,7,196,0.007803333052824113,False,reverse/lidar_24/guided,2.0106602213636244,2.078896027326182,0.23208156306707517,0.4741059965454042,1.0,1.1439087782389972,1.2641625675621482,3.1308288135854703,3.128639276783771,0.07071364333231499,0.19820228593818348,0.2451658155388978,nan,0.20190374925732613,1.2423205910208726,1.3505455838381712,0.3726997817183764,0.04812508782945144,0.002315167247955241,518.0132314996428,False
False,True,8,195,0.0008093174313261043,False,reverse/lidar_24/guided,1.761578538962663,1.8480600683631452,0.07185748510793433,0.506466007209383,1.0,1.2242847608583105,1.384462045274167,3.121981679171333,3.1195580479254845,0.025686516090108292,0.1985651375248264,0.23558974403601426,nan,0.20733329729409883,1.3172033213665721,1.445871907927139,0.37474990738027136,0.05212726750589338,0.0027169655605532536,512.2574228580744,False
False,True,9,197,0.00969495260354072,False,reverse/lidar_24/guided,2.1001631416597917,1.911214577484369,0.2029632372043224,0.4981660022167489,1.0,0.7778311661014121,0.963433308279803,3.130168439127586,3.1338428655970234,0.0850503519885105,0.19799324860831788,0.26200507566105896,nan,0.20283280173316598,0.8894294469753828,1.0572135927392385,0.37051497211910245,0.09825937561444628,0.009648651752705028,510.29810502734233,False
False,True,10,198,0.009790957770944905,False,reverse/lidar_24/guided,2.0274914779727924,1.9283742562749004,0.15557689378067163,0.5146159965079278,1.0,1.075776520366345,1.1675336176556292,3.124386722130762,3.1298569991433145,0.08852725858497541,0.19833237463972916,0.25036616164325465,nan,0.2013330056797713,1.275914306886426,1.273656282349566,0.3688109557177873,0.047257708387358655,0.0022260712613196964,515.3449179423571,False
False,True,11,196,0.005686633198662662,False,reverse/lidar_24/guided,1.7550209248643092,1.7328171162992603,0.16428253453085384,0.5067159945610911,1.0,1.0323352128520105,1.1136238985019187,3.1276050426508206,3.1264652029772475,0.058620241073378467,0.1980076321698868,0.25239795955772304,nan,0.20420549481059425,1.1470056821572407,1.2201037922318836,0.3724260716756241,0.09816008315054126,0.009635366205556902,497.89271377338144,False
False,True,12,203,0.029182095769302353,False,reverse/lidar_24/guided,2.529401918719832,2.4904994886545593,0.30733757860644006,0.5237959994701669,1.0,1.251978004525476,1.3732568968149408,3.12429875910211,3.123298211091456,0.14324182052542897,0.20152668519119912,0.23674876789741328,nan,0.20590999629348516,1.4691396033283084,1.5384788303079409,0.3585165105779083,0.07445239380566686,0.005542593323770239,505.50287462273593,False
False,True,13,201,0.0321611608154629,False,reverse/lidar_24/guided,2.4394391524992973,2.8354528063099274,0.31196543596572823,0.5108359910082072,1.0,1.3522111544098745,1.456748363071056,3.1218326384926205,3.1203324106190373,0.15267764338209602,0.20160694426766582,0.23185323371519498,nan,0.20575799862854183,1.5439966522924522,1.6385399837208845,0.361298155153106,0.10388732330389275,0.01079224871406838,486.16889192061933,False
