collided,completed,episode,episode_length,hitch_angle_variance,jackknifed,label,max_abs_cte_tractor,max_abs_cte_trailer,max_abs_hitch_angle,max_inference_ms,max_progress,mean_abs_cte_tractor,mean_abs_cte_trailer,mean_abs_heading_err_tractor,mean_abs_heading_err_trailer,mean_abs_hitch_angle,mean_inference_ms,mean_min_lidar,min_clearance_m,p95_inference_ms,rms_cte_tractor,rms_cte_trailer,speed_variance,steering_rate_rms,steering_rate_variance,total_reward,truncated
True,False,1,18,0.07613905358955794,False,reverse/bev_scaled_cnn/dense,2.850062820006601,0.9704047506473903,0.8499574869848776,0.9912319947034121,0.24350215233210928,0.9355473010460431,0.46953892544011516,3.3633608740184084,2.971336522445073,0.276927706414954,0.9411424446928626,nan,nan,0.9646193459047936,1.2747195667740483,0.5311289402002808,6.754796378290856,0.4363323152065277,0.0,-623.6066980361938,False
True,False,2,17,0.06814703517221456,False,reverse/bev_scaled_cnn/dense,2.688960896254601,1.782902989430516,0.804319838302546,1.0055220045614988,0.24351465669934008,0.8739463435947152,0.8052032118205266,3.351432098331757,3.110181603452739,0.25864856457913704,0.9543852938804775,nan,nan,0.9777548082638532,1.1965146318589561,0.9617551230438897,7.42558423872623,0.4363323152065277,0.0,-620.1141238212585,False
True,False,3,17,0.07557831241948057,False,reverse/bev_scaled_cnn/dense,2.8092663848255928,1.4612828011464547,0.8473405398640708,0.9864619933068752,0.24419213303423984,0.9159291502639991,0.6383221446494258,3.353298335419101,3.0687783312547365,0.27219371572755463,0.9448299995924839,nan,nan,0.9695900022052228,1.2557406634071964,0.7723263879381517,7.734965914305957,0.4363323152065277,0.0,-619.8278203010559,False
True,False,4,16,0.0636938149140926,False,reverse/bev_scaled_cnn/dense,2.5950726779164603,2.162016605389566,0.7773714327393804,0.999073003185913,0.24155376748980953,0.8336083112043399,0.9674300250664369,3.340576942649957,3.1713475420455537,0.24671592823768343,0.9466405635976116,nan,nan,0.981065499217948,1.1484883761862597,1.1576619104769623,8.398097499879913,0.4363323152065277,0.0,-614.9554781913757,False
True,False,5,17,0.08911956460256992,False,reverse/bev_scaled_cnn/dense,3.0634265130357226,0.6337193111602997,0.9205724480627531,0.9669919963926077,0.24725919653109085,0.9692269620490501,0.41563276738989996,3.3550457804105953,2.9385637083379152,0.29521250119396913,0.9467212948948145,nan,nan,0.9614968090318143,1.345209800974515,0.43789554741808967,8.265709915974519,0.4363323152065277,0.0,-619.2767262458801,False
True,False,6,16,0.07333367382202485,False,reverse/bev_scaled_cnn/dense,2.836566526008633,2.3001118605022812,0.8344692541203984,0.978912998107262,0.24444947124906563,0.9012173582881293,1.0610779303764397,3.3553906941682192,3.1808941339095114,0.2644587786561442,0.9471286230109399,nan,nan,0.9704829972179141,1.250991163330058,1.2603788735509478,8.897923094319488,0.4363323152065277,0.0,-622.9933514595032,False
True,False,7,16,0.07769192070776268,False,reverse/bev_scaled_cnn/dense,2.978286909784488,2.7843784114313164,0.8590399932709998,1.0041429923148826,0.24503210482564033,0.9457185297435785,1.3415160950601848,3.3663363040380103,3.2191876586423485,0.27208288742851694,0.9451531241211342,nan,nan,0.9675729997979943,1.3146411395064708,1.5696951506662677,9.114332457553799,0.4363323152065277,0.0,-635.277144908905,False
True,False,8,15,0.061376330839427375,False,reverse/bev_scaled_cnn/dense,2.609113097361594,2.0026589904482273,0.7622723833221352,0.9480829903623089,0.24684241931589332,0.8362427703675462,0.9502230369856571,3.341944084856262,3.1406015953735564,0.2387821503281881,0.9392524671663219,nan,nan,0.9479296961217187,1.1560422904533334,1.1152142491939827,9.75656839042021,0.4363323152065277,0.0,-606.2608938217163,False
True,False,9,15,0.06430171791730116,False,reverse/bev_scaled_cnn/dense,2.6423030611491276,2.062325606805179,0.780319077794049,0.9652720036683604,0.24558608365055903,0.8439967232849594,0.9392873614321842,3.3389946667703727,3.1572120446866454,0.2443186747195434,0.933977733560217,nan,nan,0.954310706583783,1.1655039537603713,1.1207707660085644,9.951807596539352,0.4363323152065277,0.0,-607.2931566238403,False
True,False,10,15,0.06700844164586334,False,reverse/bev_scaled_cnn/dense,2.7458074109482657,1.8578853502419468,0.796654207440286,1.010201987810433,0.24819225957720392,0.8721898013565098,0.8563840759695126,3.346719497597993,3.1136865943802396,0.24932620670281874,0.9518456014726931,nan,nan,0.9980849994462915,1.2085903882191664,1.0147754959033586,10.129048843213358,0.4363323152065277,0.0,-606.8150172233582,False
True,False,11,15,0.06950478322107795,False,reverse/bev_scaled_cnn/dense,2.692317297827482,0.630069260880787,0.8114289580404157,0.9790820040507242,0.24850241888430102,0.8537486527092414,0.4204323426437823,3.326873754910964,2.946606991741746,0.2538524274955843,0.9493476012721658,nan,nan,0.972313700185623,1.1807531976758225,0.44340693705265555,10.289787366594235,0.4363323152065277,0.0,-595.016815662384,False
True,False,12,15,0.07180059957757039,False,reverse/bev_scaled_cnn/dense,2.8003521775426785,1.3720733560595284,0.824783573138482,0.9837030083872378,0.2479500413349269,0.883947610092086,0.5668449732371222,3.3385094019951054,3.06319098111117,0.2579413190877773,0.9449304644173632,nan,nan,0.9780329957720824,1.226828711572339,0.6871173491448603,10.43542839384369,0.4363323152065277,0.0,-602.3093023300171,False
True,False,13,15,0.07390676502119645,False,reverse/bev_scaled_cnn/dense,2.8581000064257913,1.0026950713245792,0.836847584162705,1.0090930009027943,0.2494185678609191,0.9002332786463959,0.46733990045774565,3.339426056612034,3.0147411465265463,0.2616333183276664,0.9510589317263415,nan,nan,0.9906060047796927,1.2494476681942135,0.531618658163825,10.567284637159535,0.4363323152065277,0.0,-600.7066497802734,False
True,False,14,15,0.07583472833093273,False,reverse/bev_scaled_cnn/dense,3.0039892928841296,2.5669032989087746,0.8477401945805734,0.9809129987843335,0.24864572667680396,0.942525800112298,1.2256876664422776,3.3607910296738917,3.1969392388387385,0.2649654987702064,0.9509244662088653,nan,nan,0.9746619980433024,1.313789426401093,1.4363402842884732,10.686576250953097,0.4363323152065277,0.0,-622.5995717048645,False
True,False,15,15,0.07759616718757006,False,reverse/bev_scaled_cnn/dense,3.0464345923883043,2.635581974137003,0.8575707671391783,0.9869630011962727,0.24829489622568296,0.9508959236491795,1.2547684093558742,3.361874997562714,3.2088820314511657,0.2679717689898961,0.9481611341470852,nan,nan,0.9758890024386346,1.327857581931234,1.473738336696682,10.794432581692949,0.4363323152065277,0.0,-624.4225468635559,False
True,False,16,15,0.07920272352782338,False,reverse/bev_scaled_cnn/dense,2.928489716946935,0.5844348579797537,0.8664393751507924,1.0198219970334321,0.2507031789918859,0.9248202844916676,0.37649028305345483,3.3405873306722174,2.952399682761284,0.2706830788321993,0.9526456677122042,nan,nan,0.9822887033806182,1.2850542286638955,0.4054680938602445,10.89189518815404,0.4363323152065277,0.0,-600.740963935852,False
True,False,17,15,0.08066580536415976,False,reverse/bev_scaled_cnn/dense,2.9590366717879055,1.2748573168657404,0.8744373883247012,0.9698030044091865,0.2485675030197878,0.9304838905610715,0.564673683960638,3.343359381055104,3.0602424954061545,0.27312762726770273,0.9375211326793457,nan,nan,0.9674509987235069,1.2950145643403537,0.6561832581095256,10.979921727698986,0.4363323152065277,0.0,-605.6676526069641,False
True,False,18,15,0.08199644256816253,False,reverse/bev_scaled_cnn/dense,2.979875268715865,1.4506802790034459,0.8816480712112784,0.9828629990806803,0.2462908443574568,0.9351664200828321,0.6069738333997458,3.3428868255521538,3.077876967255263,0.2753310672345918,0.9482976660365239,nan,nan,0.9757790001458488,1.3017748479829943,0.728549489719701,11.059390397762972,0.4363323152065277,0.0,-607.4949355125427,False
True,False,19,14,0.060593780786694286,False,reverse/bev_scaled_cnn/dense,2.65880750900602,2.5433211868159096,0.7557934026282678,0.9668429993325844,0.24878105257270844,0.8387240692501232,1.243715471804339,3.341690350178239,3.2072465926787284,0.2336859560506379,0.9477346434973047,nan,nan,0.9650490064814221,1.1663729943676313,1.4394677839026921,11.66130429509786,0.4363323152065277,0.0,-606.6355834007263,False
True,False,20,14,0.061683785233443596,False,reverse/bev_scaled_cnn/dense,2.661470193476139,3.011390855075319,0.7625897821054566,0.9592329879524186,0.2448918476692743,0.8392718062941696,1.4478412153809666,3.340246132192071,3.2729753618266075,0.23574133907888975,0.9447551430119867,nan,nan,0.9592258466000203,1.1667593694162688,1.6916882257845383,11.754410976755892,0.4363323152065277,0.0,-614.795648097992,False
True,False,21,15,0.08609345571406991,False,reverse/bev_scaled_cnn/dense,3.000050488775481,0.6485723635592565,0.9034860792419197,1.0400219907751307,0.2508411910591961,0.9457533230928803,0.4157404152651979,3.3385303620916784,2.9482297140213474,0.28200185552078627,0.9458443334248537,nan,nan,0.9874876908725126,1.320374955120017,0.4440362091712178,11.300694635483103,0.4363323152065277,0.0,-603.1644978523254,False
True,False,22,14,0.06328061596560818,False,reverse/bev_scaled_cnn/dense,2.756197120458635,2.6746091895903805,0.7724388149533747,1.007202998152934,0.24968304363611796,0.8617395624271541,1.3324147478865445,3.3481986160861794,3.2067011597919843,0.23871863994426734,0.9571301416144706,nan,nan,1.0008193479734473,1.2037569982797038,1.5303531128211074,11.889560087215857,0.4363323152065277,0.0,-610.6324367523193,False
True,False,23,15,0.08811514508478059,False,reverse/bev_scaled_cnn/dense,3.054910770228856,0.9180792985179339,0.9140684171549345,0.9766430011950433,0.25113700734913125,0.968395194638599,0.7686985261404712,3.3401407032749906,2.8023649770661447,0.2852332031730961,0.9498543329148864,nan,nan,0.9742139969603159,1.34835926527977,0.7749256416686352,11.417970385513199,0.4363323152065277,0.0,-604.7116107940674,False
True,False,24,14,0.06460314784226538,False,reverse/bev_scaled_cnn/dense,2.685195898950549,1.6360424054215206,0.7805022625898355,0.972392997937277,0.24872414833813317,0.83642174664463,0.6859332938667667,3.328822200988182,3.11000553672464,0.24115507794078023,0.9413651454711466,nan,nan,0.9670500083302613,1.1665157110944908,0.8317267174496862,12.000403971360416,0.4363323152065277,0.0,-594.5158596038818,False
True,False,25,14,0.06535597858964105,False,reverse/bev_scaled_cnn/dense,2.669342202797247,0.8412677096057715,0.7850553771871285,1.017182003124617,0.25019710367585013,0.8339848729315938,0.4156765496287597,3.3236402722311382,3.0106077405666283,0.24253041692721725,0.9592149279861977,nan,nan,0.9962136493413709,1.162310135145074,0.4632481827802636,12.063071604539902,0.4363323152065277,0.0,-588.8741517066956,False
True,False,26,14,0.06604387672030068,False,reverse/bev_scaled_cnn/dense,2.7160483867199505,0.9221843504793198,0.789192871427634,0.9767330047907308,0.2506175667111051,0.8470404547556986,0.43669648658136956,3.3286735161290375,3.016087852965902,0.24377995221690993,0.9427874288771169,nan,nan,0.969842999620596,1.182140251031593,0.49974487024119046,12.12006794511477,0.4363323152065277,0.0,-590.1150913238525,False
True,False,27,14,0.06667201147259418,False,reverse/bev_scaled_cnn/dense,2.7649359280400794,2.865932712814796,0.7929520925817446,0.9564639913151041,0.2433494849998186,0.8632285991073025,1.3311498525465464,3.3405206074647844,3.2686691492436943,0.2449150373334889,0.9375552139577589,nan,nan,0.9559433441609144,1.2044386182100084,1.5812542920724981,12.171894016749066,0.4363323152065277,0.0,-613.0322041511536,False
True,False,28,14,0.0672452204078778,False,reverse/bev_scaled_cnn/dense,2.7464035262150785,1.4909187680759979,0.7963671410730147,0.9935230045812204,0.24996519679407803,0.8541411507263733,0.6492521221487396,3.3319674134812294,3.081808460855002,0.24594602925630674,0.9356930001688722,nan,nan,0.972891353740124,1.1942261421743985,0.7727313580132908,12.219008795854807,0.4363323152065277,0.0,-594.8045816421509,False
True,False,29,14,0.0677680148513403,False,reverse/bev_scaled_cnn/dense,2.873678051836342,2.4627971014116308,0.7994691321342442,0.969272994552739,0.2506886922619489,0.8872932897920037,1.1918002804981391,3.3488743028990107,3.174926650939284,0.24688237066501065,0.9377681458967605,nan,nan,0.9660035037086345,1.246333141516753,1.3769184414908353,12.2618323288835,0.4363323152065277,0.0,-608.7455220222473,False
True,False,30,14,0.06824458909679751,False,reverse/bev_scaled_cnn/dense,2.8806372180574833,2.045022556093631,0.8022864404360521,0.9599429904483259,0.2510899253066557,0.8914887583169249,0.9815587911769565,3.3485400266822225,3.114916783444383,0.2477326664028114,0.9328925713946644,nan,nan,0.9587664928403683,1.251097028355658,1.127517688585213,12.300748698951699,0.4363323152065277,0.0,-603.3197455406189,False
