t_ns,v0,v1
1785948392651854379,-0.4363323152065277,-1.0
1785948392753136629,-0.4363323152065277,-1.0
1785948392852769678,-0.4363323152065277,-1.0
1785948392954008535,-0.4363323152065277,-1.0
1785948393052521710,-0.4363323152065277,-1.0
1785948393153621395,-0.4363323152065277,-1.0
1785948393252788894,-0.4363323152065277,-1.0
1785948393359549708,-0.4363323152065277,-1.0
1785948393456061864,-0.4363323152065277,-1.0
1785948393552281083,-0.4363323152065277,-1.0
1785948393657964040,-0.4363323152065277,-1.0
1785948393753763823,-0.4363323152065277,-1.0
1785948393853557293,-0.4363323152065277,-1.0
1785948393956391013,-0.4363323152065277,-1.0
1785948394061218201,-0.4363323152065277,-1.0
1785948394152914342,-0.4363323152065277,-1.0
1785948394254253426,-0.4363323152065277,-1.0
1785948394352971599,-0.4363323152065277,-1.0
1785948394452443268,-0.4363323152065277,-1.0
1785948394554471876,-0.4363323152065277,-1.0
1785948394657713257,-0.4363323152065277,-1.0
1785948394760271513,-0.4363323152065277,-1.0
1785948394853752730,-0.4363323152065277,-1.0
1785948394954872128,-0.4363323152065277,-1.0
1785948395054700031,-0.4363323152065277,-1.0
1785948395155248883,-0.4363323152065277,-1.0
1785948395253535364,-0.4363323152065277,-1.0
1785948395354509285,-0.4363323152065277,-1.0
1785948395458514208,-0.4363323152065277,-1.0
1785948395555327109,-0.4363323152065277,-1.0
1785948395653803164,-0.4363323152065277,-1.0
1785948395769190250,-0.4363323152065277,-1.0
1785948395856563446,-0.4363323152065277,-1.0
1785948395953645411,-0.4363323152065277,-1.0
1785948396053544228,-0.4363323152065277,-1.0
1785948396158616639,-0.4363323152065277,-1.0
1785948396255508710,-0.4363323152065277,-1.0
1785948396355482697,-0.4363323152065277,-1.0
1785948396459299295,-0.4363323152065277,-1.0
1785948396555921470,-0.4363323152065277,-1.0
1785948396655005735,-0.4363323152065277,-1.0
1785948396753892394,-0.34964752197265625,-1.0
1785948396858107211,-0.4363323152065277,-1.0
1785948396957556063,-0.4363323152065277,-1.0
1785948397053706064,-0.4363323152065277,-1.0
1785948397156609835,-0.4301445186138153,-1.0
1785948397271442761,-0.4363323152065277,-1.0
1785948397354916192,-0.4363323152065277,-1.0
1785948397459782197,-0.4363323152065277,-1.0
1785948397554215923,-0.4363323152065277,-1.0
1785948397654015729,-0.4363323152065277,-1.0
1785948397753524230,-0.4363323152065277,-1.0
1785948397859297206,-0.13960108160972595,-1.0
1785948397957701803,0.14590705931186676,-1.0
1785948398054029185,-0.4363323152065277,-1.0
1785948398153275023,0.27980393171310425,-1.0
1785948398256047685,0.4363323152065277,-1.0
1785948398354863174,-0.4363323152065277,-1.0
1785948398455251350,0.4363323152065277,-1.0
1785948398553209821,-0.3677326440811157,-1.0
1785948398653397286,-0.19561363756656647,-1.0
1785948398755276834,-0.12963205575942993,-1.0
1785948398855387209,0.4363323152065277,-1.0
1785948398962360893,0.4363323152065277,-1.0
1785948399054010760,0.4270000159740448,-1.0
1785948399153915625,0.4363323152065277,-1.0
1785948399257122797,0.4363323152065277,-1.0
1785948399353946258,0.4363323152065277,-1.0
1785948399453028475,0.4363323152065277,-1.0
1785948399552501583,0.4363323152065277,-1.0
1785948399656418728,0.4363323152065277,-1.0
1785948399753962851,0.4363323152065277,-1.0
1785948399853569179,0.4363323152065277,-1.0
1785948399952834697,0.4363323152065277,-1.0
1785948400052713097,0.4363323152065277,-1.0
1785948400158495514,0.4363323152065277,-1.0
1785948400251749044,0.4363323152065277,-1.0
1785948400351535698,0.4363323152065277,-1.0
1785948400451271438,0.4363323152065277,-1.0
1785948400553928929,0.4363323152065277,-1.0
1785948400650985870,0.4363323152065277,-1.0
1785948400751832875,0.4363323152065277,-1.0
1785948400856843588,0.4363323152065277,-1.0
1785948400953013686,0.4363323152065277,-1.0
1785948401050912443,0.4363323152065277,-1.0
1785948401151596500,0.4363323152065277,-1.0
1785948401255439306,0.4363323152065277,-1.0
1785948401352560920,0.4363323152065277,-1.0
1785948401452495034,0.4363323152065277,-1.0
1785948401554462329,0.4363323152065277,-1.0
1785948401652744874,0.4363323152065277,-1.0
1785948401753411905,0.4363323152065277,-1.0
1785948401854773774,0.4363323152065277,-1.0
1785948401953464587,0.4363323152065277,-1.0
1785948402058908497,0.4363323152065277,-1.0
1785948402155104868,0.4363323152065277,-1.0
1785948402252710464,0.4363323152065277,-1.0
1785948402358029699,0.4363323152065277,-1.0
1785948402453893291,0.4363323152065277,-1.0
1785948402553275933,0.4363323152065277,-1.0
1785948402653999959,0.4363323152065277,-1.0
1785948402756964627,0.4363323152065277,-1.0
1785948402855858358,0.4363323152065277,-1.0
1785948402958355748,0.4363323152065277,-1.0
1785948403063161943,0.4363323152065277,-1.0
1785948403171174826,0.4363323152065277,-1.0
1785948403256924357,0.4363323152065277,-1.0
1785948403354568195,0.4363323152065277,-1.0
1785948403485243481,0.4363323152065277,-1.0
1785948403555103291,0.4363323152065277,-1.0
1785948403654658994,0.4363323152065277,-1.0
1785948403759992501,0.4363323152065277,-1.0
1785948403855485810,0.4363323152065277,-1.0
1785948403954991016,0.4363323152065277,-1.0
1785948404061798166,0.4363323152065277,-1.0
1785948404154403454,0.4363323152065277,-1.0
1785948404253624651,0.4363323152065277,-1.0
1785948404354654413,0.4363323152065277,-1.0
1785948404455743218,0.4363323152065277,-1.0
1785948404554052355,0.4363323152065277,-1.0
1785948404654810334,0.4363323152065277,-1.0
1785948404759828695,0.4363323152065277,-1.0
1785948404854839207,0.4363323152065277,-1.0
1785948404953891118,0.4363323152065277,-1.0
1785948405054429538,0.4363323152065277,-1.0
1785948405162614778,0.4363323152065277,-1.0
1785948405254490892,0.4363323152065277,-1.0
1785948405353992801,0.4363323152065277,-1.0
1785948405453514935,0.4363323152065277,-1.0
1785948405556957569,0.4363323152065277,-1.0
1785948405656125261,0.4363323152065277,-1.0
1785948405755323033,0.4363323152065277,-1.0
1785948405853596457,0.4363323152065277,-1.0
1785948405953676752,0.4363323152065277,-1.0
1785948406054343655,0.4363323152065277,-1.0
1785948406154865979,0.4363323152065277,-1.0
1785948406253530711,0.4363323152065277,-1.0
1785948406354301874,0.4363323152065277,-1.0
1785948406457053576,0.4363323152065277,-1.0
1785948406553514754,0.4363323152065277,-1.0
1785948406653689164,0.4363323152065277,-1.0
1785948406755324736,0.4363323152065277,-1.0
1785948406854002429,0.4363323152065277,-1.0
1785948406952723163,0.4363323152065277,-1.0
1785948407052339251,0.4363323152065277,-1.0
1785948407153636702,0.4363323152065277,-1.0
1785948407254096752,0.4363323152065277,-1.0
1785948407362316328,0.4363323152065277,-1.0
1785948407451509898,0.4363323152065277,-1.0
1785948407551027520,0.22208768129348755,-1.0
1785948407652906300,0.40277519822120667,-1.0
1785948407752601143,-0.017568834125995636,-1.0
1785948407850486236,-0.12075237184762955,-1.0
1785948407952160210,-0.03769775480031967,-1.0
1785948408050656841,-0.4363323152065277,-1.0
1785948408149531531,-0.4363323152065277,-1.0
1785948408247772827,-0.4363323152065277,-1.0
1785948408348152426,-0.34254544973373413,-1.0
1785948408452092035,-0.4363323152065277,-1.0
1785948408550097196,-0.4363323152065277,-1.0
1785948408648210488,-0.4363323152065277,-1.0
1785948408748068759,-0.4363323152065277,-1.0
1785948408852330426,-0.4363323152065277,-1.0
1785948408947641554,-0.4363323152065277,-1.0
1785948409050627631,-0.4363323152065277,-1.0
1785948409148094792,-0.4363323152065277,-1.0
1785948409249702332,-0.403548926115036,-1.0
