t_ns,hitch_angle,hitch_rate
1785948386603826950,-0.4178428649902344,0.0
1785948386729651308,-0.4308808445930481,0.0
1785948386873553548,-0.43064311146736145,0.0
1785948387024014031,-0.428354412317276,0.0
1785948387150995831,-0.41943225264549255,0.0
1785948387298203930,-0.40866711735725403,0.0
1785948387430787977,-0.3873548209667206,0.0
1785948387568876956,-0.3728829324245453,0.0
1785948387717573003,-0.35902565717697144,0.0
1785948387850434402,-0.32433977723121643,0.0
1785948387994453926,-0.31362807750701904,0.0
1785948388120010468,-0.29870331287384033,0.0
1785948388263655452,-0.2622077763080597,0.0
1785948388412851098,-0.24887357652187347,0.0
1785948388538361974,-0.2093466818332672,0.0
1785948388685552505,-0.1895950883626938,0.0
1785948388826211640,-0.1757831871509552,0.0
1785948389001597475,-0.140848770737648,0.0
1785948389151349393,-0.10423155128955841,0.0
1785948389277267097,-0.08765260130167007,0.0
1785948389424505277,-0.07515086978673935,0.0
1785948389557320435,-0.041651710867881775,0.0
1785948389720953631,-0.02810157835483551,0.0
1785948389893650041,-0.000987325212918222,0.0
1785948390030420645,0.01371428556740284,0.0
1785948390177388033,0.04621533676981926,0.0
1785948390301505395,0.059603333473205566,0.0
1785948390463703445,0.09047418087720871,0.0
1785948390612154301,0.11307921260595322,0.0
1785948390769552207,0.15280866622924805,0.0
1785948390922279734,0.1668531745672226,0.0
1785948391051577571,0.20925024151802063,0.0
1785948391197889323,0.23236770927906036,0.0
1785948391321993149,0.2777709364891052,0.0
1785948391465374094,0.3000112771987915,0.0
1785948391610961057,0.32119160890579224,0.0
1785948391732890546,0.3637263774871826,0.0
1785948391881188021,0.37500107288360596,0.0
1785948392008226495,0.394745796918869,0.0
1785948392151693170,0.44186586141586304,0.0
1785948392300518821,0.45983681082725525,0.0
1785948392424152553,0.49741119146347046,0.0
1785948392570967872,0.505606472492218,0.0
1785948392694528354,0.5170969367027283,0.0
1785948392839012308,0.5242973566055298,0.0
1785948392986955021,0.5317279696464539,0.0
1785948393116419583,0.5369245409965515,0.0
1785948393265489401,0.5366173982620239,0.0
1785948393397605178,0.5315262079238892,0.0
1785948393545079844,0.5219345688819885,0.0
1785948393669755912,0.5029868483543396,0.0
1785948393808919899,0.4854971468448639,0.0
1785948393954299911,0.4624023139476776,0.0
1785948394076532610,0.44897910952568054,0.0
1785948394221118838,0.4329022467136383,0.0
1785948394343881568,0.4074810743331909,0.0
1785948394484309465,0.3954215943813324,0.0
1785948394630378906,0.38509687781333923,0.0
1785948394755191777,0.35284423828125,0.0
1785948394899858968,0.3435730040073395,0.0
1785948395028449488,0.3218287229537964,0.0
1785948395176759380,0.3089649975299835,0.0
1785948395327898348,0.291046142578125,0.0
1785948395454642317,0.259147584438324,0.0
1785948395603231257,0.24750658869743347,0.0
1785948395730327044,0.21264126896858215,0.0
