t_ns,steer_angle_cmd,steer_rate_cmd,vel_cmd,accel_cmd
1785945590346692142,0.0,0.11166021972894669,0.0,0.0
1785945590445450395,0.0,0.11158397048711777,0.0,0.0
1785945590546942713,0.0,0.11158397048711777,0.0,0.0
1785945590645030546,0.0,0.11156975477933884,0.0,0.0
1785945590747786679,0.0,0.11156975477933884,0.0,0.0
1785945590845684522,0.0,0.11118995398283005,0.0,0.0
1785945590945134347,0.0,0.11118995398283005,0.0,0.0
1785945591045507880,0.0,0.11118489503860474,0.0,0.0
1785945591147544823,0.0,0.11118489503860474,0.0,0.0
1785945591252198293,0.0,0.11093513667583466,0.0,0.0
1785945591345045137,0.0,0.11075732856988907,0.0,0.0
1785945591446726805,0.0,0.11067663133144379,0.0,0.0
1785945591548481947,0.0,0.11061981320381165,0.0,0.0
1785945591645701178,0.0,0.11082325130701065,0.0,0.0
1785945591745591465,0.0,0.11083336919546127,0.0,0.0
1785945591848351661,0.0,0.11083336919546127,0.0,0.0
1785945591945726577,0.0,0.11143575608730316,0.0,0.0
1785945592046702496,0.0,0.11143575608730316,0.0,0.0
1785945592145313225,0.0,0.11141833662986755,0.0,0.0
1785945592245514753,0.0,0.11141833662986755,0.0,0.0
1785945592345524147,0.0,0.11198142170906067,0.0,0.0
1785945592445583367,0.0,0.11224736273288727,0.0,0.0
1785945592546359984,0.0,0.11213658004999161,0.0,0.0
1785945592645435494,0.0,0.11210472136735916,0.0,0.0
1785945592746856035,0.0,0.11210472136735916,0.0,0.0
1785945592846497770,0.0,0.11165498942136765,0.0,0.0
1785945592945247414,0.0,0.11165498942136765,0.0,0.0
1785945593045909500,0.0,0.11153409630060196,0.0,0.0
1785945593145394431,0.0,0.11143755912780762,0.0,0.0
1785945593247665141,0.0,0.11143755912780762,0.0,0.0
1785945593345889394,0.0,0.11174899339675903,0.0,0.0
1785945593450231462,0.0,0.11174899339675903,0.0,0.0
1785945593546642572,0.0,0.11174899339675903,0.0,0.0
1785945593645675489,0.0,0.11190829426050186,0.0,0.0
1785945593745913114,0.0,0.11190829426050186,0.0,0.0
1785945593845803081,0.0,0.11235692352056503,0.0,0.0
1785945593945272555,0.0,0.11235692352056503,0.0,0.0
1785945594046422048,0.0,0.11253207176923752,0.0,0.0
1785945594237550106,0.04363323003053665,0.4363323152065277,0.0,0.0
1785945594251427193,0.0872664600610733,0.4363323152065277,0.0,0.0
1785945594347251182,0.13089969754219055,0.4363323152065277,0.0,0.0
1785945594447115292,0.1745329201221466,0.4363323152065277,0.0,0.0
1785945594546350967,0.2151649296283722,0.4063199758529663,0.0,0.0
1785945594648686799,0.24071411788463593,0.2554919123649597,0.0,0.0
1785945594746780904,0.25581520795822144,0.15101094543933868,0.0,0.0
1785945594847174758,0.265266090631485,0.09450893104076385,0.0,0.0
1785945594947306684,0.2741117775440216,0.08845672756433487,0.0,0.0
1785945595047333519,0.2813694477081299,0.0725765973329544,0.0,0.0
1785945595147069113,0.28368449211120605,0.023150470107793808,-0.25,1.0
1785945595246122447,0.2894894480705261,0.058049749583005905,-0.25,1.0
1785945595347115550,0.2935214638710022,0.040320105850696564,-0.25,1.0
1785945595447585822,0.300142377614975,0.06620907783508301,-0.25,0.519798755645752
1785945595547239110,0.3079899251461029,0.07847540825605392,-0.25,-0.026462821289896965
1785945595646149975,0.32802894711494446,0.20039017498493195,-0.25,-0.04485897347331047
1785945595747257322,0.35290297865867615,0.24874041974544525,-0.25,-0.1989913433790207
1785945595845953141,0.3779999911785126,0.4014870524406433,-0.25,-0.11711873859167099
1785945595946845090,0.3779999911785126,0.4363323152065277,-0.25,-0.02620607428252697
1785945596049445090,0.3779999911785126,0.4363323152065277,-0.25,0.00701204314827919
1785945596146240436,0.3779999911785126,0.4363323152065277,-0.25,0.05278598517179489
