t_ns,hitch_angle,hitch_rate
1785945590330001082,0.012792683206498623,0.0
1785945590482205255,0.01528910268098116,0.0
1785945590632381783,0.013169841840863228,0.0
1785945590760733594,0.013571824878454208,0.0
1785945590910263863,0.014819697476923466,0.0
1785945591037632381,0.012474745512008667,0.0
1785945591183746643,0.013600101694464684,0.0
1785945591332128622,0.013223624788224697,0.0
1785945591457798944,0.015866713598370552,0.0
1785945591606545958,0.012450533919036388,0.0
1785945591731775051,0.012644459493458271,0.0
1785945591879405167,0.011888244189321995,0.0
1785945592033370481,0.01270333118736744,0.0
1785945592159189320,0.013624674640595913,0.0
1785945592305335488,0.014975090511143208,0.0
1785945592433617792,0.013486730866134167,0.0
1785945592581990491,0.013508379459381104,0.0
1785945592744069935,0.012283256277441978,0.0
1785945592878450663,0.013026346452534199,0.0
1785945593035376801,0.014447605237364769,0.0
1785945593175041559,0.013444342650473118,0.0
1785945593360655276,0.01386394165456295,0.0
1785945593569829794,0.015170642174780369,0.0
1785945593700130848,0.013440560549497604,0.0
1785945593849473367,0.011670604348182678,0.0
1785945593976281772,0.013610106892883778,0.0
1785945594146737499,0.013030529953539371,0.0
1785945594309578950,0.012748168781399727,0.0
1785945594438056269,0.015554220415651798,0.0
1785945594597730650,0.014016657136380672,0.0
1785945594731589473,0.012996526435017586,0.0
1785945594885940143,0.014714001677930355,0.0
1785945595042179828,0.011769733391702175,0.0
1785945595173630228,0.01587173342704773,0.0
1785945595326643353,0.01508608739823103,0.0
1785945595457807856,0.01365132350474596,0.0
1785945595615231642,0.01093642134219408,0.0
1785945595773189139,0.01699846051633358,0.0
1785945595904990045,0.016930803656578064,0.0
1785945596060990460,0.006040661595761776,0.0
1785945596196315631,-0.013661996461451054,0.0
1785945596355513582,-0.0275894608348608,0.0
1785945596517563873,-0.05145341157913208,0.0
1785945596655501763,-0.07609082013368607,0.0
1785945596817581880,-0.09331562370061874,0.0
1785945596954413465,-0.12352948635816574,0.0
1785945597108877641,-0.1439961940050125,0.0
1785945597268481364,-0.1837024837732315,0.0
1785945597403213942,-0.20543859899044037,0.0
1785945597560267092,-0.2419777512550354,0.0
1785945597693984055,-0.26793667674064636,0.0
1785945597849329154,-0.2858940064907074,0.0
1785945598006202971,-0.33241283893585205,0.0
1785945598138282574,-0.36450397968292236,0.0
1785945598295716599,-0.3781822919845581,0.0
1785945598429322039,-0.3878295421600342,0.0
1785945598580829583,-0.410272479057312,0.0
1785945598738457087,-0.4189381003379822,0.0
1785945598868332015,-0.42272886633872986,0.0
1785945599028743954,-0.42187508940696716,0.0
1785945599158757895,-0.413547158241272,0.0
1785945599313701702,-0.4043092429637909,0.0
1785945599470227252,-0.3814705014228821,0.0
1785945599605832208,-0.3697172701358795,0.0
1785945599761878576,-0.3333319127559662,0.0
1785945599894617302,-0.3230592608451843,0.0
1785945600049448882,-0.3099544048309326,0.0
1785945600209499050,-0.2792878746986389,0.0
1785945600342335635,-0.23992526531219482,0.0
1785945600499394417,-0.22495386004447937,0.0
1785945600632803883,-0.1869039237499237,0.0
1785945600786607336,-0.17135962843894958,0.0
1785945600943434144,-0.15534935891628265,0.0
1785945601076436910,-0.11455924808979034,0.0
1785945601233629616,-0.09631939232349396,0.0
1785945601365032782,-0.06256511807441711,0.0
1785945601519827913,-0.05035509914159775,0.0
1785945601676878855,-0.02098054066300392,0.0
1785945601806828826,-0.006892528384923935,0.0
1785945601961417422,0.025335555896162987,0.0
1785945602094374619,0.037712741643190384,0.0
1785945602247306941,0.05347946658730507,0.0
1785945602402477571,0.09067245572805405,0.0
1785945602529493918,0.1289954036474228,0.0
