t_ns,v0,v1
1785948164953396802,0.07184635102748871,-1.0
1785948165052689681,0.07292734831571579,-1.0
1785948165152826841,0.07292734831571579,-1.0
1785948165254594706,0.07284562289714813,-1.0
1785948165353736124,0.07281311601400375,-1.0
1785948165453993000,0.07381200790405273,-1.0
1785948165553256118,0.07433001697063446,-1.0
1785948165655092177,0.07433001697063446,-1.0
1785948165753493061,0.07572973519563675,-1.0
1785948165853947607,0.07572973519563675,-1.0
1785948165953030527,0.07407928258180618,-1.0
1785948166053759641,0.07407928258180618,-1.0
1785948166153487157,0.07315636426210403,-1.0
1785948166252760707,0.07262882590293884,-1.0
1785948166353909193,0.07333552837371826,-1.0
1785948166454946796,0.07376724481582642,-1.0
1785948166567157884,0.07386145740747452,-1.0
1785948166653159999,0.07390738278627396,-1.0
1785948166753783829,0.07390738278627396,-1.0
1785948166860851820,0.07118337601423264,-1.0
1785948166953289870,0.07118337601423264,-1.0
1785948167053745696,0.0696098655462265,-1.0
1785948167161208354,0.0696098655462265,-1.0
1785948167255554302,0.07059086114168167,-1.0
1785948167353253693,0.07059086114168167,-1.0
1785948167452553292,0.07095500826835632,-1.0
1785948167555586923,0.07116079330444336,-1.0
1785948167660719176,0.0717085525393486,-1.0
1785948167753334095,0.07207052409648895,-1.0
1785948167857476335,0.07207052409648895,-1.0
1785948167953812294,0.07329318672418594,-1.0
1785948168060821306,0.07329318672418594,-1.0
1785948168154883982,0.07329318672418594,-1.0
1785948168252875894,0.07319121062755585,-1.0
1785948168353226788,0.07307137548923492,-1.0
1785948168454072257,0.07255997508764267,-1.0
1785948168553945761,0.07234642654657364,-1.0
1785948168652780803,0.07354539632797241,-1.0
1785948168755078155,0.07429192215204239,-1.0
1785948168937294305,-0.015364187769591808,-1.0
1785948168960281294,-0.0353916734457016,-1.0
1785948169054721740,-0.0023074119817465544,-1.0
1785948169156129018,0.0016257832758128643,-1.0
1785948169256220737,-0.005561401601880789,-1.0
1785948169355615763,-0.004300558939576149,-1.0
1785948169456379598,-0.002983864862471819,-1.0
1785948169554595356,0.022252831608057022,-1.0
1785948169656373653,0.019510922953486443,-1.0
1785948169759843489,0.03597850352525711,-1.0
1785948169857076434,0.03210863098502159,-1.0
1785948169957598182,-0.008791434578597546,-1.0
1785948170061359098,0.044898368418216705,-1.0
1785948170157228003,0.038168057799339294,-1.0
1785948170255590454,-0.02720521204173565,-1.0
1785948170362723342,0.014064581133425236,-1.0
1785948170457839777,-0.00255795381963253,-1.0
1785948170559972612,0.041854217648506165,-1.0
1785948170657163476,0.10235325247049332,-1.0
1785948170755971317,0.1393762230873108,-1.0
1785948170858322751,0.161214679479599,-1.0
1785948170964170961,0.19576112926006317,-1.0
1785948171056451215,0.2010406255722046,-1.0
1785948171158464495,0.1819210946559906,-1.0
1785948171254850119,0.15525899827480316,-1.0
1785948171354354972,0.06977492570877075,-1.0
1785948171459730721,0.032302290201187134,-1.0
1785948171554015258,0.022123415023088455,-1.0
1785948171655626158,0.0026246332563459873,-1.0
1785948171756659825,-0.05362781882286072,-1.0
1785948171854049991,-0.031125245615839958,-1.0
1785948171954947206,0.01079987920820713,-1.0
1785948172059266122,-0.059773318469524384,-1.0
1785948172157344213,-0.007239264436066151,-1.0
1785948172254717899,-0.012331976555287838,-1.0
1785948172354540650,-0.06083368882536888,-1.0
1785948172459387486,-0.0569094754755497,-1.0
1785948172568283211,-0.009228966198861599,-1.0
1785948172654545462,-0.07636246830224991,-1.0
1785948172756013349,-0.08986339718103409,-1.0
1785948172860809912,-0.0038562605623155832,-1.0
1785948172954673317,-0.07643760740756989,-1.0
1785948173053949652,0.011031675152480602,-1.0
1785948173154501864,-0.08778282254934311,-1.0
1785948173257428771,-0.07150894403457642,-1.0
1785948173354243656,-0.18451406061649323,-1.0
1785948173454424146,-0.25882798433303833,-1.0
1785948173554536953,-0.4363323152065277,-1.0
1785948173657670458,-0.37054187059402466,-1.0
1785948173754698438,-0.3595261573791504,-1.0
1785948173855078581,-0.36403366923332214,-1.0
1785948173959962250,-0.28151318430900574,-1.0
1785948174053458445,-0.4085695743560791,-1.0
1785948174154146117,-0.4363323152065277,-1.0
1785948174259857619,-0.4145812392234802,-1.0
1785948174354050218,-0.3186113238334656,-1.0
1785948174453740581,-0.4363323152065277,-1.0
1785948174553816075,-0.4363323152065277,-1.0
1785948174664288487,-0.4363323152065277,-1.0
1785948174755090617,-0.4363323152065277,-1.0
1785948174858826572,-0.4363323152065277,-1.0
1785948174954344939,-0.4363323152065277,-1.0
1785948175055996768,-0.4363323152065277,-1.0
1785948175155013958,-0.4363323152065277,-1.0
1785948175256594842,-0.4363323152065277,-1.0
1785948175355231445,-0.4363323152065277,-1.0
1785948175456876106,-0.4363323152065277,-1.0
1785948175556195162,-0.3316963315010071,-1.0
1785948175655556362,-0.20581623911857605,-1.0
1785948175755271654,-0.307841032743454,-1.0
1785948175854899423,-0.13409727811813354,-1.0
1785948175955360080,0.011085269972682,-1.0
1785948176054602334,-0.03991342708468437,-1.0
1785948176153931694,-0.14563655853271484,-1.0
1785948176257864615,0.17902031540870667,-1.0
1785948176358266487,0.2300197333097458,-1.0
1785948176453960475,0.0545353889465332,-1.0
1785948176553726744,0.16208383440971375,-1.0
1785948176656137379,0.3188116252422333,-1.0
1785948176755213356,0.24540351331233978,-1.0
1785948176855421206,0.11477671563625336,-1.0
1785948176954357530,0.32343050837516785,-1.0
1785948177058695583,0.4363323152065277,-1.0
1785948177156149432,0.3674365282058716,-1.0
1785948177258355837,0.4363323152065277,-1.0
1785948177354356970,0.4363323152065277,-1.0
1785948177459099035,0.4363323152065277,-1.0
1785948177555107304,0.4363323152065277,-1.0
1785948177654227602,0.4363323152065277,-1.0
1785948177754997517,0.4363323152065277,-1.0
1785948177859879650,0.4363323152065277,-1.0
1785948177953680174,0.4363323152065277,-1.0
1785948178053843478,0.4363323152065277,-1.0
1785948178153421262,0.4363323152065277,-1.0
1785948178254596853,0.4363323152065277,-1.0
1785948178352973768,0.4363323152065277,-1.0
1785948178456356433,0.4363323152065277,-1.0
1785948178555145297,0.4363323152065277,-1.0
1785948178654171160,0.4363323152065277,-1.0
1785948178755301406,0.4363323152065277,-1.0
1785948178853924921,0.4363323152065277,-1.0
1785948178954039520,0.4363323152065277,-1.0
1785948179055328074,0.4363323152065277,-1.0
1785948179156473936,0.4363323152065277,-1.0
1785948179253722882,0.4363323152065277,-1.0
1785948179353830281,0.4363323152065277,-1.0
1785948179455909579,0.4363323152065277,-1.0
1785948179558455419,0.4363323152065277,-1.0
1785948179655701261,0.4363323152065277,-1.0
1785948179766930752,0.4363323152065277,-1.0
1785948179854731864,0.4363323152065277,-1.0
1785948179958151746,0.4363323152065277,-1.0
1785948180059519631,0.4363323152065277,-1.0
1785948180155153361,0.4363323152065277,-1.0
1785948180256593055,0.4363323152065277,-1.0
1785948180355057910,0.4363323152065277,-1.0
