t_ns,path_id
1785948164907896759,0
1785948164934722390,0
1785948165029473822,0
1785948165130533761,0
1785948165230481059,0
1785948165331232702,0
1785948165429892090,0
1785948165529504242,0
1785948165630658169,0
1785948165730052939,0
1785948165833070248,0
1785948165930666245,0
1785948166034606526,0
1785948166134656068,0
1785948166231171936,0
1785948166331296583,0
1785948166430544341,0
1785948166530051018,0
1785948166630437082,0
1785948166733308787,0
1785948166832213110,0
1785948166930914612,0
1785948167034556612,0
1785948167132812052,0
1785948167231988768,0
1785948167331370737,0
1785948167436034720,0
1785948167531462172,0
1785948167636839296,0
1785948167729706511,0
1785948167829477549,0
1785948167930122468,0
1785948168030613174,0
1785948168129768801,0
1785948168229256790,0
1785948168330520159,0
1785948168429717163,0
1785948168529999672,0
1785948168629610320,0
1785948168745948443,1
1785948168830480210,1
1785948168936346405,1
1785948169031615260,1
1785948169131992427,1
1785948169231528129,1
1785948169330760590,1
1785948169431597163,1
1785948169533995734,1
1785948169631391853,1
1785948169753580422,1
1785948169835594162,1
1785948169934386898,1
1785948170031722375,1
1785948170131886287,1
1785948170234111286,1
1785948170343345165,1
1785948170432974524,1
1785948170530905506,1
1785948170632155083,1
1785948170752104578,1
1785948170832129714,1
1785948170935284020,1
1785948171032538662,1
1785948171133630667,1
1785948171230909790,1
1785948171331995010,1
1785948171431996966,1
1785948171531741090,1
1785948171631445726,1
1785948171746758250,1
1785948171833149016,1
1785948171932128446,1
1785948172034450247,1
1785948172131040805,1
1785948172231145036,1
1785948172331168721,1
1785948172442414148,1
1785948172532955438,1
1785948172630670798,1
1785948172747319778,1
1785948172835249918,1
1785948172932282314,1
1785948173031116811,1
1785948173131387415,1
1785948173231669316,1
1785948173331814316,1
1785948173431560808,1
1785948173532991415,1
1785948173635142107,1
1785948173744959043,1
1785948173832374672,1
1785948173931705664,1
1785948174033320436,1
1785948174131606885,1
1785948174232372640,1
1785948174331038108,1
1785948174432675889,1
1785948174530603223,1
1785948174633314700,1
1785948174748379057,1
1785948174832327191,1
1785948174932533857,1
1785948175030424358,1
1785948175130214819,1
1785948175235926002,1
1785948175331449552,1
1785948175434934332,1
1785948175534675704,1
1785948175631743493,1
1785948175744236893,1
1785948175831190428,1
1785948175931195488,1
1785948176031649394,1
1785948176132857978,1
1785948176236594989,1
1785948176332901155,1
1785948176434671548,1
1785948176531583844,1
1785948176631405826,1
1785948176744454539,1
1785948176830987294,1
1785948176931556883,1
1785948177030601082,1
1785948177132408724,1
1785948177231350456,1
1785948177330772267,1
1785948177434923915,1
1785948177534032852,1
1785948177631861560,1
1785948177752409344,1
1785948177836143199,1
1785948177931822690,1
1785948178031771877,1
1785948178134449816,1
1785948178231669930,1
1785948178333906640,1
1785948178432144032,1
1785948178531695798,1
1785948178634524558,1
1785948178745592188,1
1785948178831507036,1
1785948178931080084,1
1785948179031220380,1
1785948179130351462,1
1785948179232344485,1
1785948179332421292,1
1785948179431933153,1
1785948179533960481,1
1785948179632956519,1
1785948179739030880,1
1785948179831989106,1
1785948179931595499,1
1785948180034156475,1
1785948180130719608,1
1785948180233471310,1
1785948180332569624,1
1785948180432727072,1
1785948180532515230,1
1785948180630463717,1
1785948180730525642,1
1785948180833579849,1
1785948180933786644,1
1785948181034292647,1
1785948181132821055,1
1785948181234432371,1
1785948181332097361,1
1785948181440100867,1
1785948181534553026,1
1785948181631769363,1
1785948181732221285,1
1785948181840215095,1
1785948181931393332,1
1785948182036133029,1
1785948182130789386,1
1785948182245224924,1
1785948182332003574,1
1785948182430657234,1
1785948182533027868,1
1785948182630813374,1
1785948182734778200,1
1785948182833565912,1
1785948182930955726,1
1785948183031345918,1
1785948183138441429,1
1785948183247231903,1
1785948183331345226,1
1785948183433566000,1
1785948183530800097,1
1785948183636336778,1
1785948183730634116,1
1785948183837284111,1
1785948183933884973,1
1785948184032895444,1
1785948184138354266,1
1785948184230772540,1
1785948184330492184,1
1785948184431064141,1
1785948184530900620,1
1785948184631179896,1
1785948184731949235,1
1785948184830700178,1
1785948184931809687,1
1785948185033322568,1
1785948185130788672,1
1785948185230975978,1
1785948185330694982,1
1785948185431173528,1
1785948185532031893,1
1785948185631360613,1
1785948185738322361,1
1785948185834342470,1
1785948185931995844,1
1785948186033275246,1
1785948186132154417,1
1785948186235803297,1
1785948186331990676,1
1785948186432061434,1
1785948186530777528,1
1785948186631633973,1
1785948186732298893,1
1785948186830955849,1
1785948186931934730,1
1785948187036282767,1
1785948187130893171,1
1785948187232529543,1
1785948187331692530,1
1785948187430704089,1
1785948187532831644,1
1785948187632012456,1
1785948187731755716,1
1785948187832185749,1
1785948187930601866,1
1785948188032490278,1
1785948188131587023,1
1785948188230802172,1
1785948188332277164,1
1785948188431147310,1
1785948188530973581,1
1785948188633046510,1
1785948188731149626,1
1785948188831137725,1
1785948188933380804,1
1785948189032771318,1
1785948189137492775,1
1785948189231041130,1
1785948189330793447,1
1785948189431005297,1
1785948189531255965,1
1785948189630827124,1
1785948189731556813,1
1785948189831325099,1
1785948189931882591,1
1785948190030900006,1
1785948190131683169,1
1785948190231500704,1
1785948190333139860,1
1785948190430865301,1
1785948190538283606,1
1785948190635619338,1
1785948190731497747,1
1785948190836958170,1
1785948190931650432,1
1785948191033545948,1
1785948191134245557,1
1785948191231876402,1
1785948191331680688,1
1785948191434308195,1
1785948191532051331,1
1785948191631104651,1
1785948191731448121,1
1785948191831076754,1
1785948191939843836,1
1785948192031316353,1
1785948192130885112,1
1785948192234809425,1
1785948192332124965,1
1785948192434264905,1
1785948192532287570,1
1785948192631187925,1
1785948192730881936,1
1785948192831311681,1
1785948192931608206,1
1785948193032053919,1
1785948193130766429,1
1785948193238274176,1
1785948193332361588,1
1785948193433146639,1
1785948193531819948,1
1785948193632296574,1
1785948193732578442,1
1785948193839406330,1
1785948193930916801,1
1785948194031003527,1
1785948194133928642,1
1785948194231122707,1
1785948194331340797,1
1785948194434663204,1
1785948194531289572,1
1785948194631713716,1
1785948194730922272,1
1785948194831525238,1
1785948194931269075,1
1785948195031784678,1
1785948195132388252,1
1785948195232245820,1
1785948195334843469,1
1785948195431697203,1
1785948195531372366,1
1785948195631221965,1
1785948195731650078,1
1785948195839193219,1
1785948195931662950,1
1785948196031836815,1
1785948196131740944,1
1785948196233679790,1
1785948196330665048,1
1785948196432245355,1
1785948196534394639,1
1785948196631264694,1
1785948196732458141,1
1785948196831742988,1
1785948196938185168,1
1785948197032239331,1
1785948197133755540,1
1785948197234343849,1
1785948197331552250,1
1785948197432340662,1
1785948197531188919,1
1785948197635980298,1
1785948197730824052,1
1785948197831708083,1
1785948197932798999,1
1785948198036833907,1
1785948198130559644,1
1785948198233479479,1
1785948198331932077,1
1785948198433507264,1
1785948198531946293,1
1785948198633588650,1
1785948198732041024,1
1785948198832838972,1
1785948198931491288,1
1785948199031487068,1
1785948199135530872,1
1785948199231948721,1
1785948199331419621,1
1785948199432483369,1
1785948199531306314,1
1785948199632060740,1
1785948199732106122,1
1785948199833058602,1
1785948199933575101,1
1785948200031154777,1
1785948200130837204,1
1785948200245737652,1
1785948200331482447,1
1785948200432004514,1
1785948200535152900,1
1785948200633060298,1
1785948200731848202,1
1785948200832972015,1
1785948200934345852,1
1785948201032232545,1
1785948201131596850,1
1785948201231259116,1
1785948201331538648,1
1785948201431347990,1
1785948201530609092,1
1785948201630865520,1
1785948201732462083,1
1785948201832561578,1
1785948201937948559,1
1785948202032646549,1
1785948202133811196,1
1785948202231234419,1
1785948202331299385,1
1785948202431385791,1
1785948202532189755,1
1785948202631304485,1
1785948202734409125,1
1785948202831090214,1
1785948202932070727,1
1785948203030458235,1
1785948203131415676,1
1785948203231021972,1
1785948203334097716,1
1785948203432480071,1
1785948203533171264,1
1785948203631311948,1
1785948203732977602,1
1785948203831284756,1
1785948203930720103,1
1785948204034704673,1
1785948204132833390,1
1785948204230905208,1
1785948204332833013,1
1785948204437597799,1
1785948204532671673,1
1785948204643182422,1
1785948204735474612,1
1785948204831836140,1
1785948204931629161,1
1785948205030927320,1
1785948205131633745,1
1785948205231269067,1
1785948205331339825,1
1785948205434577429,1
1785948205531643778,1
1785948205632724806,1
1785948205736949576,1
1785948205833145594,1
1785948205933286626,1
1785948206031209160,1
1785948206131597144,1
1785948206231767073,1
1785948206331837319,1
1785948206430877390,1
1785948206531272958,1
1785948206630904951,1
1785948206734590793,1
1785948206831211944,1
1785948206932694520,1
1785948207031874436,1
1785948207133930021,1
1785948207231018834,1
1785948207332249083,1
1785948207432795151,1
1785948207531555086,1
1785948207633471531,1
1785948207732318317,1
1785948207834310828,1
1785948207931520093,1
1785948208030954544,1
1785948208131378241,1
1785948208230801427,1
1785948208333209023,1
1785948208434165119,1
1785948208533148869,1
1785948208630827556,1
1785948208730243638,1
1785948208832296696,1
1785948208930885810,1
1785948209031690701,1
1785948209130962492,1
1785948209230789467,1
1785948209333849050,1
1785948209431088971,1
1785948209532422871,1
1785948209632428603,1
1785948209731101560,1
1785948209832817391,1
1785948209931330022,1
1785948210033358919,1
1785948210131711546,1
1785948210232864160,1
1785948210331921192,1
1785948210431782184,1
1785948210532070804,1
1785948210631530408,1
1785948210733537288,1
1785948210836570726,1
1785948210931313357,1
1785948211030359861,1
1785948211130838055,1
1785948211230898893,1
1785948211344923731,1
1785948211431105467,1
1785948211530840471,1
1785948211636864303,1
1785948211731183049,1
1785948211831187149,1
1785948211932314227,1
1785948212031449277,1
1785948212132860555,1
1785948212242928539,1
1785948212334727371,1
1785948212432355048,1
1785948212533296712,1
1785948212634066659,1
1785948212731905894,1
1785948212830350140,1
1785948212932772328,1
1785948213032502052,1
1785948213130756180,1
1785948213231270055,1
1785948213331484978,1
1785948213434264200,1
1785948213534174442,1
1785948213631058001,1
1785948213731132119,1
1785948213832918800,1
1785948213932902516,1
1785948214032376328,1
1785948214131496690,1
1785948214231788926,1
1785948214330432090,1
1785948214432264820,1
1785948214538776410,1
1785948214632139321,1
1785948214731571148,1
1785948214832339366,1
1785948214931241130,1
1785948215032357615,1
1785948215135021794,1
1785948215234031625,1
1785948215331794954,1
1785948215433667814,1
1785948215533245661,1
1785948215632208322,1
1785948215731776473,1
1785948215834268968,1
1785948215931433271,1
1785948216033424758,1
1785948216132499359,1
1785948216233272154,1
1785948216331390374,1
1785948216431814102,1
1785948216533048351,1
1785948216633008866,1
1785948216731470648,1
1785948216831541502,1
1785948216931407006,1
1785948217031879120,1
1785948217132242239,1
1785948217231770613,1
1785948217333464235,1
1785948217433492752,1
1785948217536326728,1
1785948217636171975,1
1785948217731382621,1
1785948217832995537,1
1785948217932557832,1
1785948218038088432,1
1785948218134583148,1
1785948218246567637,1
1785948218338474312,1
1785948218432468985,1
1785948218531703910,1
1785948218634371225,1
1785948218731121693,1
1785948218831759828,1
1785948218931941469,1
1785948219031115336,1
1785948219133376080,1
1785948219231120624,1
1785948219331181814,1
1785948219431620071,1
1785948219530782450,1
1785948219634067576,1
1785948219731267817,1
1785948219832260586,1
1785948219931333810,1
1785948220034470036,1
1785948220130970223,1
1785948220231821709,1
1785948220339129707,1
1785948220430934394,1
1785948220532080576,1
1785948220631371951,1
1785948220731893795,1
1785948220830978347,1
1785948220932763045,1
1785948221031283740,1
1785948221130913717,1
1785948221232790769,1
1785948221335971732,1
1785948221431312461,1
1785948221532209580,1
1785948221631087630,1
1785948221731200406,1
1785948221833275479,1
1785948221935272919,1
1785948222031713489,1
1785948222130450671,1
1785948222231074502,1
1785948222331243215,1
1785948222431246611,1
1785948222531329049,1
1785948222634600095,1
1785948222731009912,1
1785948222832277697,1
1785948222934720046,1
1785948223032481039,1
1785948223131097802,1
1785948223237058720,1
1785948223340953816,1
1785948223432244312,1
1785948223532247324,1
1785948223632303330,1
1785948223731868313,1
1785948223832581970,1
1785948223931500438,1
1785948224033300207,1
1785948224131873737,1
1785948224242353573,1
1785948224331932114,1
1785948224433803598,1
1785948224531542735,1
1785948224630726842,1
1785948224733453264,1
1785948224832577177,1
1785948224931750693,1
1785948225032451518,1
1785948225137545209,1
1785948225231951831,1
1785948225331372713,1
1785948225432199846,1
1785948225531904353,1
1785948225636657203,1
1785948225744821706,1
1785948225833955434,1
1785948225938269295,1
1785948226038531642,1
1785948226131044927,1
1785948226231647573,1
1785948226333835738,1
1785948226433173931,1
1785948226531180819,1
1785948226632578689,1
1785948226732938799,1
1785948226833501700,1
1785948226931298022,1
1785948227031077796,1
1785948227130909059,1
1785948227232554904,1
1785948227331936585,1
1785948227432776678,1
1785948227533566914,1
1785948227631627436,1
1785948227731813461,1
1785948227831826714,1
1785948227931820574,1
1785948228032772798,1
1785948228130868745,1
1785948228230856685,1
1785948228331709642,1
1785948228432423331,1
1785948228531064063,1
1785948228630582068,1
1785948228734023743,1
1785948228831903556,1
1785948228931039054,1
1785948229033726690,1
1785948229131435554,1
1785948229232449092,1
1785948229330845016,1
1785948229432841079,1
1785948229531267948,1
1785948229631959749,1
1785948229731637247,1
