t_ns,hitch_angle,hitch_rate
1785948165008251333,-0.00744243897497654,0.0
1785948165162685471,-0.0060834260657429695,0.0
1785948165289674375,-0.007150285877287388,0.0
1785948165437898696,-0.007931457832455635,0.0
1785948165588089060,-0.006650171242654324,0.0
1785948165712810953,-0.007186164613813162,0.0
1785948165858708068,-0.006519965827465057,0.0
1785948165983483371,-0.00581470038741827,0.0
1785948166130430406,-0.0045075686648488045,0.0
1785948166282314868,-0.0073125921189785,0.0
1785948166407300448,-0.005315370392054319,0.0
1785948166555970863,-0.0084503423422575,0.0
1785948166681783700,-0.007287503685802221,0.0
1785948166827731281,-0.006950860843062401,0.0
1785948166976440544,-0.009114593267440796,0.0
1785948167101915995,-0.008658171631395817,0.0
1785948167252552516,-0.0053750029765069485,0.0
1785948167380040059,-0.00913437083363533,0.0
1785948167526952565,-0.00493600545451045,0.0
1785948167680713915,-0.00919103343039751,0.0
1785948167844014334,-0.0059493230655789375,0.0
1785948168012418872,-0.007660191040486097,0.0
1785948168163186661,-0.006062027998268604,0.0
1785948168314698440,-0.00722027150914073,0.0
1785948168466408337,-0.005034641362726688,0.0
1785948168594839076,-0.009452656842768192,0.0
1785948168744904380,-0.006118318066000938,0.0
1785948168872171852,-0.0044646309688687325,0.0
1785948169018299791,-0.0069199190475046635,0.0
1785948169168148992,-0.006321115419268608,0.0
1785948169299853205,-0.006441633682698011,0.0
1785948169455411345,-0.008561917580664158,0.0
1785948169583204689,-0.008410979062318802,0.0
1785948169731270989,-0.010092196986079216,0.0
1785948169880364808,-0.007130898535251617,0.0
1785948170007619864,-0.011688705533742905,0.0
1785948170156679922,-0.007636754773557186,0.0
1785948170286527376,-0.00933025125414133,0.0
1785948170436104921,-0.006070054601877928,0.0
1785948170592956507,-0.007364391814917326,0.0
1785948170724422217,-0.007855656556785107,0.0
1785948170876692162,-0.010113311931490898,0.0
1785948171013561553,-0.007394269108772278,0.0
1785948171160362664,-0.0073645226657390594,0.0
1785948171311035410,-0.0060673546977341175,0.0
1785948171437371750,-0.0059953187592327595,0.0
1785948171584181149,-0.0045182593166828156,0.0
1785948171709655256,0.0013420901959761977,0.0
1785948171857450380,0.003352475119754672,0.0
1785948172006927795,0.01067811343818903,0.0
1785948172135310597,0.018672477453947067,0.0
1785948172283496164,0.02495938539505005,0.0
1785948172412507497,0.03245485574007034,0.0
1785948172559216637,0.04626810550689697,0.0
1785948172711081770,0.05062834545969963,0.0
1785948172836630248,0.06663628667593002,0.0
1785948172981402882,0.0716308057308197,0.0
1785948173106778234,0.0818263441324234,0.0
1785948173251032485,0.09472742676734924,0.0
1785948173400002044,0.10274296998977661,0.0
1785948173525942469,0.12164435535669327,0.0
1785948173672509236,0.1280519962310791,0.0
1785948173797245114,0.13492566347122192,0.0
