t_ns,x,y,yaw,vx,vy,wz
1785948164902138571,9.758688552298247,0.39273990008999304,-3.099869042334083,0.0,0.0,0.0
1785948164953971252,9.759507804410013,0.3927675226914757,-3.0999461285828502,0.0,0.0,0.0
1785948165004547479,9.760202986650748,0.392790070955443,-3.099995608969928,0.0,0.0,0.0
1785948165040495206,9.760202986650748,0.392790070955443,-3.099995608969928,0.0,0.0,0.0
1785948165090479832,9.760202986650748,0.392790070955443,-3.099995608969928,0.0,0.0,0.0
1785948165138892570,9.760202986650748,0.392790070955443,-3.099995608969928,0.0,0.0,0.0
1785948165204861480,9.760407884969474,0.39281426662364616,-3.099970743119695,0.0,0.0,0.0
1785948165254264168,9.760579445726288,0.3928368565430276,-3.0999563929400447,0.0,0.0,0.0
1785948165290476927,9.760579445726288,0.3928368565430276,-3.0999563929400447,0.0,0.0,0.0
1785948165340859453,9.760579445726288,0.3928368565430276,-3.0999563929400447,0.0,0.0,0.0
1785948165406773033,9.76015702383904,0.3927881398813814,-3.10015685436603,0.0,0.0,0.0
1785948165458725141,9.759806404728325,0.3927428388747482,-3.1002685368423744,0.0,0.0,0.0
1785948165491724236,9.759806404728325,0.3927428388747482,-3.1002685368423744,0.0,0.0,0.0
1785948165539635904,9.759806404728325,0.3927428388747482,-3.1002685368423744,0.0,0.0,0.0
1785948165590068607,9.759806404728325,0.3927428388747482,-3.1002685368423744,0.0,0.0,0.0
1785948165658649211,9.759837355756744,0.3927553652964315,-3.10042844050762,0.0,0.0,0.0
1785948165706830807,9.75986275623355,0.3927675085075808,-3.100515048821724,0.0,0.0,0.0
1785948165740434624,9.75986275623355,0.3927675085075808,-3.100515048821724,0.0,0.0,0.0
1785948165789597177,9.75986275623355,0.3927675085075808,-3.100515048821724,0.0,0.0,0.0
1785948165857862859,9.760503958779386,0.39280462445744,-3.100293745712733,0.0,0.0,0.0
1785948165907112967,9.76103330662955,0.3928369352841905,-3.1001646533346237,0.0,0.0,0.0
1785948165941498888,9.76103330662955,0.3928369352841905,-3.1001646533346237,0.0,0.0,0.0
1785948165994591862,9.76103330662955,0.3928369352841905,-3.1001646533346237,0.0,0.0,0.0
1785948166044387234,9.76103330662955,0.3928369352841905,-3.1001646533346237,0.0,0.0,0.0
1785948166103754923,9.760734929162396,0.39283613694850017,-3.1000126708791043,0.0,0.0,0.0
1785948166156603186,9.760489588282464,0.39283739893083713,-3.0999278886818766,0.0,0.0,0.0
1785948166188906068,9.760489588282464,0.39283739893083713,-3.0999278886818766,0.0,0.0,0.0
1785948166240268879,9.760489588282464,0.39283739893083713,-3.0999278886818766,0.0,0.0,0.0
1785948166307748714,9.760904653832092,0.3928623213938374,-3.1000369261197935,0.0,0.0,0.0
1785948166362589708,9.76124480778858,0.392884017959382,-3.100096982113041,0.0,0.0,0.0
1785948166390388008,9.76124480778858,0.392884017959382,-3.100096982113041,0.0,0.0,0.0
1785948166443895107,9.76124480778858,0.392884017959382,-3.100096982113041,0.0,0.0,0.0
1785948166507285028,9.76088278779979,0.3928529662246656,-3.100132362745283,0.0,0.0,0.0
1785948166557113873,9.760582957195721,0.3928247149393605,-3.1001533495282456,0.0,0.0,0.0
1785948166590489203,9.760582957195721,0.3928247149393605,-3.1001533495282456,0.0,0.0,0.0
1785948166640770510,9.760582957195721,0.3928247149393605,-3.1001533495282456,0.0,0.0,0.0
1785948166693679446,9.760582957195721,0.3928247149393605,-3.1001533495282456,0.0,0.0,0.0
1785948166756837904,9.76117628603587,0.39290713587464676,-3.0998239103207457,0.0,0.0,0.0
1785948166807826272,9.761676393960418,0.3929849356347823,-3.0996088793413836,0.0,0.0,0.0
1785948166847111762,9.761676393960418,0.3929849356347823,-3.0996088793413836,0.0,0.0,0.0
1785948166893317171,9.761676393960418,0.3929849356347823,-3.0996088793413836,0.0,0.0,0.0
1785948166956637138,9.759623493138955,0.39289750565433484,-3.099537574141871,0.0,0.0,0.0
1785948167009213969,9.75791140819646,0.3928243233288193,-3.0994962331393547,0.0,0.0,0.0
1785948167040414291,9.75791140819646,0.3928243233288193,-3.0994962331393547,0.0,0.0,0.0
1785948167089419751,9.75791140819646,0.3928243233288193,-3.0994962331393547,0.0,0.0,0.0
1785948167156339313,9.75856880847638,0.3928810364803232,-3.0995724812211654,0.0,0.0,0.0
1785948167210067954,9.759112714516766,0.39293265343245687,-3.0996149483454136,0.0,0.0,0.0
1785948167239790696,9.759112714516766,0.39293265343245687,-3.0996149483454136,0.0,0.0,0.0
1785948167290032545,9.759112714516766,0.39293265343245687,-3.0996149483454136,0.0,0.0,0.0
1785948167344084044,9.759112714516766,0.39293265343245687,-3.0996149483454136,0.0,0.0,0.0
1785948167405603573,9.75870469988179,0.3929156074691798,-3.099698998038823,0.0,0.0,0.0
1785948167454516199,9.758360821495499,0.3929012371429782,-3.099752567337197,0.0,0.0,0.0
1785948167491027047,9.758360821495499,0.3929012371429782,-3.099752567337197,0.0,0.0,0.0
1785948167541244959,9.758360821495499,0.3929012371429782,-3.099752567337197,0.0,0.0,0.0
1785948167624981695,9.75922059194787,0.39294462583054585,-3.099811790237013,0.0,0.0,0.0
1785948167656507690,9.759937365881322,0.3929819715682526,-3.0998458665469797,0.0,0.0,0.0
1785948167695754300,9.759937365881322,0.3929819715682526,-3.0998458665469797,0.0,0.0,0.0
1785948167771571663,9.759937365881322,0.3929819715682526,-3.0998458665469797,0.0,0.0,0.0
1785948167796353937,9.759937365881322,0.3929819715682526,-3.0998458665469797,0.0,0.0,0.0
1785948167856194825,9.760143091502945,0.3929694812762733,-3.099970195430326,0.0,0.0,0.0
1785948167911863492,9.760317502893677,0.39295593953556057,-3.1000504024033892,0.0,0.0,0.0
1785948167942665721,9.760317502893677,0.39295593953556057,-3.1000504024033892,0.0,0.0,0.0
1785948168008564805,9.760317502893677,0.39295593953556057,-3.1000504024033892,0.0,0.0,0.0
1785948168053432158,9.760317502893677,0.39295593953556057,-3.1000504024033892,0.0,0.0,0.0
1785948168091788117,9.760317502893677,0.39295593953556057,-3.1000504024033892,0.0,0.0,0.0
1785948168147993664,9.760317502893677,0.39295593953556057,-3.1000504024033892,0.0,0.0,0.0
1785948168208660720,9.75909859932974,0.3928764230572293,-3.1000894211465884,0.0,0.0,0.0
1785948168253782897,9.758078892179658,0.3928055203006091,-3.100111962021672,0.0,0.0,0.0
1785948168290588153,9.758078892179658,0.3928055203006091,-3.100111962021672,0.0,0.0,0.0
1785948168340529994,9.758078892179658,0.3928055203006091,-3.100111962021672,0.0,0.0,0.0
1785948168404620832,9.759296238350045,0.3928713000036827,-3.0999644916941844,0.0,0.0,0.0
1785948168456822483,9.760308726893985,0.39292838960302884,-3.0998810839315545,0.0,0.0,0.0
1785948168491133586,9.760308726893985,0.39292838960302884,-3.0998810839315545,0.0,0.0,0.0
1785948168542423530,9.760308726893985,0.39292838960302884,-3.0998810839315545,0.0,0.0,0.0
1785948168609866372,9.760715877080207,0.3929450146464421,-3.10007797138756,0.0,0.0,0.0
1785948168656219561,9.761056841199427,0.3929588931115004,-3.100196257003261,0.0,0.0,0.0
1785948168693681157,9.761056841199427,0.3929588931115004,-3.100196257003261,0.0,0.0,0.0
1785948168742669369,9.761056841199427,0.3929588931115004,-3.100196257003261,0.0,0.0,0.0
1785948168791278466,9.761056841199427,0.3929588931115004,-3.100196257003261,0.0,0.0,0.0
1785948168859502291,9.761470778466231,0.3929563869952706,-3.1002701051073718,0.0,0.0,0.0
1785948168906680849,9.761814456815326,0.3929511826565008,-3.100311700688653,0.0,0.0,0.0
1785948168941695972,9.761814456815326,0.3929511826565008,-3.100311700688653,0.0,0.0,0.0
1785948169002475127,9.761814456815326,0.3929511826565008,-3.100311700688653,0.0,0.0,0.0
1785948169043722661,9.761814456815326,0.3929511826565008,-3.100311700688653,0.0,0.0,0.0
1785948169105157099,9.762002971078125,0.39295604372526793,-3.1002835692069235,0.0,0.0,0.0
1785948169155499783,9.762158469081587,0.3929595618300119,-3.1002680606840003,0.0,0.0,0.0
1785948169189871624,9.762158469081587,0.3929595618300119,-3.1002680606840003,0.0,0.0,0.0
1785948169242260897,9.762158469081587,0.3929595618300119,-3.1002680606840003,0.0,0.0,0.0
1785948169303995793,9.761747656807772,0.39292962205947846,-3.1003672818440653,0.0,0.0,0.0
1785948169360326495,9.761402325833274,0.39290255639661487,-3.1004303158382047,0.0,0.0,0.0
1785948169390059349,9.761402325833274,0.39290255639661487,-3.1004303158382047,0.0,0.0,0.0
1785948169441504210,9.761402325833274,0.39290255639661487,-3.1004303158382047,0.0,0.0,0.0
1785948169490961076,9.761402325833274,0.39290255639661487,-3.1004303158382047,0.0,0.0,0.0
1785948169558185703,9.761273189517347,0.39291859906658294,-3.100420278932238,0.0,0.0,0.0
1785948169604723282,9.761165588162385,0.39293530559788376,-3.100414518703073,0.0,0.0,0.0
1785948169640802757,9.761165588162385,0.39293530559788376,-3.100414518703073,0.0,0.0,0.0
1785948169689402958,9.761165588162385,0.39293530559788376,-3.100414518703073,0.0,0.0,0.0
1785948169756545022,9.760840457752675,0.3929015523676401,-3.1003365913239795,0.0,0.0,0.0
1785948169805486161,9.760564355204094,0.3928700659436779,-3.100284903784118,0.0,0.0,0.0
1785948169842002353,9.760564355204094,0.3928700659436779,-3.100284903784118,0.0,0.0,0.0
1785948169890607929,9.760564355204094,0.3928700659436779,-3.100284903784118,0.0,0.0,0.0
1785948169944507680,9.760564355204094,0.3928700659436779,-3.100284903784118,0.0,0.0,0.0
1785948170006503095,9.76117892421699,0.3928931090455377,-3.1002453786685096,0.0,0.0,0.0
1785948170057680780,9.76180653029178,0.3929166977019792,-3.1002219870331307,0.0,0.0,0.0
1785948170091921864,9.764786316440711,0.3930400435077134,-3.1002219870331307,-0.11487367385362103,0.0,1.3739462446447978e-92
1785948170139456561,9.770531412832657,0.39327785766557083,-3.1002219870331307,-0.11498432549872617,0.0,6.870362482949955e-93
1785948170210266959,9.778287036735682,0.39360211844475684,-3.1000568405448745,-0.20583587147108395,0.0,0.009585623518264688
1785948170278494976,9.788373081616536,0.394024295141048,-3.099625655785587,-0.2059262441633261,0.0,0.009586501730548687
1785948170285154631,9.799782955734196,0.3945034146158114,-3.0990940228630843,-0.2059262441633261,0.0,0.009586501730548687
1785948170340322483,9.814257621726679,0.39511741253459015,-3.0988178701773315,-0.2838105390225662,0.0,0.007457200992079343
1785948170404093087,9.82831117394261,0.3957189148359943,-3.098445012235121,-0.2778295817954668,0.0,0.00745685122793685
1785948170441981672,9.842268373773377,0.3963215091447234,-3.09807004361489,-0.27782280028770256,0.0,0.007456851209879647
1785948170512309272,9.85646920298023,0.39698821394020717,-3.0972066432000838,-0.2900587382283988,0.0,0.01491233118942661
1785948170564168481,9.871044213086579,0.3976744560582828,-3.0962916327832906,-0.29007095379627645,0.0,0.014913016723491119
1785948170590758682,9.884798562265102,0.39829797048128923,-3.0957059799420583,-0.2609166491240277,0.0,0.008523290442396612
1785948170640762572,9.897837666441445,0.3988967121310986,-3.0952795590454576,-0.2608875529671074,0.0,0.008522703099088244
